stateabb,ccode,year,version
"ANG",540,2003,2011
"MZM",541,2003,2011
"ZAM",551,2003,2011
"ZIM",552,2003,2011
"MAW",553,2003,2011
"SAF",560,2003,2011
"NAM",565,2003,2011
"LES",570,2003,2011
"BOT",571,2003,2011
"SWA",572,2003,2011
"MAG",580,2003,2011
"COM",581,2003,2011
"MAS",590,2003,2011
"SEY",591,2003,2011
"MOR",600,2003,2011
"ALG",615,2003,2011
"TUN",616,2003,2011
"LIB",620,2003,2011
"SUD",625,2003,2011
"IRN",630,2003,2011
"TUR",640,2003,2011
"IRQ",645,2003,2011
"EGY",651,2003,2011
"SYR",652,2003,2011
"LEB",660,2003,2011
"JOR",663,2003,2011
"ISR",666,2003,2011
"SAU",670,2003,2011
"YEM",679,2003,2011
"KUW",690,2003,2011
"BAH",692,2003,2011
"QAT",694,2003,2011
"UAE",696,2003,2011
"OMA",698,2003,2011
"AFG",700,2003,2011
"TKM",701,2003,2011
"TAJ",702,2003,2011
"KYR",703,2003,2011
"UZB",704,2003,2011
"KZK",705,2003,2011
"CHN",710,2003,2011
"MON",712,2003,2011
"TAW",713,2003,2011
"PRK",731,2003,2011
"ROK",732,2003,2011
"JPN",740,2003,2011
"IND",750,2003,2011
"BHU",760,2003,2011
"PAK",770,2003,2011
"BNG",771,2003,2011
"MYA",775,2003,2011
"SRI",780,2003,2011
"MAD",781,2003,2011
"NEP",790,2003,2011
"THI",800,2003,2011
"CAM",811,2003,2011
"LAO",812,2003,2011
"DRV",816,2003,2011
"MAL",820,2003,2011
"SIN",830,2003,2011
"BRU",835,2003,2011
"PHI",840,2003,2011
"INS",850,2003,2011
"ETM",860,2003,2011
"AUL",900,2003,2011
"PNG",910,2003,2011
"NEW",920,2003,2011
"VAN",935,2003,2011
"SOL",940,2003,2011
"KIR",946,2003,2011
"TUV",947,2003,2011
"FIJ",950,2003,2011
"TON",955,2003,2011
"NAU",970,2003,2011
"MSI",983,2003,2011
"PAL",986,2003,2011
"FSM",987,2003,2011
"WSM",990,2003,2011
"USA",2,2004,2011
"CAN",20,2004,2011
"BHM",31,2004,2011
"CUB",40,2004,2011
"HAI",41,2004,2011
"DOM",42,2004,2011
"JAM",51,2004,2011
"TRI",52,2004,2011
"BAR",53,2004,2011
"DMA",54,2004,2011
"GRN",55,2004,2011
"SLU",56,2004,2011
"SVG",57,2004,2011
"AAB",58,2004,2011
"SKN",60,2004,2011
"MEX",70,2004,2011
"BLZ",80,2004,2011
"GUA",90,2004,2011
"HON",91,2004,2011
"SAL",92,2004,2011
"NIC",93,2004,2011
"COS",94,2004,2011
"PAN",95,2004,2011
"COL",100,2004,2011
"VEN",101,2004,2011
"GUY",110,2004,2011
"SUR",115,2004,2011
"ECU",130,2004,2011
"PER",135,2004,2011
"BRA",140,2004,2011
"BOL",145,2004,2011
"PAR",150,2004,2011
"CHL",155,2004,2011
"ARG",160,2004,2011
"URU",165,2004,2011
"UKG",200,2004,2011
"IRE",205,2004,2011
"NTH",210,2004,2011
"BEL",211,2004,2011
"LUX",212,2004,2011
"FRN",220,2004,2011
"MNC",221,2004,2011
"LIE",223,2004,2011
"SWZ",225,2004,2011
"SPN",230,2004,2011
"AND",232,2004,2011
"POR",235,2004,2011
"GMY",255,2004,2011
"POL",290,2004,2011
"AUS",305,2004,2011
"HUN",310,2004,2011
"CZR",316,2004,2011
"SLO",317,2004,2011
"ITA",325,2004,2011
"SNM",331,2004,2011
"MLT",338,2004,2011
"ALB",339,2004,2011
"MAC",343,2004,2011
"CRO",344,2004,2011
"YUG",345,2004,2011
"BOS",346,2004,2011
"SLV",349,2004,2011
"GRC",350,2004,2011
"CYP",352,2004,2011
"BUL",355,2004,2011
"MLD",359,2004,2011
"ROM",360,2004,2011
"RUS",365,2004,2011
"EST",366,2004,2011
"LAT",367,2004,2011
"LIT",368,2004,2011
"UKR",369,2004,2011
"BLR",370,2004,2011
"ARM",371,2004,2011
"GRG",372,2004,2011
"AZE",373,2004,2011
"FIN",375,2004,2011
"SWD",380,2004,2011
"NOR",385,2004,2011
"DEN",390,2004,2011
"ICE",395,2004,2011
"CAP",402,2004,2011
"STP",403,2004,2011
"GNB",404,2004,2011
"EQG",411,2004,2011
"GAM",420,2004,2011
"MLI",432,2004,2011
"SEN",433,2004,2011
"BEN",434,2004,2011
"MAA",435,2004,2011
"NIR",436,2004,2011
"CDI",437,2004,2011
"GUI",438,2004,2011
"BFO",439,2004,2011
"LBR",450,2004,2011
"SIE",451,2004,2011
"GHA",452,2004,2011
"TOG",461,2004,2011
"CAO",471,2004,2011
"NIG",475,2004,2011
"GAB",481,2004,2011
"CEN",482,2004,2011
"CHA",483,2004,2011
"CON",484,2004,2011
"DRC",490,2004,2011
"UGA",500,2004,2011
"KEN",501,2004,2011
"TAZ",510,2004,2011
"BUI",516,2004,2011
"RWA",517,2004,2011
"SOM",520,2004,2011
"DJI",522,2004,2011
"ETH",530,2004,2011
"ERI",531,2004,2011
"ANG",540,2004,2011
"MZM",541,2004,2011
"ZAM",551,2004,2011
"ZIM",552,2004,2011
"MAW",553,2004,2011
"SAF",560,2004,2011
"NAM",565,2004,2011
"LES",570,2004,2011
"BOT",571,2004,2011
"SWA",572,2004,2011
"MAG",580,2004,2011
"COM",581,2004,2011
"MAS",590,2004,2011
"SEY",591,2004,2011
"MOR",600,2004,2011
"ALG",615,2004,2011
"TUN",616,2004,2011
"LIB",620,2004,2011
"SUD",625,2004,2011
"IRN",630,2004,2011
"TUR",640,2004,2011
"IRQ",645,2004,2011
"EGY",651,2004,2011
"SYR",652,2004,2011
"LEB",660,2004,2011
"JOR",663,2004,2011
"ISR",666,2004,2011
"SAU",670,2004,2011
"YEM",679,2004,2011
"KUW",690,2004,2011
"BAH",692,2004,2011
"QAT",694,2004,2011
"UAE",696,2004,2011
"OMA",698,2004,2011
"AFG",700,2004,2011
"TKM",701,2004,2011
"TAJ",702,2004,2011
"KYR",703,2004,2011
"UZB",704,2004,2011
"KZK",705,2004,2011
"CHN",710,2004,2011
"MON",712,2004,2011
"TAW",713,2004,2011
"PRK",731,2004,2011
"ROK",732,2004,2011
"JPN",740,2004,2011
"IND",750,2004,2011
"BHU",760,2004,2011
"PAK",770,2004,2011
"BNG",771,2004,2011
"MYA",775,2004,2011
"SRI",780,2004,2011
"MAD",781,2004,2011
"NEP",790,2004,2011
"THI",800,2004,2011
"CAM",811,2004,2011
"LAO",812,2004,2011
"DRV",816,2004,2011
"MAL",820,2004,2011
"SIN",830,2004,2011
"BRU",835,2004,2011
"PHI",840,2004,2011
"INS",850,2004,2011
"ETM",860,2004,2011
"AUL",900,2004,2011
"PNG",910,2004,2011
"NEW",920,2004,2011
"VAN",935,2004,2011
"SOL",940,2004,2011
"KIR",946,2004,2011
"TUV",947,2004,2011
"FIJ",950,2004,2011
"TON",955,2004,2011
"NAU",970,2004,2011
"MSI",983,2004,2011
"PAL",986,2004,2011
"FSM",987,2004,2011
"WSM",990,2004,2011
"USA",2,2005,2011
"CAN",20,2005,2011
"BHM",31,2005,2011
"CUB",40,2005,2011
"HAI",41,2005,2011
"DOM",42,2005,2011
"JAM",51,2005,2011
"TRI",52,2005,2011
"BAR",53,2005,2011
"DMA",54,2005,2011
"GRN",55,2005,2011
"SLU",56,2005,2011
"SVG",57,2005,2011
"AAB",58,2005,2011
"SKN",60,2005,2011
"MEX",70,2005,2011
"BLZ",80,2005,2011
"GUA",90,2005,2011
"HON",91,2005,2011
"SAL",92,2005,2011
"NIC",93,2005,2011
"COS",94,2005,2011
"PAN",95,2005,2011
"COL",100,2005,2011
"VEN",101,2005,2011
"GUY",110,2005,2011
"SUR",115,2005,2011
"ECU",130,2005,2011
"PER",135,2005,2011
"BRA",140,2005,2011
"BOL",145,2005,2011
"PAR",150,2005,2011
"CHL",155,2005,2011
"ARG",160,2005,2011
"URU",165,2005,2011
"UKG",200,2005,2011
"IRE",205,2005,2011
"NTH",210,2005,2011
"BEL",211,2005,2011
"LUX",212,2005,2011
"FRN",220,2005,2011
"MNC",221,2005,2011
"LIE",223,2005,2011
"SWZ",225,2005,2011
"SPN",230,2005,2011
"AND",232,2005,2011
"POR",235,2005,2011
"GMY",255,2005,2011
"POL",290,2005,2011
"AUS",305,2005,2011
"HUN",310,2005,2011
"CZR",316,2005,2011
"SLO",317,2005,2011
"ITA",325,2005,2011
"SNM",331,2005,2011
"MLT",338,2005,2011
"ALB",339,2005,2011
"MAC",343,2005,2011
"CRO",344,2005,2011
"YUG",345,2005,2011
"BOS",346,2005,2011
"SLV",349,2005,2011
"GRC",350,2005,2011
"CYP",352,2005,2011
"BUL",355,2005,2011
"MLD",359,2005,2011
"ROM",360,2005,2011
"RUS",365,2005,2011
"EST",366,2005,2011
"LAT",367,2005,2011
"LIT",368,2005,2011
"UKR",369,2005,2011
"BLR",370,2005,2011
"ARM",371,2005,2011
"GRG",372,2005,2011
"AZE",373,2005,2011
"FIN",375,2005,2011
"SWD",380,2005,2011
"NOR",385,2005,2011
"DEN",390,2005,2011
"ICE",395,2005,2011
"CAP",402,2005,2011
"STP",403,2005,2011
"GNB",404,2005,2011
"EQG",411,2005,2011
"GAM",420,2005,2011
"MLI",432,2005,2011
"SEN",433,2005,2011
"BEN",434,2005,2011
"MAA",435,2005,2011
"NIR",436,2005,2011
"CDI",437,2005,2011
"GUI",438,2005,2011
"BFO",439,2005,2011
"LBR",450,2005,2011
"SIE",451,2005,2011
"GHA",452,2005,2011
"TOG",461,2005,2011
"CAO",471,2005,2011
"NIG",475,2005,2011
"GAB",481,2005,2011
"CEN",482,2005,2011
"CHA",483,2005,2011
"CON",484,2005,2011
"DRC",490,2005,2011
"UGA",500,2005,2011
"KEN",501,2005,2011
"TAZ",510,2005,2011
"BUI",516,2005,2011
"RWA",517,2005,2011
"SOM",520,2005,2011
"DJI",522,2005,2011
"ETH",530,2005,2011
"ERI",531,2005,2011
"ANG",540,2005,2011
"MZM",541,2005,2011
"ZAM",551,2005,2011
"ZIM",552,2005,2011
"MAW",553,2005,2011
"SAF",560,2005,2011
"NAM",565,2005,2011
"LES",570,2005,2011
"BOT",571,2005,2011
"SWA",572,2005,2011
"MAG",580,2005,2011
"COM",581,2005,2011
"MAS",590,2005,2011
"SEY",591,2005,2011
"MOR",600,2005,2011
"ALG",615,2005,2011
"TUN",616,2005,2011
"LIB",620,2005,2011
"SUD",625,2005,2011
"IRN",630,2005,2011
"TUR",640,2005,2011
"IRQ",645,2005,2011
"EGY",651,2005,2011
"SYR",652,2005,2011
"LEB",660,2005,2011
"JOR",663,2005,2011
"ISR",666,2005,2011
"SAU",670,2005,2011
"YEM",679,2005,2011
"KUW",690,2005,2011
"BAH",692,2005,2011
"QAT",694,2005,2011
"UAE",696,2005,2011
"OMA",698,2005,2011
"AFG",700,2005,2011
"TKM",701,2005,2011
"TAJ",702,2005,2011
"KYR",703,2005,2011
"UZB",704,2005,2011
"KZK",705,2005,2011
"CHN",710,2005,2011
"MON",712,2005,2011
"TAW",713,2005,2011
"PRK",731,2005,2011
"ROK",732,2005,2011
"JPN",740,2005,2011
"IND",750,2005,2011
"BHU",760,2005,2011
"PAK",770,2005,2011
"BNG",771,2005,2011
"MYA",775,2005,2011
"SRI",780,2005,2011
"MAD",781,2005,2011
"NEP",790,2005,2011
"THI",800,2005,2011
"CAM",811,2005,2011
"LAO",812,2005,2011
"DRV",816,2005,2011
"MAL",820,2005,2011
"SIN",830,2005,2011
"BRU",835,2005,2011
"PHI",840,2005,2011
"INS",850,2005,2011
"ETM",860,2005,2011
"AUL",900,2005,2011
"PNG",910,2005,2011
"NEW",920,2005,2011
"VAN",935,2005,2011
"SOL",940,2005,2011
"KIR",946,2005,2011
"TUV",947,2005,2011
"FIJ",950,2005,2011
"TON",955,2005,2011
"NAU",970,2005,2011
"MSI",983,2005,2011
"PAL",986,2005,2011
"FSM",987,2005,2011
"WSM",990,2005,2011
"USA",2,2006,2011
"CAN",20,2006,2011
"BHM",31,2006,2011
"CUB",40,2006,2011
"HAI",41,2006,2011
"DOM",42,2006,2011
"JAM",51,2006,2011
"TRI",52,2006,2011
"BAR",53,2006,2011
"DMA",54,2006,2011
"GRN",55,2006,2011
"SLU",56,2006,2011
"SVG",57,2006,2011
"AAB",58,2006,2011
"SKN",60,2006,2011
"MEX",70,2006,2011
"BLZ",80,2006,2011
"GUA",90,2006,2011
"HON",91,2006,2011
"SAL",92,2006,2011
"NIC",93,2006,2011
"COS",94,2006,2011
"PAN",95,2006,2011
"COL",100,2006,2011
"VEN",101,2006,2011
"GUY",110,2006,2011
"SUR",115,2006,2011
"ECU",130,2006,2011
"PER",135,2006,2011
"BRA",140,2006,2011
"BOL",145,2006,2011
"PAR",150,2006,2011
"CHL",155,2006,2011
"ARG",160,2006,2011
"URU",165,2006,2011
"UKG",200,2006,2011
"IRE",205,2006,2011
"NTH",210,2006,2011
"BEL",211,2006,2011
"LUX",212,2006,2011
"FRN",220,2006,2011
"MNC",221,2006,2011
"LIE",223,2006,2011
"SWZ",225,2006,2011
"SPN",230,2006,2011
"AND",232,2006,2011
"POR",235,2006,2011
"GMY",255,2006,2011
"POL",290,2006,2011
"AUS",305,2006,2011
"HUN",310,2006,2011
"CZR",316,2006,2011
"SLO",317,2006,2011
"ITA",325,2006,2011
"SNM",331,2006,2011
"MLT",338,2006,2011
"ALB",339,2006,2011
"MNG",341,2006,2011
"MAC",343,2006,2011
"CRO",344,2006,2011
"YUG",345,2006,2011
"BOS",346,2006,2011
"SLV",349,2006,2011
"GRC",350,2006,2011
"CYP",352,2006,2011
"BUL",355,2006,2011
"MLD",359,2006,2011
"ROM",360,2006,2011
"RUS",365,2006,2011
"EST",366,2006,2011
"LAT",367,2006,2011
"LIT",368,2006,2011
"UKR",369,2006,2011
"BLR",370,2006,2011
"ARM",371,2006,2011
"GRG",372,2006,2011
"AZE",373,2006,2011
"FIN",375,2006,2011
"SWD",380,2006,2011
"NOR",385,2006,2011
"DEN",390,2006,2011
"ICE",395,2006,2011
"CAP",402,2006,2011
"STP",403,2006,2011
"GNB",404,2006,2011
"EQG",411,2006,2011
"GAM",420,2006,2011
"MLI",432,2006,2011
"SEN",433,2006,2011
"BEN",434,2006,2011
"MAA",435,2006,2011
"NIR",436,2006,2011
"CDI",437,2006,2011
"GUI",438,2006,2011
"BFO",439,2006,2011
"LBR",450,2006,2011
"SIE",451,2006,2011
"GHA",452,2006,2011
"TOG",461,2006,2011
"CAO",471,2006,2011
"NIG",475,2006,2011
"GAB",481,2006,2011
"CEN",482,2006,2011
"CHA",483,2006,2011
"CON",484,2006,2011
"DRC",490,2006,2011
"UGA",500,2006,2011
"KEN",501,2006,2011
"TAZ",510,2006,2011
"BUI",516,2006,2011
"RWA",517,2006,2011
"SOM",520,2006,2011
"DJI",522,2006,2011
"ETH",530,2006,2011
"ERI",531,2006,2011
"ANG",540,2006,2011
"MZM",541,2006,2011
"ZAM",551,2006,2011
"ZIM",552,2006,2011
"MAW",553,2006,2011
"SAF",560,2006,2011
"NAM",565,2006,2011
"LES",570,2006,2011
"BOT",571,2006,2011
"SWA",572,2006,2011
"MAG",580,2006,2011
"COM",581,2006,2011
"MAS",590,2006,2011
"SEY",591,2006,2011
"MOR",600,2006,2011
"ALG",615,2006,2011
"TUN",616,2006,2011
"LIB",620,2006,2011
"SUD",625,2006,2011
"IRN",630,2006,2011
"TUR",640,2006,2011
"IRQ",645,2006,2011
"EGY",651,2006,2011
"SYR",652,2006,2011
"LEB",660,2006,2011
"JOR",663,2006,2011
"ISR",666,2006,2011
"SAU",670,2006,2011
"YEM",679,2006,2011
"KUW",690,2006,2011
"BAH",692,2006,2011
"QAT",694,2006,2011
"UAE",696,2006,2011
"OMA",698,2006,2011
"AFG",700,2006,2011
"TKM",701,2006,2011
"TAJ",702,2006,2011
"KYR",703,2006,2011
"UZB",704,2006,2011
"KZK",705,2006,2011
"CHN",710,2006,2011
"MON",712,2006,2011
"TAW",713,2006,2011
"PRK",731,2006,2011
"ROK",732,2006,2011
"JPN",740,2006,2011
"IND",750,2006,2011
"BHU",760,2006,2011
"PAK",770,2006,2011
"BNG",771,2006,2011
"MYA",775,2006,2011
"SRI",780,2006,2011
"MAD",781,2006,2011
"NEP",790,2006,2011
"THI",800,2006,2011
"CAM",811,2006,2011
"LAO",812,2006,2011
"DRV",816,2006,2011
"MAL",820,2006,2011
"SIN",830,2006,2011
"BRU",835,2006,2011
"PHI",840,2006,2011
"INS",850,2006,2011
"ETM",860,2006,2011
"AUL",900,2006,2011
"PNG",910,2006,2011
"NEW",920,2006,2011
"VAN",935,2006,2011
"SOL",940,2006,2011
"KIR",946,2006,2011
"TUV",947,2006,2011
"FIJ",950,2006,2011
"TON",955,2006,2011
"NAU",970,2006,2011
"MSI",983,2006,2011
"PAL",986,2006,2011
"FSM",987,2006,2011
"WSM",990,2006,2011
"USA",2,2007,2011
"CAN",20,2007,2011
"BHM",31,2007,2011
"CUB",40,2007,2011
"HAI",41,2007,2011
"DOM",42,2007,2011
"JAM",51,2007,2011
"TRI",52,2007,2011
"BAR",53,2007,2011
"DMA",54,2007,2011
"GRN",55,2007,2011
"SLU",56,2007,2011
"SVG",57,2007,2011
"AAB",58,2007,2011
"SKN",60,2007,2011
"MEX",70,2007,2011
"BLZ",80,2007,2011
"GUA",90,2007,2011
"HON",91,2007,2011
"SAL",92,2007,2011
"NIC",93,2007,2011
"COS",94,2007,2011
"PAN",95,2007,2011
"COL",100,2007,2011
"VEN",101,2007,2011
"GUY",110,2007,2011
"SUR",115,2007,2011
"ECU",130,2007,2011
"PER",135,2007,2011
"BRA",140,2007,2011
"BOL",145,2007,2011
"PAR",150,2007,2011
"CHL",155,2007,2011
"ARG",160,2007,2011
"URU",165,2007,2011
"UKG",200,2007,2011
"IRE",205,2007,2011
"NTH",210,2007,2011
"BEL",211,2007,2011
"LUX",212,2007,2011
"FRN",220,2007,2011
"MNC",221,2007,2011
"LIE",223,2007,2011
"SWZ",225,2007,2011
"SPN",230,2007,2011
"AND",232,2007,2011
"POR",235,2007,2011
"GMY",255,2007,2011
"POL",290,2007,2011
"AUS",305,2007,2011
"HUN",310,2007,2011
"CZR",316,2007,2011
"SLO",317,2007,2011
"ITA",325,2007,2011
"SNM",331,2007,2011
"MLT",338,2007,2011
"ALB",339,2007,2011
"MNG",341,2007,2011
"MAC",343,2007,2011
"CRO",344,2007,2011
"YUG",345,2007,2011
"BOS",346,2007,2011
"SLV",349,2007,2011
"GRC",350,2007,2011
"CYP",352,2007,2011
"BUL",355,2007,2011
"MLD",359,2007,2011
"ROM",360,2007,2011
"RUS",365,2007,2011
"EST",366,2007,2011
"LAT",367,2007,2011
"LIT",368,2007,2011
"UKR",369,2007,2011
"BLR",370,2007,2011
"ARM",371,2007,2011
"GRG",372,2007,2011
"AZE",373,2007,2011
"FIN",375,2007,2011
"SWD",380,2007,2011
"NOR",385,2007,2011
"DEN",390,2007,2011
"ICE",395,2007,2011
"CAP",402,2007,2011
"STP",403,2007,2011
"GNB",404,2007,2011
"EQG",411,2007,2011
"GAM",420,2007,2011
"MLI",432,2007,2011
"SEN",433,2007,2011
"BEN",434,2007,2011
"MAA",435,2007,2011
"NIR",436,2007,2011
"CDI",437,2007,2011
"GUI",438,2007,2011
"BFO",439,2007,2011
"LBR",450,2007,2011
"SIE",451,2007,2011
"GHA",452,2007,2011
"TOG",461,2007,2011
"CAO",471,2007,2011
"NIG",475,2007,2011
"GAB",481,2007,2011
"CEN",482,2007,2011
"CHA",483,2007,2011
"CON",484,2007,2011
"DRC",490,2007,2011
"UGA",500,2007,2011
"KEN",501,2007,2011
"TAZ",510,2007,2011
"BUI",516,2007,2011
"RWA",517,2007,2011
"SOM",520,2007,2011
"DJI",522,2007,2011
"ETH",530,2007,2011
"ERI",531,2007,2011
"ANG",540,2007,2011
"MZM",541,2007,2011
"ZAM",551,2007,2011
"ZIM",552,2007,2011
"MAW",553,2007,2011
"SAF",560,2007,2011
"NAM",565,2007,2011
"LES",570,2007,2011
"BOT",571,2007,2011
"SWA",572,2007,2011
"MAG",580,2007,2011
"COM",581,2007,2011
"MAS",590,2007,2011
"SEY",591,2007,2011
"MOR",600,2007,2011
"ALG",615,2007,2011
"TUN",616,2007,2011
"LIB",620,2007,2011
"SUD",625,2007,2011
"IRN",630,2007,2011
"TUR",640,2007,2011
"IRQ",645,2007,2011
"EGY",651,2007,2011
"SYR",652,2007,2011
"LEB",660,2007,2011
"JOR",663,2007,2011
"ISR",666,2007,2011
"SAU",670,2007,2011
"YEM",679,2007,2011
"KUW",690,2007,2011
"BAH",692,2007,2011
"QAT",694,2007,2011
"UAE",696,2007,2011
"OMA",698,2007,2011
"AFG",700,2007,2011
"TKM",701,2007,2011
"TAJ",702,2007,2011
"KYR",703,2007,2011
"UZB",704,2007,2011
"KZK",705,2007,2011
"CHN",710,2007,2011
"MON",712,2007,2011
"TAW",713,2007,2011
"PRK",731,2007,2011
"ROK",732,2007,2011
"JPN",740,2007,2011
"IND",750,2007,2011
"BHU",760,2007,2011
"PAK",770,2007,2011
"BNG",771,2007,2011
"MYA",775,2007,2011
"SRI",780,2007,2011
"MAD",781,2007,2011
"NEP",790,2007,2011
"THI",800,2007,2011
"CAM",811,2007,2011
"LAO",812,2007,2011
"DRV",816,2007,2011
"MAL",820,2007,2011
"SIN",830,2007,2011
"BRU",835,2007,2011
"PHI",840,2007,2011
"INS",850,2007,2011
"ETM",860,2007,2011
"AUL",900,2007,2011
"PNG",910,2007,2011
"NEW",920,2007,2011
"VAN",935,2007,2011
"SOL",940,2007,2011
"KIR",946,2007,2011
"TUV",947,2007,2011
"FIJ",950,2007,2011
"TON",955,2007,2011
"NAU",970,2007,2011
"MSI",983,2007,2011
"PAL",986,2007,2011
"FSM",987,2007,2011
"WSM",990,2007,2011
"USA",2,2008,2011
"CAN",20,2008,2011
"BHM",31,2008,2011
"CUB",40,2008,2011
"HAI",41,2008,2011
"DOM",42,2008,2011
"JAM",51,2008,2011
"TRI",52,2008,2011
"BAR",53,2008,2011
"DMA",54,2008,2011
"GRN",55,2008,2011
"SLU",56,2008,2011
"SVG",57,2008,2011
"AAB",58,2008,2011
"SKN",60,2008,2011
"MEX",70,2008,2011
"BLZ",80,2008,2011
"GUA",90,2008,2011
"HON",91,2008,2011
"SAL",92,2008,2011
"NIC",93,2008,2011
"COS",94,2008,2011
"PAN",95,2008,2011
"COL",100,2008,2011
"VEN",101,2008,2011
"GUY",110,2008,2011
"SUR",115,2008,2011
"ECU",130,2008,2011
"PER",135,2008,2011
"BRA",140,2008,2011
"BOL",145,2008,2011
"PAR",150,2008,2011
"CHL",155,2008,2011
"ARG",160,2008,2011
"URU",165,2008,2011
"UKG",200,2008,2011
"IRE",205,2008,2011
"NTH",210,2008,2011
"BEL",211,2008,2011
"LUX",212,2008,2011
"FRN",220,2008,2011
"MNC",221,2008,2011
"LIE",223,2008,2011
"SWZ",225,2008,2011
"SPN",230,2008,2011
"AND",232,2008,2011
"POR",235,2008,2011
"GMY",255,2008,2011
"POL",290,2008,2011
"AUS",305,2008,2011
"HUN",310,2008,2011
"CZR",316,2008,2011
"SLO",317,2008,2011
"ITA",325,2008,2011
"SNM",331,2008,2011
"MLT",338,2008,2011
"ALB",339,2008,2011
"MNG",341,2008,2011
"MAC",343,2008,2011
"CRO",344,2008,2011
"YUG",345,2008,2011
"BOS",346,2008,2011
"KOS",347,2008,2011
"SLV",349,2008,2011
"GRC",350,2008,2011
"CYP",352,2008,2011
"BUL",355,2008,2011
"MLD",359,2008,2011
"ROM",360,2008,2011
"RUS",365,2008,2011
"EST",366,2008,2011
"LAT",367,2008,2011
"LIT",368,2008,2011
"UKR",369,2008,2011
"BLR",370,2008,2011
"ARM",371,2008,2011
"GRG",372,2008,2011
"AZE",373,2008,2011
"FIN",375,2008,2011
"SWD",380,2008,2011
"NOR",385,2008,2011
"DEN",390,2008,2011
"ICE",395,2008,2011
"CAP",402,2008,2011
"STP",403,2008,2011
"GNB",404,2008,2011
"EQG",411,2008,2011
"GAM",420,2008,2011
"MLI",432,2008,2011
"SEN",433,2008,2011
"BEN",434,2008,2011
"MAA",435,2008,2011
"NIR",436,2008,2011
"CDI",437,2008,2011
"GUI",438,2008,2011
"BFO",439,2008,2011
"LBR",450,2008,2011
"SIE",451,2008,2011
"GHA",452,2008,2011
"TOG",461,2008,2011
"CAO",471,2008,2011
"NIG",475,2008,2011
"GAB",481,2008,2011
"CEN",482,2008,2011
"CHA",483,2008,2011
"CON",484,2008,2011
"DRC",490,2008,2011
"UGA",500,2008,2011
"KEN",501,2008,2011
"TAZ",510,2008,2011
"BUI",516,2008,2011
"RWA",517,2008,2011
"SOM",520,2008,2011
"DJI",522,2008,2011
"ETH",530,2008,2011
"ERI",531,2008,2011
"ANG",540,2008,2011
"MZM",541,2008,2011
"ZAM",551,2008,2011
"ZIM",552,2008,2011
"MAW",553,2008,2011
"SAF",560,2008,2011
"NAM",565,2008,2011
"LES",570,2008,2011
"BOT",571,2008,2011
"SWA",572,2008,2011
"MAG",580,2008,2011
"COM",581,2008,2011
"MAS",590,2008,2011
"SEY",591,2008,2011
"MOR",600,2008,2011
"ALG",615,2008,2011
"TUN",616,2008,2011
"LIB",620,2008,2011
"SUD",625,2008,2011
"IRN",630,2008,2011
"TUR",640,2008,2011
"IRQ",645,2008,2011
"EGY",651,2008,2011
"SYR",652,2008,2011
"LEB",660,2008,2011
"JOR",663,2008,2011
"ISR",666,2008,2011
"SAU",670,2008,2011
"YEM",679,2008,2011
"KUW",690,2008,2011
"BAH",692,2008,2011
"QAT",694,2008,2011
"UAE",696,2008,2011
"OMA",698,2008,2011
"AFG",700,2008,2011
"TKM",701,2008,2011
"TAJ",702,2008,2011
"KYR",703,2008,2011
"UZB",704,2008,2011
"KZK",705,2008,2011
"CHN",710,2008,2011
"MON",712,2008,2011
"TAW",713,2008,2011
"PRK",731,2008,2011
"ROK",732,2008,2011
"JPN",740,2008,2011
"IND",750,2008,2011
"BHU",760,2008,2011
"PAK",770,2008,2011
"BNG",771,2008,2011
"MYA",775,2008,2011
"SRI",780,2008,2011
"MAD",781,2008,2011
"NEP",790,2008,2011
"THI",800,2008,2011
"CAM",811,2008,2011
"LAO",812,2008,2011
"DRV",816,2008,2011
"MAL",820,2008,2011
"SIN",830,2008,2011
"BRU",835,2008,2011
"PHI",840,2008,2011
"INS",850,2008,2011
"ETM",860,2008,2011
"AUL",900,2008,2011
"PNG",910,2008,2011
"NEW",920,2008,2011
"VAN",935,2008,2011
"SOL",940,2008,2011
"KIR",946,2008,2011
"TUV",947,2008,2011
"FIJ",950,2008,2011
"TON",955,2008,2011
"NAU",970,2008,2011
"MSI",983,2008,2011
"PAL",986,2008,2011
"FSM",987,2008,2011
"WSM",990,2008,2011
"USA",2,2009,2011
"CAN",20,2009,2011
"BHM",31,2009,2011
"CUB",40,2009,2011
"HAI",41,2009,2011
"DOM",42,2009,2011
"JAM",51,2009,2011
"TRI",52,2009,2011
"BAR",53,2009,2011
"DMA",54,2009,2011
"GRN",55,2009,2011
"SLU",56,2009,2011
"SVG",57,2009,2011
"AAB",58,2009,2011
"SKN",60,2009,2011
"MEX",70,2009,2011
"BLZ",80,2009,2011
"GUA",90,2009,2011
"HON",91,2009,2011
"SAL",92,2009,2011
"NIC",93,2009,2011
"COS",94,2009,2011
"PAN",95,2009,2011
"COL",100,2009,2011
"VEN",101,2009,2011
"GUY",110,2009,2011
"SUR",115,2009,2011
"ECU",130,2009,2011
"PER",135,2009,2011
"BRA",140,2009,2011
"BOL",145,2009,2011
"PAR",150,2009,2011
"CHL",155,2009,2011
"ARG",160,2009,2011
"URU",165,2009,2011
"UKG",200,2009,2011
"IRE",205,2009,2011
"NTH",210,2009,2011
