AA AAPL ABT AEP ALL AMGN AMZN AVP AXP
-0.011795 0.00352 0.01034 0.001614 0.002264 0.002563 0.02453 0.008313 -0.004162
0.003871 -0.011926 0.012427 0.016436 0.0025 0.003834 0.065563 0.011181 0.015323
0.005784 -0.003905 -0.008183 0.007292 -0.002721 -0.005093 0.01848 -0.009717 -0.006272
-0.001278 0 -0.004853 -0.011646 -0.000227 -0.007495 0.03567 0.015791 -0.001972
-0.00064 0.030649 0.004633 0.005414 0.005686 0.016025 0.002389 -0.001777 0.006324
-0.026569 -0.017981 -0.001214 -0.015204 -0.017187 0.000181 -0.018868 -0.008899 -0.003339
0.006906 0.01338 0.014338 -0.004825 0.007133 0.004713 0.031377 0.006061 0.004532
0.022861 0.035789 0.013656 0.02521 0.018963 0.006134 0.015898 0.017403 0.009219
0.00894 0.018115 0.009218 -0.010088 0.007175 -0.001255 0.003478 -0.007895 0.004276
-0.023101 -0.004942 -0.003045 -0.014013 -0.003117 -0.009679 -0.03273 -0.007515 -0.008516
0.007451 0.017881 0.003054 0.007752 0.008486 0.003791 -0.005971 -0.003563 -0.000586
-0.015434 -0.020169 -0.002576 -0.007051 -0.008636 0.001625 -0.013817 -0.016987 -0.00293
0.016982 0.018924 0.009627 0.006456 0.012062 -0.010819 0.017462 -0.00432 0.00333
0.002248 0.066797 -0.003721 0.005131 -0.005297 -0.008385 0.00918 0.007764 0.005662
0.002884 0.002138 0.007937 0.007339 0.008653 -0.007904 -0.01582 -0.006345 -0.000971
0.039297 0.003048 -0.004169 0.010136 0.005279 -0.009079 -0.003416 0.007526 0.009716
-0.016907 -0.017624 -0.010233 0.002822 -0.000657 -0.012341 0.003427 0.004301 -0.008853
0.001251 0.020724 -0.012688 -0.007192 0.005474 0.005301 -0.015471 0.028398 0
0.019987 0.021212 -0.001666 0.000315 0.005227 0.021092 0.036939 0.000877 -0.002136
0.005817 -0.01543 -0.000954 0.008816 0.004549 0.005533 0.004133 -0.007883 -0.008367
0.019483 0.015672 -0.032212 -0.002185 -0.010136 -0.007153 0.015288 0.002648 0.007653
-0.018513 -0.035905 0.005424 0.009071 -0.001525 -0.01053 0.030695 -0.00088 -0.007984
0.00213 0.000308 0.012751 -0.013019 0.002618 0.009895 0.005994 0.002203 0.006478
0.002732 0.001231 -0.013075 0.005025 0.013058 0.008874 0.012847 0.014289 0.004096
-0.022101 -0.007376 -0.000981 -0.012812 0 0.003482 -0.033824 -0.019289 -0.000973
-0.003715 -0.037771 -0.003193 0.003482 -0.005371 0.008035 0.000571 0.006188 -0.001753
-0.006215 -0.004183 -0.019709 -0.003786 0.002592 -0.021196 -0.02567 0 -0.008002
0.024703 -0.018094 -0.005278 -0.0095 0.003878 -0.002591 -0.004684 0.008346 0.003541
-0.006713 -0.008226 0.017686 0.01087 -0.009227 -0.010577 -0.029412 0.003921 -0.014507
-0.003994 -0.00365 -0.009434 -0.006009 0.009313 0.005439 -0.023838 -0.001953 -0.005172
-0.007711 -0.029637 0.012531 -0.001273 0.009442 0.006902 0.015108 0.002391 -0.005999
0.000622 0.002745 0.003465 0.001274 -0.003401 0.010004 0.011213 -0.001952 -0.004426
0.00497 0.01232 -0.012661 0.008909 0.00384 0.017975 -0.002016 -0.017601 -0.004849
0.016383 0.113252 0 -0.001892 -0.0068 0.009009 -0.016768 -0.000442 -0.007107
0.002129 -0.022168 -0.016847 0.008847 -0.011553 -0.004821 -0.032258 -0.000221 -0.003477
-0.016995 -0.007143 0.000767 -0.002192 0.030736 -0.002153 -0.02293 -0.012174 -0.005746
-0.00741 0.007194 0.006133 0.004394 -0.02058 0.024995 0.021078 -0.000896 0.013829
-0.031104 -0.018012 -0.015494 -0.021875 -0.011578 -0.020175 -0.047457 -0.030949 -0.015676
-0.007384 0.001898 0.013158 -0.009904 -0.006074 0.004476 0.023682 -0.004629 -0.000414
-0.009056 -0.030934 -0.016297 -0.015489 0.004365 -0.013191 -0.127455 0.001628 -0.004552
-0.012076 0.018241 -0.003106 0.001639 0.008257 0.002547 -0.030015 0.000232 0.016421
0.029732 0.037428 0.017658 -0.004908 0.009698 0.007369 0.00851 0.024832 0.011043
0.011229 -0.004934 -0.003572 0.010852 0.003629 0.019496 -0.029149 -0.01721 0.009102
0.023477 0.011466 0.002561 0.024398 -0.001276 0 0.016065 -0.010138 0.001403
-0.00713 -0.009191 0.005108 -0.012067 0.002555 -0.002105 0.008813 0.001164 0.005805
0.000312 -0.0235 -0.002287 0.009965 -0.001062 -0.010021 -0.01593 0.005115 0.000597
-0.018727 -0.009183 -0.002292 0.007002 -0.001063 0.00071 -0.018016 0.012029 -0.007359
-0.007316 0.01598 -0.001021 0.009798 0.00298 0.003549 -0.013028 -0.002514 0.006011
-0.018352 -0.012583 -0.010734 0.001252 -0.008489 -0.025641 -0.040679 -0.017186 -0.013145
-0.017711 -0.05129 -0.000517 0.011254 -0.010702 -0.023593 -0.00337 -0.020751 -0.004238
-0.002003 0.017461 -0.008529 -0.0125 0.006274 -0.010595 -0.00479 0.015476 -0.000811
0.014721 0.040264 0.017987 0.003165 0.015481 0.012587 0.050396 0.020399 0.016024
-0.005935 -0.01618 0.018694 0.013249 0.005293 0.024119 -0.014555 0.011029 0.000799
-0.020232 -0.020638 -0.003771 -0.008406 -0.018955 -0.006703 -0.007385 0.014318 -0.013166
0.003047 0.015476 -0.001009 0.000314 -0.013955 -0.008572 -0.004409 0.021286 -0.002426
0.039825 -0.001946 0.010356 0.008788 0.013499 0.025938 0.050374 -0.014699 0.001418
0.014281 0.002924 0 -0.007467 -0.009237 0.003765 0.007378 -0.02189 0.006273
0.01216 0.028183 0.01475 0.010972 0.016262 0.022865 0.029558 0.001599 0.006033
-0.001581 -0.032451 0.002956 -0.010543 0.004481 0.00227 -0.018547 -0.010488 -0.003998
0.021533 0.002931 0.007369 0.012222 0.009346 0.014114 0.02278 0.003456 0.003412
-0.014259 0.009091 -0.00317 -0.004644 0.002946 -0.002577 -0.001519 0.004363 -0.006
-0.007233 0.027992 0.002935 0.001244 0.005875 0.013437 -0.010139 0.000914 0.001006
0.014888 0.034429 0.010976 0.005281 0.013976 0.008159 0.03201 0.009822 0.00402
0.008115 0.048714 -0.005549 -0.002163 -0.009257 -0.002529 -0.00273 0.006786 0.003403
0.017028 -0.008944 0.007035 0.001239 -0.003945 0.00879 -0.007216 0.005392 -0.002394
-0.010046 -0.006696 -0.006986 0.001237 -0.005242 -0.011227 -0.03985 -0.01229 -0.0074
-0.004305 0.010844 0.011402 0.011121 -0.004848 0.004745 -0.004438 -0.000452 0.007858
0.001235 0.039722 0.008875 0.004277 -0.022029 0.000843 0.002622 0.011091 0.001799
0.009254 -0.005577 0.012601 0.006085 0.01083 0.009606 0.024582 0.006268 0.005987
0.003973 -0.012058 0.001878 -0.004838 0.0075 -0.006343 -0.01123 0.010456 -0.002976
0.006697 0.015044 -0.013827 0.005166 0.018928 0.006551 -0.005937 0.005284 0.014525
-0.005141 0.016499 0.002139 -0.006348 -0.007723 0.001001 -0.012984 -0.061323 -0.000981
0.011854 -0.017882 -0.004031 -0.00213 -0.021876 -0.015338 0.001579 7e-04 -0.000785
-0.076299 0.004762 0.007381 0.004268 0.009032 -0.0298 0.013134 -0.017487 0.008448
0.001301 -0.007806 0.015126 -0.020644 0.015132 0.01082 0.037335 -0.00261 0.003117
-0.002923 -0.00281 -0.000233 0.00465 0.002099 0.007251 0.066483 0.022127 -0.003107
-0.009446 -0.008171 -0.010014 0.004628 -0.000419 -0.003257 -0.01078 -0.009776 -0.008377
-0.001973 0.03267 0.004234 0.007371 0.007755 0.000688 0.008529 -0.011519 0
0.009885 0.021733 0.005388 0.00122 0.015807 -0.002062 0.009161 0.033056 0.009823
0.005873 0.015347 -0.007689 0 -0.009214 -0.002927 0.007216 -0.019337 -0.004669
0.014272 0.007955 0.010566 0.002132 0.014259 0.011399 0.000532 0.022535 0.006255
-0.005756 -0.028677 -0.023931 -0.007596 -0.011614 -0.016906 -0.044187 -0.011708 -0.011849
0 0.00948 0.008569 -0.006736 -0.002268 0 0.010875 -0.000232 0
0.004503 0.000537 -0.000708 -0.002158 -0.003099 -0.007469 -0.021277 0.01394 0.006684
0.004163 0.006436 0.002126 -0.000618 -0.017409 -0.00875 -0.02467 -0.003437 -0.010935
0.04273 0.013589 0.001885 -0.000309 0.008226 0.012535 -0.012522 -0.010117 0.003554
0.01682 0.016824 -0.004705 -0.007421 0.00251 0.01116 0.03576 0.000929 0.01082
0.010226 0.00181 0.001182 -0.004361 0.001461 -0.020348 0.00049 0.013692 0.001557
0.012504 -0.002065 -0.004013 0.010013 0.010002 0.016722 -0.009545 0.010073 0.003692
-0.000588 0.003103 0.000237 -0.003098 0.002888 -0.002251 0.013343 -0.004533 0.018974
-0.012651 0.014952 0.001896 0.002486 -0.006377 -0.002256 -0.001219 -0.016393 0.00247
0.017878 0.032258 -0.001892 0.00434 0.004141 0.001391 0.009766 -0.016204 0.011941
-0.002342 -0.025098 -0.020616 -0.006173 -0.008041 -0.017714 -0.005077 -0.008471 -0.003754
-0.019953 -0.014134 -0.012098 0.00559 -0.004365 -0.015736 -0.027947 -0.020645 -0.015451
-0.001497 -0.012033 0.008327 -0.004324 -0.001044 0.003952 0.00375 -0.0126 0.005359
-0.004798 -0.007774 0.008258 0.00062 0 -0.003936 0.001743 -0.004908 0.003427
-0.03013 0.03813 -0.002409 -0.012709 -0.004389 -0.012215 -0.005967 0.038964 -0.010624
0.011184 0.131572 -0.003402 -0.001884 -0.005248 -0.018003 -0.022011 -0.004985 -0.008437
0.000614 0.011561 0.008535 0.013841 0 0.022593 -0.014066 -0.009781 0.015278
-0.002456 0.049451 -0.000242 -0.009618 0.014138 0.025534 0.018677 0.001205 0.00381
-0.036627 -0.006911 0.000726 -0.009712 -0.032876 0.000177 -0.023937 -0.008422 -0.010057
-0.001278 0.001054 0.000483 -0.007593 -0.003012 -0.004061 0.000522 -0.006309 -0.00115
0.015675 0.009901 -0.007246 0.01052 0.016185 -0.037759 0.029205 0.015873 0.003454
-0.002835 -0.011055 -0.005839 0.012303 -0.005521 -0.029108 -0.123385 0.000721 -0.01071
0.012634 0.002953 -0.005384 0.007167 -0.002776 0.009298 -0.018208 -0.014413 -0.011212
0.030568 0.008833 0.008366 0.024443 0.019486 0.032525 -0.004121 0.019742 0.012317
0.009988 0.048572 0.035383 0.005134 0.004621 0.020029 0.011824 0.011233 0.014871
-0.028768 0.037575 0.006599 -0.011418 -0.002718 0.00714 0.006427 0.021272 0.003806
0.002777 0.004024 -0.001873 0.000912 0.008176 0.006735 -0.009289 -0.084703 0.006066
0.011385 0.000954 0.00258 0.006074 -0.001871 -0.019894 0.028421 -0.039191 -0.003015
-0.024034 0.020019 -0.010061 -0.022034 0.0025 -0.012215 0.032479 -0.009474 0.020601
0.005299 0.033832 0.030726 0.035185 -0.000208 0.064739 -0.00883 0.012221 0.006296
0.034268 -0.015549 0.019262 0.033691 0.009354 0.007686 0.027561 0.032021 0.011226
0.004217 0.004959 0 -0.008941 -0.004531 0.028136 -0.009482 -0.003052 0.003094
-6e-04 -0.006213 0.011474 0.009313 -0.001862 -0.010056 0.020788 -0.006888 -0.006531
-0.005102 -0.006068 0.00089 -0.004369 0 -0.00383 0.002144 -0.001798 -0.002374
0 0.012951 0.001111 -0.000293 0.027565 -0.008024 0.018449 0.015955 0.002563
0.009351 0.010046 0.005549 0.006731 0.018959 0.0091 0.019428 0.011905 0.01132
0.024208 0.003617 -0.024724 0.017732 0.004355 0.001503 0.041978 -0.001502 0.004333
-0.013423 -0.004685 0.007017 -0.01114 -0.006504 -0.000834 0.010628 -0.013836 0.006651
-0.005915 -0.005521 -0.006743 -0.001155 -0.001389 -0.001335 -0.020054 0.005867 -0.004286
0.007736 -0.000637 -0.01222 -0.010989 0.002781 0.000501 -0.004243 -0.008876 0.005022
0.002657 0.008925 -0.006415 -0.000292 0.003368 0.003508 0.011779 -0.016633 -0.000178
-0.010306 -0.003972 -0.014296 -0.005557 -0.007305 -0.003329 -0.045083 -0.015092 -0.00589
0.00119 0.112017 0.002807 0.022353 0.016508 0.008183 -0.01297 0.009247 0.00754
-0.00208 -0.001304 -0.014462 0.002014 -0.004109 -0.006957 0.006833 0.012565 0.001426
0.005062 0.045373 0.003314 0.010623 0.000786 0.00834 0.011485 -0.006463 0.00089
0.02637 0.007806 0.004718 0.000284 0.006675 -0.00397 0.008774 0.003903 -0.002489
-0.004619 0.060263 -0.003757 -0.016473 -0.010588 0.008803 -0.003837 -0.004666 -0.005168
-0.014501 -0.02031 -0.011077 -0.013283 0.000793 -0.011525 0.019004 -0.022396 -0.001971
0.009123 0.011037 0.030744 -0.004682 0.018416 0.015323 0.00756 0.010922 0.013283
-0.02508 -0.038059 0.009711 -0.00294 -0.004472 0.03248 0.004752 0.048485 -0.005314
-0.017051 -0.038798 -0.005496 0.004129 0.00293 -0.014776 -0.001991 -0.005278 0.001781
-0.01339 0.049458 0.003684 0.000587 -0.0074 0.013708 -0.014966 -0.006316 0.000178
-0.022517 -0.043934 -0.000918 0.005283 -0.003335 -0.014477 -0.032667 0.002797 -0.014397
0.005364 0.006201 0.007118 -0.007007 0.008661 0.018079 0.013613 -0.0393 0.004148
0.007219 0.01122 0.002508 -0.005292 -0.007221 0.019978 0.028409 0.043283 -0.006825
0.000312 0.018128 -0.005231 -0.001182 -0.002162 -0.005907 -0.019337 0 -0.00217
0.006542 -0.003684 0.003429 0.013613 -0.001773 0 0.019974 -0.007336 -0.002537
-0.017332 0.005854 0.013671 0.007299 -0.002763 0.006411 0.015315 -0.006116 0.016533
-0.014173 -0.000459 -0.003147 0.009565 0.016228 -0.012741 0.013848 -0.014359 0.003396
-0.007668 0.020472 0.041488 0.00201 -0.015579 -0.004721 -0.023171 0.001041 -0.003563
-0.009981 -0.024116 0.01732 -0.002865 -0.009891 -0.002214 -0.000999 -0.002079 -0.000536
0.003577 -0.034928 -0.01213 0.001149 0.003796 -0.002377 -0.026493 0.001562 -0.001073
0.012962 0.015466 -0.006894 0.006889 0.00617 0.01668 0.011296 0.00364 0.010564
0.00128 0.000942 0.008677 0.004276 0.013848 -0.008219 0.0033 -0.003627 0.008505
0.002875 0.004078 -0.00172 -0.009651 -0.004293 0.01065 -0.014929 -0.00078 -0.008609
0.001911 -0.013279 -0.008832 -0.008312 -0.003527 -0.00873 0.085281 0.001821 -0.00319
0.007313 0.016149 0.007607 0.003468 0.009243 0.015883 0.056331 0.007792 0.001778
0.006629 0.004051 0.010354 -0.003456 0.002728 0.002477 0.004257 -0.001031 -0.001242
-0.013797 0.005587 0.001708 -0.000578 0.00583 -0.007412 0.003347 0.002322 -0.00231
-0.000954 -0.006173 -0.005754 -0.00694 -0.000773 -0.002022 -0.015121 -0.003861 0.003918
-0.013686 -0.017236 0.000429 -0.009319 -0.009667 0.002026 0.005193 -0.013178 -0.00816
-0.01807 0.01027 -0.010071 -0.003821 -0.003319 -0.015868 -0.053459 -0.014402 -0.015024
-0.005915 0.008758 -0.011472 -0.011803 -0.007835 -0.015808 -0.00878 -0.005048 -0.009261
0.004297 0.000775 0.022553 0.000299 0.008687 0.009316 -0.017237 0.011749 -0.005143
0.010204 0.072812 0.017131 -0.003881 -0.001174 0.002069 0.030938 0.044867 -0.007386
-0.007168 -0.004188 0.009684 0.003296 0.006075 0.01064 -0.011342 0.030563 0.002046
-0.026912 -0.063805 -0.018349 0 -0.004675 0.0022 -0.00478 -0.014951 -0.009282
-0.00742 0.013941 0.002336 0.004182 0.003914 0.01709 0.01585 0.005225 -0.002248
0.002379 0.0663 -0.019178 0.008923 0.004289 -0.015107 0.007092 -0.005941 -0.006948
0.013559 0.005731 0.00478 0.019163 -0.000582 -0.001252 0.045775 0.012699 -0.003026
-0.004348 0.00641 -0.004541 0.006942 0.001748 0.005485 0.000673 0.014999 0.008156
-0.019819 -0.010899 0.000217 -0.001724 -0.017643 -0.010599 -0.013908 0 -0.001693
-0.01645 0.0083 -0.006515 -0.001439 -0.010065 -0.014493 -0.036397 0.004118 -0.012439
0.008014 0.000426 0.005027 -0.027954 0.001196 0.00016 -0.028329 -0.009168 -0.008969
-0.004148 0.00383 -0.001087 0.004744 -0.000797 -0.007192 -0.01895 0.004139 0.012902
-0.015272 0.018231 -0.000435 -0.009147 -0.004583 0.000805 0.013868 -0.013337 0.01597
0.009517 0.002776 -0.000436 0.027397 0.014815 0.022358 0.00977 -0.005161 -0.006362
0.014665 0.005398 -0.00937 0.022319 -0.008483 -0.031152 0.023464 0.005435 -0.006026
-0.003097 0.018447 -0.004179 0.003402 -0.011739 -0.004547 -0.002127 0.027273 0.000379
0.01864 0.03947 -0.005522 -0.003956 0.015502 0.015334 0.023685 0.009806 0.010417
0.001694 0.008192 0.011773 0.010496 0.009715 0.004659 -0.017122 0.033633 0.06373
0.002368 0.027086 0.001976 0.000842 0.003338 0.001919 -0.014124 0.019936 -0.017269
-0.011533 -0.022856 0.000438 -0.000842 -0.003327 -0.00814 -0.146371 -0.001573 -0.006455
0.007893 0.013237 -0.003066 0.000842 0.027881 0.009817 -0.000839 0.014176 0.007399
0.008512 0.001268 0.001538 -0.009257 -0.002865 0.006375 -0.00084 -0.019303 -0.004658
0.012829 0.024829 -0.0068 0.000283 0.004598 -0.0019 0.017092 0.00543 -0.008819
-0.025333 -0.0267 -0.00265 -0.007433 -0.00553 -0.014914 -0.011295 -0.009901 -0.005448
0.007866 -0.004826 -0.003986 -0.002592 0.002301 0.011113 -0.003065 0.006932 0.006208
0.012895 0.036371 0.027123 -0.00231 0.012627 0.010194 0 0.006797 0.001452
0.00134 0.042113 0.006277 0.006947 0.003779 -0.002681 0.006987 0.002025 -0.01069
-0.002676 0.044665 0.008174 -0.004024 0.001129 0.006957 0.003053 -0.006737 -0.001831
0.026501 0.019455 -0.000853 -0.004618 0.006768 -0.005495 -0.013282 0.007009 0.002202
0.014379 -0.025741 -0.005766 -0.00203 -0.00112 -0.01563 0.000841 -0.025595 -0.002197
0.001933 -0.011388 -0.003436 -0.020046 -0.007291 -0.005613 -0.010647 -0.021659 -0.006789
-0.01254 -0.017509 -0.02069 -0.030537 -0.018079 -0.005806 -0.016709 -0.019077 -0.006466
0.009118 0.034471 0.006602 -0.006116 0.003452 -0.004867 -0.016705 0.012005 0.003905
0.015166 0.007934 0.013555 0.014154 0.020069 0.009129 0.01611 -0.005219 0.006668
0.005404 0.000675 -0.001941 0.013653 0.006183 0.014701 0.008648 0.016456 0.004232
0.015492 0.008203 -0.006051 -0.000299 -0.000372 -0.019105 0.00543 0.00352 -0.007878
-0.014321 -0.008025 -0.000652 0.009281 0.002794 0.010226 0.005969 0.011223 0.009234
-0.011371 -0.008517 0.002176 0.005933 0.000929 -0.012854 0.003108 -0.003006 0.000915
-0.000639 -0.052832 -0.001086 0.001474 -0.006682 0.008626 0.004225 -0.007653 0.000183
0.016624 0.024408 0.008694 0.008539 0.007847 0.00113 0.00561 -0.009114 0.004387
-0.014151 -0.001402 0.005171 0.009051 0.008343 0.001128 0.01311 -0.003538 0
-0.003509 -0.05193 -0.003215 0.002025 0.002574 -0.005796 -0.013491 -0.001183 -0.009645
-0.010243 -0.029114 -0.012903 -0.027433 -0.003851 -0.01004 -0.012029 -0.013744 -0.014149
-0.01423 0.012198 0.008497 0.015736 0.01 -0.001636 -0.013814 0.007208 0.007083
0.01706 0.011047 -0.006265 -0.018708 -0.002384 -0.01999 -0.004583 0.003578 -0.009069
0.005806 0.001242 0.002609 0.020256 0.003492 0.010366 -0.004317 0.00309 0.00579
0.013149 0.015873 -0.009974 -0.010219 0.002747 -0.030117 -0.012139 -0.008294 -0.0065
-0.006648 0.005371 -0.005256 -0.00236 -0.010046 -0.010749 -0.00907 -0.003823 -0.015327
0.005736 0.025983 -0.019595 0.002661 -0.008303 0.01673 0.002953 -0.01799 -0.004366
0.003802 0.016805 -0.001347 -0.010027 -0.013581 -0.001527 0.005593 -0.012946 -0.000953
-0.006944 0.017225 -0.013492 0.000596 0.001886 -0.013422 -0.014344 -0.001732 -0.002099
-0.015893 -0.019908 -0.002507 -0.019649 -0.006024 0.001894 -0.015444 0.008924 -0.021228
-0.018411 -0.006538 0.019196 -0.002733 0.002841 0.011688 0.000905 0.029238 -0.01485
-0.000987 -0.001175 0.007623 0.016748 -0.003588 0.002039 -0.009042 -0.000477 -0.002777
-0.010211 0.000706 0.00534 0.000898 0.006823 -0.008647 0.015511 -0.004299 0.01611
-0.015973 -0.01834 0.012616 -0.017654 0.005083 -0.003592 0.001198 0.019429 -0.003523
0.01116 0.02515 0.021858 0.021931 0.007867 0.01253 0.026623 0.011294 0.013357
0.016388 -0.026402 -0.002781 0.015201 0.004646 -0.013223 -0.001457 -0.000931 -0.001943
-0.003949 -0.018718 -0.009224 0.002055 -0.012209 -0.014774 -0.007587 -0.01211 -0.009149
-0.006277 0.004891 -0.000216 -0.004981 0.023783 -0.000349 0.029109 0.005422 0.007859
-0.003324 0.019469 0.022087 0.011779 -0.000732 0.009245 0.008 0.006331 -0.001559
0 0.010504 0.008686 -0.002328 0.001647 0.003284 -0.013039 -0.00466 0.006052
0.0497 0.029057 0.015543 0.005251 0.000914 0.012059 0.002298 0.014747 0.004269
0.004449 0.004132 -0.010134 0.002031 -0.010407 -0.001191 -0.008596 0.028835 -0.004058
-0.01392 -0.04161 -0.002298 0.010426 -0.003321 0.011077 0 -0.024888 -0.004269
0.004812 0.017653 0.003141 0.006019 0.014439 0.021069 0.000867 -0.017015 0.016368
-0.029374 -0.037975 0.008664 -0.005128 -0.005474 -0.001816 -0.009529 -0.014971 -0.001534
-0.016447 -0.092105 0.005204 -0.005727 -0.007156 -0.01323 -0.009621 -0.015673 -0.018625
-0.020067 -0.051261 0.032719 -0.015265 -0.014785 0.004693 -0.027966 -0.013269 -0.007631
0.009898 0.007638 -0.017846 0.011114 -0.011067 -0.015346 -0.000606 0.007335 0.00414
-0.006759 0.041269 -0.016537 0.005496 0.008915 -0.007623 -0.006667 -0.005097 -0.007461
-0.016672 -0.042599 -0.018061 -0.005466 0.006768 -0.007682 0.014338 -0.02464 -0.010287
0.022491 0.047029 0.016913 0.008967 0.004482 0.019267 0.014436 0.015508 0.007396
-0.011844 -0.045186 -0.011019 0.00258 0.014501 -0.006076 -0.020457 -0.007882 -0.011706
0.008219 0.04169 0.004204 0.004575 0.002199 -0.014604 0.01483 0.006455 0.023288
-0.020041 -0.021363 0.003559 -0.006832 -0.001097 -0.014303 -0.024456 -0.003453 0.011379
-0.004159 -0.006632 0.011056 0.012038 0.005674 0.012413 -0.030266 -0.003713 0.010669
-0.005569 -0.011405 -0.00784 -0.008779 -0.003458 -0.00967 0.025221 -0.022112 -0.007677
0.015751 0.014631 0.02225 0.006286 0.025753 0.014996 -0.00492 0.018293 0.019342
0.005858 0.010261 0.004475 0.004259 -0.004986 0.009105 0.022868 -0.031936 0.006641
0.003768 -0.006039 -0.00243 0.006785 0.005369 -0.010044 0.003323 0.004639 -0.000942
0.01058 0.02596 0.009135 -0.003089 0.020292 0.013929 0.022584 0.010518 0.009811
-0.003734 -0.012651 -0.010461 0.000563 0.002617 -0.002205 0 -0.003808 -0.006353
-0.001022 0.015267 -0.003456 0.001408 0.000522 -0.00408 0.01649 -0.014016 -0.003385
0.001023 -0.00725 0.00102 -0.001704 -0.002435 0.029698 0.003476 0.015249 -0.003962
-0.024532 -0.014877 -0.004483 0.000284 -0.012727 0.011603 -0.011836 -0.014257 -0.005872
-0.008034 -0.02224 0.008393 0.003412 -0.001589 0.00639 -0.011978 0.002583 -0.001905
-0.02993 -0.041561 -0.002842 -0.006801 0.004422 0.006187 0.000887 0.003349 -0.004582
-0.030853 0.018752 -0.007329 -0.015407 -0.008276 0.005178 0.001477 -0.007702 -0.00748
-0.003745 0.022433 0.014561 0.010722 0.004439 0.014005 0.018879 0.015524 0.01372
0.022932 -0.005345 -0.001213 0.015768 0.013611 -0.001429 0.005501 0.036051 0.003431
0.023521 0.013575 -0.001214 0.000565 0.000872 -0.008744 0.017276 -0.00642 0.017097
-0.006463 0.047712 -0.006282 0.007052 -0.004182 -0.0085 0.007359 0.007455 -0.005603
-0.007951 0 -0.003263 -0.004202 -0.000875 0.000809 -0.002529 0.012827 -0.003381
0.010565 0.058855 -0.003682 0.001688 0.011384 0.003879 0.00507 -0.012177 -0.000189
-0.010094 -0.001509 -0.000616 -0.001685 0.008831 0.006762 -0.003924 -0.016272 -0.002827
-0.010925 0.002015 -0.008835 -0.002813 -0.003948 -0.002399 -0.00816 -0.006516 -0.005104
0.006627 0.024133 -0.000415 -0.000564 0.012407 0.00513 0.005674 0.003027 0.00475
0.004755 -0.004418 -0.004562 -0.000565 -0.002567 0.002392 0.00141 -0.001006 0.006997
