Date      hour minute second  PRICE  SIZE
20100607     9 34 37    10.8400       800
20100607     9 34 37    10.8400       200
20100607     9 34 37    10.8400       100
20100607     9 34 37    10.8300       100
20100607     9 34 39    10.8350       100
20100607     9 34 39    10.8400       100
20100607     9 34 39    10.8400       100
20100607     9 34 40    10.8320       200
20100607     9 34 40    10.8300       100
20100607     9 34 40    10.8300       100
20100607     9 34 40    10.8300       100
20100607     9 34 40    10.8300       100
20100607     9 34 40    10.8300       100
20100607     9 34 42    10.8300       300
20100607     9 34 42    10.8300       100
20100607     9 34 42    10.8300       200
20100607     9 34 42    10.8300       100
20100607     9 34 42    10.8300       200
20100607     9 34 42    10.8300       100
20100607     9 34 42    10.8300       100
20100607     9 34 42    10.8300       100
20100607     9 34 42    10.8201       900
20100607     9 34 42    10.8216       900
20100607     9 34 43    10.8320      1300
20100607     9 34 43    10.8300     10300
20100607     9 34 44    10.8300       400
20100607     9 34 46    10.8300       100
20100607     9 34 46    10.8300       100
20100607     9 34 46    10.8300       100
20100607     9 34 46    10.8200       152
20100607     9 34 47    10.8300       200
20100607     9 34 47    10.8300       100
20100607     9 34 47    10.8300       100
20100607     9 34 48    10.8284       500
20100607     9 34 49    10.8300       100
20100607     9 34 49    10.8300       100
20100607     9 34 49    10.8300       100
20100607     9 34 49    10.8300       100
20100607     9 34 49    10.8300       100
20100607     9 34 50    10.8300       100
20100607     9 34 50    10.8300       100
20100607     9 34 51    10.8200       200
20100607     9 34 51    10.8290       100
20100607     9 34 51    10.8290       100
20100607     9 34 53    10.8200       700
20100607     9 34 54    10.8300       100
20100607     9 34 54    10.8221       300
20100607     9 34 57    10.8200      1000
20100607     9 34 57    10.8300       100
20100607     9 34 57    10.8300       100
20100607     9 34 57    10.8300       100
20100607     9 34 57    10.8300       100
20100607     9 35 01    10.8300       100
20100607     9 35 01    10.8300       100
20100607     9 35 01    10.8300       100
20100607     9 35 01    10.8300       100
20100607     9 35 01    10.8300       100
20100607     9 35 01    10.8300       200
20100607     9 35 01    10.8300       200
20100607     9 35 01    10.8300       100
20100607     9 35 04    10.8400       200
20100607     9 35 04    10.8400       100
20100607     9 35 05    10.8400      1600
20100607     9 35 05    10.8400       300
20100607     9 35 05    10.8400       200
20100607     9 35 05    10.8400       200
20100607     9 35 05    10.8400       100
20100607     9 35 05    10.8400       200
20100607     9 35 05    10.8500       100
20100607     9 35 05    10.8400       100
20100607     9 35 05    10.8400       200
20100607     9 35 05    10.8400       100
20100607     9 35 05    10.8400       200
20100607     9 35 05    10.8400       600
20100607     9 35 05    10.8400       100
20100607     9 35 05    10.8400       100
20100607     9 35 05    10.8400       100
20100607     9 35 05    10.8400       700
20100607     9 35 05    10.8400       200
20100607     9 35 05    10.8400       200
20100607     9 35 05    10.8500       100
20100607     9 35 05    10.8500       100
20100607     9 35 06    10.8500       100
20100607     9 35 06    10.8499      2000
20100607     9 35 06    10.8500      1200
20100607     9 35 06    10.8500       100
20100607     9 35 06    10.8500       200
20100607     9 35 06    10.8500       100
20100607     9 35 06    10.8500       100
20100607     9 35 06    10.8500       100
20100607     9 35 08    10.8500       200
20100607     9 35 08    10.8500       100
20100607     9 35 10    10.8400       600
20100607     9 35 11    10.8405       100
20100607     9 35 11    10.8402       100
20100607     9 35 11    10.8405       500
20100607     9 35 11    10.8405       300
20100607     9 35 12    10.8500       200
20100607     9 35 13    10.8500       800
20100607     9 35 13    10.8500       200
20100607     9 35 13    10.8500       100
20100607     9 35 13    10.8500       300
20100607     9 35 13    10.8500       100
20100607     9 35 13    10.8500       200
20100607     9 35 13    10.8500       200
20100607     9 35 13    10.8500       200
20100607     9 35 13    10.8500       200
20100607     9 35 13    10.8500       400
20100607     9 35 13    10.8500       700
20100607     9 35 13    10.8500       100
20100607     9 35 13    10.8500       100
20100607     9 35 13    10.8500       200
20100607     9 35 13    10.8500       100
20100607     9 35 13    10.8450       100
20100607     9 35 13    10.8500       200
20100607     9 35 13    10.8600       600
20100607     9 35 13    10.8500       300
20100607     9 35 13    10.8500       700
20100607     9 35 13    10.8500       500
20100607     9 35 13    10.8600       100
20100607     9 35 13    10.8500       300
20100607     9 35 13    10.8600       400
20100607     9 35 13    10.8500       200
20100607     9 35 13    10.8500       200
20100607     9 35 13    10.8500       200
20100607     9 35 13    10.8500       100
20100607     9 35 13    10.8598      2000
20100607     9 35 13    10.8600       700
20100607     9 35 13    10.8600       100
20100607     9 35 15    10.8600       200
20100607     9 35 16    10.8600       100
20100607     9 35 16    10.8592       100
20100607     9 35 16    10.8592       100
20100607     9 35 16    10.8590       450
20100607     9 35 16    10.8590       400
20100607     9 35 16    10.8600       200
20100607     9 35 17    10.8600       200
20100607     9 35 18    10.8506       100
20100607     9 35 18    10.8506       100
20100607     9 35 18    10.8506       700
20100607     9 35 18    10.8500       100
20100607     9 35 18    10.8510      2900
20100607     9 35 18    10.8510      1400
20100607     9 35 18    10.8510      3000
20100607     9 35 19    10.8500       400
20100607     9 35 19    10.8500       100
20100607     9 35 20    10.8500      1200
20100607     9 35 22    10.8500       300
20100607     9 35 22    10.8500       200
20100607     9 35 22    10.8500       200
20100607     9 35 22    10.8500       200
20100607     9 35 23    10.8500       100
20100607     9 35 23    10.8500       100
20100607     9 35 23    10.8500       100
20100607     9 35 23    10.8500       100
20100607     9 35 23    10.8500       100
20100607     9 35 23    10.8500       200
20100607     9 35 23    10.8500       200
20100607     9 35 23    10.8500       100
20100607     9 35 23    10.8500       300
20100607     9 35 23    10.8500       300
20100607     9 35 23    10.8500       100
20100607     9 35 23    10.8500       200
20100607     9 35 23    10.8500       200
20100607     9 35 23    10.8500       100
20100607     9 35 23    10.8500       100
20100607     9 35 23    10.8500       100
20100607     9 35 23    10.8500       300
20100607     9 35 23    10.8500       200
20100607     9 35 24    10.8500       300
20100607     9 35 24    10.8500       200
20100607     9 35 24    10.8500       100
20100607     9 35 24    10.8500       100
20100607     9 35 24    10.8500       126
20100607     9 35 24    10.8500       100
20100607     9 35 24    10.8500       900
20100607     9 35 25    10.8500       100
20100607     9 35 26    10.8500       300
20100607     9 35 26    10.8500       100
20100607     9 35 26    10.8500       100
20100607     9 35 26    10.8500       100
20100607     9 35 28    10.8500       100
20100607     9 35 28    10.8400       600
20100607     9 35 29    10.8500       700
20100607     9 35 30    10.8500       400
20100607     9 35 31    10.8500       100
20100607     9 35 31    10.8400       100
20100607     9 35 31    10.8400       100
20100607     9 35 31    10.8400       100
20100607     9 35 31    10.8450       100
20100607     9 35 31    10.8400       100
20100607     9 35 32    10.8500       100
20100607     9 35 32    10.8500       100
20100607     9 35 32    10.8400       100
20100607     9 35 32    10.8500       200
20100607     9 35 33    10.8400       100
20100607     9 35 33    10.8400       100
20100607     9 35 33    10.8400       300
20100607     9 35 33    10.8400       100
20100607     9 35 33    10.8400       100
20100607     9 35 33    10.8400       200
20100607     9 35 33    10.8400       100
20100607     9 35 34    10.8400       200
20100607     9 35 34    10.8400       100
20100607     9 35 34    10.8500       200
20100607     9 35 36    10.8400       500
20100607     9 35 36    10.8401       300
20100607     9 35 37    10.8421       200
20100607     9 35 37    10.8495       200
20100607     9 35 38    10.8400       100
20100607     9 35 39    10.8500       100
20100607     9 35 39    10.8500       100
20100607     9 35 39    10.8500       300
20100607     9 35 39    10.8500       100
20100607     9 35 39    10.8500       200
20100607     9 35 39    10.8500       100
20100607     9 35 39    10.8500       100
20100607     9 35 39    10.8500       200
20100607     9 35 39    10.8500       200
20100607     9 35 39    10.8500       500
20100607     9 35 39    10.8500       300
20100607     9 35 39    10.8500       200
20100607     9 35 39    10.8500       100
20100607     9 35 40    10.8500       100
20100607     9 35 40    10.8500       600
20100607     9 35 40    10.8500       300
20100607     9 35 40    10.8500       800
20100607     9 35 40    10.8500       200
20100607     9 35 40    10.8500       100
20100607     9 35 40    10.8500       200
20100607     9 35 41    10.8600       900
20100607     9 35 41    10.8700       900
20100607     9 35 41    10.8600       100
20100607     9 35 41    10.8600       100
20100607     9 35 41    10.8600       100
20100607     9 35 41    10.8600       300
20100607     9 35 41    10.8600       200
20100607     9 35 41    10.8600       300
20100607     9 35 41    10.8600       100
20100607     9 35 41    10.8600       100
20100607     9 35 41    10.8600       700
20100607     9 35 41    10.8600       100
20100607     9 35 41    10.8600       300
20100607     9 35 41    10.8600       500
20100607     9 35 41    10.8600       100
20100607     9 35 41    10.8600       100
20100607     9 35 41    10.8600       100
20100607     9 35 41    10.8700       100
20100607     9 35 41    10.8700       100
20100607     9 35 41    10.8600       539
20100607     9 35 41    10.8700       100
20100607     9 35 41    10.8700       400
20100607     9 35 41    10.8600       100
20100607     9 35 41    10.8600       200
