tstamp	tyear	pow
200202040040   34.02778  10630
200202040045   34.03125  10958
200202040050   34.03472  11826
200202040055   34.03819  12192
200202040100   34.04167  12123
200202040105   34.04514  12672
200202040110   34.04861  12733
200202040115   34.05208  11331
200202040120   34.05556  10470
200202040125   34.05903   9929
200202040130   34.06250   9898
200202040135   34.06597  11773
200202040140   34.06944  13365
200202040145   34.07292  13891
200202040150   34.07639  13510
200202040155   34.07986  13663
200202040200   34.08333  14280
200202040205   34.08681  13876
200202040210   34.09028  13526
200202040215   34.09375  12482
200202040220   34.09722  12291
200202040225   34.10069  10965
200202040230   34.10417  11499
200202040235   34.10764  10188
200202040240   34.11111   9464
200202040245   34.11458   8877
200202040250   34.11806   8382
200202040255   34.12153   8992
200202040300   34.12500   8892
200202040305   34.12847   8725
200202040310   34.13194   9068
200202040315   34.13542   8969
200202040320   34.13889   8504
200202040325   34.14236   8679
200202040330   34.14583  10150
200202040335   34.14931  12177
200202040340   34.15278  13426
200202040345   34.15625  14211
200202040350   34.15972  13998
200202040355   34.16319  12924
200202040400   34.16667  12581
200202040405   34.17014  12885
200202040410   34.17361  13495
200202040415   34.17708  12794
200202040420   34.18056  14234
200202040425   34.18403  14722
200202040430   34.18750  14684
200202040435   34.19097  15133
200202040440   34.19444  14829
200202040445   34.19792  14242
200202040450   34.20139  13213
200202040455   34.20486  13693
200202040500   34.20833  15842
200202040505   34.21181  17115
200202040510   34.21528  16619
200202040515   34.21875  16764
200202040520   34.22222  16436
200202040525   34.22569  16848
200202040530   34.22917  17130
200202040535   34.23264  16574
200202040540   34.23611  16825
200202040545   34.23958  17084
200202040550   34.24306  16253
200202040555   34.24653  16002
200202040600   34.25000  16032
200202040605   34.25347  15309
200202040610   34.25694  15331
200202040615   34.26042  15431
200202040620   34.26389  15530
200202040625   34.26736  15423
200202040630   34.27083  16825
200202040635   34.27431  17206
200202040640   34.27778  15133
200202040645   34.28125  14973
200202040650   34.28472  16330
200202040655   34.28819  16734
200202040700   34.29167  17099
200202040705   34.29514  18501
200202040710   34.29861  18547
200202040715   34.30208  18524
200202040720   34.30556  18479
200202040725   34.30903  18379
200202040730   34.31250  18379
200202040735   34.31597  18021
200202040740   34.31944  17404
200202040745   34.32292  16627
200202040750   34.32639  16109
200202040755   34.32986  15050
200202040800   34.33333  14623
200202040805   34.33681  14028
200202040810   34.34028  14577
200202040815   34.34375  13983
200202040820   34.34722  12383
200202040825   34.35069  12664
200202040830   34.35417  11819
200202040835   34.35764  10790
200202040840   34.36111  13045
200202040845   34.36458  11735
200202040850   34.36806  12657
200202040855   34.37153  12078
200202040900   34.37500  12817
200202040905   34.37847  13564
200202040910   34.38194  17465
200202040915   34.38542  19096
200202040920   34.38889  18913
200202040925   34.39236  18235
200202040930   34.39583  17770
200202040935   34.39931  17457
200202040940   34.40278  17838
200202040945   34.40625  18197
200202040950   34.40972  17343
200202040955   34.41319  15156
200202041000   34.41667  16977
200202041005   34.42014  19378
200202041010   34.42361  19370
200202041015   34.42708  19233
200202041020   34.43056  19119
200202041025   34.43403  19439
200202041030   34.43750  19042
200202041035   34.44097  19568
200202041040   34.44444  19690
200202041045   34.44792  19652
200202041050   34.45139  19660
200202041055   34.45486  19682
200202041100   34.45833  19690
200202041105   34.46181  19660
200202041110   34.46528  19629
200202041115   34.46875  19393
200202041120   34.47222  17587
200202041125   34.47569  17945
200202041130   34.47917  19187
200202041135   34.48264  19340
200202041140   34.48611  18448
200202041145   34.48958  17572
200202041150   34.49306  17511
200202041155   34.49653  17907
200202041200   34.50000  17854
200202041205   34.50347  18646
200202041210   34.50694  19294
200202041215   34.51042  19332
200202041220   34.51389  19248
200202041225   34.51736  19286
200202041230   34.52083  19042
200202041235   34.52431  18433
200202041240   34.52778  19210
200202041245   34.53125  19301
200202041250   34.53472  19385
200202041255   34.53819  19317
200202041300   34.54167  19355
200202041305   34.54514  19393
200202041310   34.54861  19538
200202041315   34.55208  19439
200202041320   34.55556  19096
200202041325   34.55903  19141
200202041330   34.56250  19263
200202041335   34.56597  18098
200202041340   34.56944  18326
200202041345   34.57292  18181
200202041350   34.57639  17617
200202041355   34.57986  16589
200202041400   34.58333  15781
200202041405   34.58681  17244
200202041410   34.59028  17602
200202041415   34.59375  15194
200202041420   34.59722  14836
200202041425   34.60069  16474
200202041430   34.60417  17396
200202041435   34.60764  16193
200202041440   34.61111  16360
200202041445   34.61458  18014
200202041450   34.61806  17861
200202041455   34.62153  14897
200202041500   34.62500  13198
200202041505   34.62847  12276
200202041510   34.63194  12596
200202041515   34.63542  13411
200202041520   34.63889  12192
200202041525   34.64236  12329
200202041530   34.64583  13853
200202041535   34.64931  15545
200202041540   34.65278  17259
200202041545   34.65625  16741
200202041550   34.65972  16749
200202041555   34.66319  15438
200202041600   34.66667  15278
200202041605   34.67014  16452
200202041610   34.67361  17922
200202041615   34.67708  15804
200202041620   34.68056  12840
200202041625   34.68403  13259
200202041630   34.68750  14006
200202041635   34.69097  13724
200202041640   34.69444  13746
200202041645   34.69792  14448
200202041650   34.70139  12276
200202041655   34.70486  12367
200202041700   34.70833  12451
200202041705   34.71181  11019
200202041710   34.71528   9776
200202041715   34.71875   9060
200202041720   34.72222   9700
200202041725   34.72569  10493
200202041730   34.72917  10554
200202041735   34.73264   8382
200202041740   34.73611   6858
200202041745   34.73958   6515
200202041750   34.74306   6553
200202041755   34.74653   6614
200202041800   34.75000   6645
200202041805   34.75347   7833
200202041810   34.75694   8809
200202041815   34.76042   9251
200202041820   34.76389   9037
200202041825   34.76736   9837
200202041830   34.77083   8024
200202041835   34.77431   7826
200202041840   34.77778   6911
200202041845   34.78125   7056
200202041850   34.78472   8626
200202041855   34.78819   8496
200202041900   34.79167   7719
200202041905   34.79514   6340
200202041910   34.79861   3284
200202041915   34.80208   1806
200202041920   34.80556   2667
200202041925   34.80903   3490
200202041930   34.81250   4519
200202041935   34.81597   5898
200202041940   34.81944   6546
200202041945   34.82292   7048
200202041950   34.82639   7071
200202041955   34.82986   7193
200202042000   34.83333   8557
200202042005   34.83681   7559
200202042010   34.84028   5898
200202042015   34.84375   4930
200202042020   34.84722   4854
200202042025   34.85069   4785
200202042030   34.85417   4602
200202042035   34.85764   5182
200202042040   34.86111   5182
200202042045   34.86458   4488
200202042050   34.86806   4930
200202042055   34.87153   6203
200202042100   34.87500   8816
200202042105   34.87847  10538
200202042110   34.88194   9243
200202042115   34.88542   9060
200202042120   34.88889   8908
200202042125   34.89236   8420
200202042130   34.89583   8687
200202042135   34.89931   9350
200202042140   34.90278   9616
200202042145   34.90625   9418
200202042150   34.90972   8755
200202042155   34.91319   8458
200202042200   34.91667   7955
200202042205   34.92014   7391
200202042210   34.92361   7071
200202042215   34.92708   7483
200202042220   34.93056   8222
200202042225   34.93403   8725
200202042230   34.93750   8557
200202042235   34.94097   8565
200202042240   34.94444   8100
200202042245   34.94792   7872
200202042250   34.95139   8466
200202042255   34.95486   8702
200202042300   34.95833   8877
200202042305   34.96181   8824
200202042310   34.96528   9235
200202042315   34.96875   9083
200202042320   34.97222   8626
200202042325   34.97569   8321
200202042330   34.97917   8451
200202042335   34.98264   8877
200202042340   34.98611   8466
200202042345   34.98958   8481
200202042350   34.99306   9037
200202042355   34.99653   8618
200202050000   35.00000   9014
200202050005   35.00347   8512
200202050010   35.00694   8458
200202050015   35.01042   9266
200202050020   35.01389  10317
200202050025   35.01736  11179
200202050030   35.02083  11377
200202050035   35.02431  11262
200202050040   35.02778  11537
200202050045   35.03125  12139
200202050050   35.03472  13678
200202050055   35.03819  14623
200202050100   35.04167  14516
200202050105   35.04514  14371
200202050110   35.04861  13556
200202050115   35.05208  13030
200202050120   35.05556  12482
200202050125   35.05903  13198
200202050130   35.06250  14135
200202050135   35.06597  15057
200202050140   35.06944  15110
200202050145   35.07292  15126
200202050150   35.07639  15240
200202050155   35.07986  15987
200202050200   35.08333  17221
200202050205   35.08681  17678
200202050210   35.09028  18448
200202050215   35.09375  18707
200202050220   35.09722  18783
200202050225   35.10069  18738
200202050230   35.10417  18753
200202050235   35.10764  18326
200202050240   35.11111  18357
200202050245   35.11458  18212
200202050250   35.11806  18357
200202050255   35.12153  18303
200202050300   35.12500  18395
200202050305   35.12847  18044
200202050310   35.13194  18219
200202050315   35.13542  18760
200202050320   35.13889  18791
200202050325   35.14236  18821
200202050330   35.14583  18844
200202050335   35.14931  18844
200202050340   35.15278  18791
200202050345   35.15625  18578
200202050350   35.15972  17412
200202050355   35.16319  16703
200202050400   35.16667  18349
200202050405   35.17014  18684
200202050410   35.17361  18776
200202050415   35.17708  18844
200202050420   35.18056  18829
200202050425   35.18403  18844
200202050430   35.18750  18844
200202050435   35.19097  18829
200202050440   35.19444  18768
200202050445   35.19792  18791
200202050450   35.20139  18730
200202050455   35.20486  18395
200202050500   35.20833  18098
200202050505   35.21181  17473
200202050510   35.21528  17831
200202050515   35.21875  17816
200202050520   35.22222  17534
200202050525   35.22569  16916
200202050530   35.22917  15697
200202050535   35.23264  14798
200202050540   35.23611  14729
200202050545   35.23958  14623
200202050550   35.24306  15690
200202050555   35.24653  17419
200202050600   35.25000  17564
200202050605   35.25347  17076
200202050610   35.25694  17099
200202050615   35.26042  16901
200202050620   35.26389  16535
200202050625   35.26736  16528
200202050630   35.27083  15537
200202050635   35.27431  13746
200202050640   35.27778  13388
200202050645   35.28125  13045
200202050650   35.28472  12817
200202050655   35.28819  12565
200202050700   35.29167  12375
200202050705   35.29514  12482
200202050710   35.29861  11811
200202050715   35.30208  11194
200202050720   35.30556  11582
200202050725   35.30903  11582
200202050730   35.31250  10851
200202050735   35.31597  11925
200202050740   35.31944  11819
200202050745   35.32292  11933
200202050750   35.32639  11316
