    date      Mkt-RF     SMB     HML      RF
20061215   -0.02   -0.29    0.25   0.020
20061218   -0.52   -0.85    0.08   0.020
20061219    0.17   -0.13    0.13   0.020
20061220   -0.08    0.59   -0.11   0.020
20061221   -0.40    0.04    0.32   0.020
20061222   -0.47    0.30    0.08   0.020
20061226    0.41    0.34    0.34   0.020
20061227    0.76    0.46   -0.01   0.020
20061228   -0.12   -0.18    0.02   0.020
20061229   -0.47   -0.27   -0.05   0.020
20070103   -0.16    0.08   -0.06   0.022
20070104    0.04    0.25   -0.65   0.022
20070105   -0.74   -0.89   -0.29   0.022
20070108    0.23   -0.08    0.06   0.022
20070109   -0.02    0.23   -0.13   0.022
20070110    0.19   -0.09   -0.19   0.022
20070111    0.71    0.51   -0.29   0.022
20070112    0.59    0.16   -0.16   0.022
20070116    0.01   -0.26    0.09   0.022
20070117   -0.08   -0.20    0.04   0.022
20070118   -0.50   -1.01    0.62   0.022
20070119    0.41    0.37    0.16   0.022
20070122   -0.56   -0.43    0.35   0.022
20070123    0.50    0.51    0.24   0.022
20070124    0.85    0.21   -0.14   0.022
20070125   -1.10   -0.04   -0.15   0.022
20070126   -0.01    0.55    0.12   0.022
20070129   -0.01    0.53    0.19   0.022
20070130    0.55   -0.04    0.25   0.022
20070131    0.61   -0.39    0.02   0.022
20070201    0.61    0.30   -0.17   0.020
20070202    0.10    0.09    0.21   0.020
20070205   -0.08   -0.19    0.22   0.020
20070206    0.13    0.27    0.18   0.020
20070207    0.20    0.39   -0.03   0.020
20070208   -0.07    0.21   -0.09   0.020
20070209   -0.71   -0.29    0.17   0.020
20070212   -0.41    0.23    0.10   0.020
20070213    0.79   -0.19    0.37   0.020
20070214    0.71   -0.50   -0.17   0.020
20070215    0.15    0.17   -0.44   0.020
20070216    0.03    0.26    0.06   0.020
20070220    0.34    0.60   -0.19   0.020
20070221   -0.05    0.29   -0.11   0.020
20070222   -0.06    0.35   -0.08   0.020
20070223   -0.28    0.12   -0.15   0.020
20070226   -0.15   -0.15    0.23   0.020
20070227   -3.43   -0.03   -0.05   0.020
20070228    0.45   -0.50    0.29   0.020
20070301   -0.30   -0.09    0.14   0.020
20070302   -1.27   -0.55    0.14   0.020
20070305   -1.22   -0.64   -0.19   0.020
20070306    1.65    0.58   -0.03   0.020
20070307   -0.15   -0.08    0.06   0.020
20070308    0.70   -0.11    0.09   0.020
20070309    0.14    0.28    0.14   0.020
20070312    0.29    0.21   -0.03   0.020
20070313   -2.03   -0.21    0.04   0.020
20070314    0.52    0.09   -0.08   0.020
20070315    0.46    0.46    0.07   0.020
20070316   -0.38   -0.10   -0.17   0.020
20070319    1.09   -0.14    0.03   0.020
20070320    0.66    0.01    0.14   0.020
20070321    1.66   -0.17   -0.16   0.020
20070322   -0.03    0.12   -0.21   0.020
20070323    0.15    0.05    0.14   0.020
20070326    0.04   -0.07   -0.08   0.020
20070327   -0.59   -0.18    0.03   0.020
20070328   -0.72    0.24    0.05   0.020
20070329    0.33   -0.19    0.23   0.020
20070330   -0.06    0.25   -0.05   0.020
20070402    0.28    0.01    0.08   0.022
20070403    0.87    0.02   -0.16   0.022
20070404    0.13   -0.17   -0.24   0.022
20070405    0.34    0.00   -0.03   0.022
20070409    0.04   -0.25    0.23   0.022
20070410    0.25    0.05    0.07   0.022
20070411   -0.61   -0.06    0.10   0.022
20070412    0.62    0.16   -0.11   0.022
20070413    0.35    0.22   -0.12   0.022
20070416    1.03    0.27   -0.04   0.022
20070417    0.08   -0.39   -0.11   0.022
20070418    0.01   -0.62    0.32   0.022
20070419   -0.30   -0.33   -0.08   0.022
20070420    0.91    0.14    0.07   0.022
20070423   -0.19    0.06   -0.17   0.022
20070424   -0.10   -0.04   -0.26   0.022
20070425    0.93   -0.34    0.22   0.022
20070426   -0.08    0.29   -0.34   0.022
20070427   -0.10   -0.28   -0.42   0.022
20070430   -0.95   -0.78   -0.03   0.022
20070501    0.16   -0.06   -0.05   0.019
20070502    0.81    0.53   -0.07   0.019
20070503    0.37   -0.33    0.28   0.019
20070504    0.27    0.12    0.01   0.019
20070507    0.24   -0.34    0.34   0.019
20070508   -0.16   -0.03   -0.03   0.019
20070509    0.35    0.08   -0.13   0.019
20070510   -1.39   -0.39    0.23   0.019
20070511    1.02    0.09    0.14   0.019
20070514   -0.29   -0.60    0.16   0.019
20070515   -0.20   -0.74    0.31   0.019
20070516    0.72   -0.21    0.04   0.019
20070517   -0.07   -0.34    0.05   0.019
20070518    0.66    0.31   -0.38   0.019
20070521    0.31    0.83   -0.26   0.019
20070522    0.07    0.67   -0.16   0.019
20070523   -0.11   -0.21   -0.21   0.019
20070524   -1.15   -0.31   -0.13   0.019
20070525    0.62    0.16   -0.01   0.019
20070529    0.29    0.56   -0.06   0.019
20070530    0.80   -0.29    0.09   0.019
20070531    0.14    0.30   -0.33   0.019
20070601    0.49    0.31    0.02   0.019
20070604    0.19    0.02    0.00   0.019
20070605   -0.55   -0.08   -0.22   0.019
20070606   -0.95    0.14    0.03   0.019
20070607   -1.83    0.10   -0.08   0.019
20070608    1.06   -0.11   -0.01   0.019
20070611    0.09   -0.27    0.12   0.019
20070612   -1.10   -0.09   -0.18   0.019
20070613    1.40   -0.28   -0.07   0.019
20070614    0.52    0.03    0.05   0.019
20070615    0.72    0.43   -0.02   0.019
20070618   -0.11    0.02   -0.15   0.019
20070619    0.16   -0.01    0.11   0.019
20070620   -1.29    0.17   -0.26   0.019
20070621    0.52   -0.21    0.04   0.019
20070622   -1.09    0.62   -0.04   0.019
20070625   -0.50   -0.34   -0.03   0.019
20070626   -0.42    0.20   -0.38   0.019
20070627    0.91    0.34   -0.26   0.019
20070628    0.05    0.13    0.16   0.019
20070629   -0.09   -0.34    0.18   0.019
20070702    1.12   -0.09    0.10   0.019
20070703    0.33   -0.04   -0.11   0.019
20070705    0.10    0.16   -0.52   0.019
20070706    0.43   -0.07   -0.15   0.019
20070709    0.14    0.03    0.03   0.019
20070710   -1.38   -0.16   -0.33   0.019
20070711    0.49   -0.29   -0.11   0.019
20070712    1.73   -0.18   -0.32   0.019
20070713    0.30   -0.30    0.14   0.019
20070716   -0.32   -0.46   -0.30   0.019
20070717   -0.03    0.15   -0.11   0.019
20070718   -0.17   -0.26    0.08   0.019
20070719    0.47    0.29   -0.45   0.019
20070720   -1.19   -0.29   -0.17   0.019
20070723    0.29   -0.45   -0.34   0.019
20070724   -2.03   -0.50   -0.34   0.019
20070725    0.25   -0.37    0.02   0.019
20070726   -2.40    0.01   -0.34   0.019
20070727   -1.49   -0.05    0.11   0.019
20070730    0.91   -0.24   -0.12   0.019
20070731   -1.03    0.29    0.08   0.019
20070801    0.39   -0.50   -0.09   0.018
20070802    0.58    0.11   -0.47   0.018
20070803   -2.61   -0.66   -0.59   0.018
20070806    1.79   -1.12   -0.49   0.018
20070807    0.64    0.25   -0.48   0.018
20070808    1.54    1.17   -0.75   0.018
20070809   -2.71    1.60   -0.43   0.018
20070810   -0.07    0.08    1.21   0.018
20070813   -0.08   -1.18    0.46   0.018
20070814   -1.93   -0.04   -0.20   0.018
20070815   -1.59    0.09   -0.13   0.018
20070816    0.16    1.34    0.72   0.018
20070817    2.42   -0.42    0.17   0.018
20070820    0.14    0.12   -0.22   0.018
20070821    0.20   -0.04   -0.03   0.018
20070822    1.28    0.00   -0.01   0.018
20070823   -0.18   -0.98    0.28   0.018
20070824    1.22    0.10   -0.23   0.018
20070827   -0.85   -0.06   -0.21   0.018
20070828   -2.36   -0.08   -0.28   0.018
20070829    2.16    0.09    0.00   0.018
20070830   -0.40    0.00   -0.46   0.018
20070831    1.21    0.04   -0.10   0.018
20070904    1.09   -0.25    0.07   0.017
20070905   -1.03    0.01   -0.27   0.017
20070906    0.43   -0.07   -0.15   0.017
20070907   -1.64   -0.26    0.20   0.017
20070910   -0.30   -0.50   -0.16   0.017
20070911    1.34    0.04   -0.42   0.017
20070912    0.01   -0.43   -0.16   0.017
20070913    0.72   -0.65    0.15   0.017
20070914    0.11    0.32   -0.08   0.017
20070917   -0.60   -0.42    0.01   0.017
20070918    2.91    0.57    0.13   0.017
20070919    0.56    0.57    0.16   0.017
20070920   -0.54   -0.17   -0.27   0.017
20070921    0.47   -0.25   -0.16   0.017
20070924   -0.46   -0.40   -0.49   0.017
20070925   -0.06   -0.29   -0.44   0.017
20070926    0.53    0.11   -0.07   0.017
20070927    0.52    0.18   -0.13   0.017
20070928   -0.29   -0.47    0.01   0.017
20071001    1.36    0.76    0.03   0.014
20071002    0.04    0.64    0.09   0.014
20071003   -0.53   -0.16   -0.17   0.014
20071004    0.26   -0.04    0.18   0.014
20071005    1.17    0.60   -0.06   0.014
20071008   -0.32   -0.18   -0.30   0.014
20071009    0.79   -0.23   -0.11   0.014
20071010   -0.04   -0.01   -0.41   0.014
20071011   -0.53   -0.63    0.63   0.014
20071012    0.52    0.09   -0.26   0.014
20071015   -0.87   -0.34   -0.07   0.014
20071016   -0.72   -0.04   -0.17   0.014
20071017    0.27   -0.13   -0.26   0.014
20071018    0.02    0.05   -0.30   0.014
20071019   -2.47   -0.41    0.05   0.014
20071022    0.31    0.88   -0.06   0.014
20071023    1.01   -0.01   -0.54   0.014
20071024   -0.34   -0.49   -0.03   0.014
20071025   -0.12   -0.28   -0.08   0.014
20071026    1.37    0.26    0.27   0.014
20071029    0.53   -0.34   -0.40   0.014
20071030   -0.71    0.15    0.07   0.014
20071031    1.31   -0.01    0.03   0.014
20071101   -2.61   -0.81   -0.26   0.016
20071102    0.19    0.12   -0.62   0.016
20071105   -0.68   -0.28    0.05   0.016
20071106    1.27    0.01   -0.23   0.016
20071107   -2.71   -0.01   -0.19   0.016
20071108   -0.08    0.53    1.19   0.016
20071109   -1.52    0.32    0.82   0.016
20071112   -1.42    0.47    0.09   0.016
20071113    2.78   -0.47   -0.24   0.016
20071114   -0.60   -0.26   -0.24   0.016
20071115   -1.43    0.07    0.17   0.016
20071116    0.45   -0.66   -0.45   0.016
20071119   -1.89   -0.25   -0.26   0.016
20071120    0.38   -0.58   -0.03   0.016
20071121   -1.55    0.46    0.02   0.016
20071123    1.62    0.16   -0.03   0.016
20071126   -2.06   -0.10   -0.45   0.016
20071127    1.22   -0.52   -0.42   0.016
20071128    2.93    0.26   -0.48   0.016
20071129   -0.05   -0.53   -0.23   0.016
20071130    0.69   -0.56    0.68   0.016
20071203   -0.57   -0.50    0.29   0.013
20071204   -0.74   -0.11   -0.02   0.013
20071205    1.43    0.01   -0.27   0.013
20071206    1.56    0.79    0.19   0.013
20071207   -0.03    0.02    0.04   0.013
20071210    0.77   -0.12    0.08   0.013
20071211   -2.56   -0.23    0.14   0.013
20071212    0.55   -0.03   -0.09   0.013
20071213   -0.09   -0.35   -0.16   0.013
20071214   -1.35   -0.44   -0.17   0.013
20071217   -1.61   -0.11    0.31   0.013
20071218    0.62    1.03   -0.04   0.013
20071219   -0.05    0.28   -0.41   0.013
20071220    0.62    0.77   -0.38   0.013
20071221    1.70    0.23   -0.09   0.013
20071224    0.90    0.09    0.13   0.013
20071226    0.14    0.15   -0.06   0.013
20071227   -1.37   -1.06    0.21   0.013
20071228    0.19   -0.36   -0.09   0.013
20071231   -0.67    0.06    0.30   0.013
20080102   -1.20   -0.05   -0.04   0.010
20080103   -0.11   -0.96   -0.36   0.010
20080104   -2.58   -0.39    0.33   0.010
20080107    0.01    0.11    0.23   0.010
20080108   -1.72   -0.36   -0.66   0.010
20080109    0.99   -0.42   -0.51   0.010
20080110    0.83   -0.08    0.38   0.010
20080111   -1.40   -0.61    0.21   0.010
20080114    1.04   -0.12   -0.17   0.010
20080115   -2.48    0.54    0.10   0.010
20080116   -0.66    0.83    0.92   0.010
20080117   -2.79    0.46   -0.11   0.010
20080118   -0.58   -0.24   -0.80   0.010
20080122   -0.94    0.45    0.75   0.010
20080123    1.98    0.58    1.39   0.010
20080124    1.24   -0.94   -0.77   0.010
20080125   -1.32    0.81    0.30   0.010
20080128    1.71   -0.01    0.77   0.010
20080129    0.63   -0.43    0.87   0.010
20080130   -0.54   -0.33   -0.03   0.010
20080131    1.49    0.73    0.36   0.010
20080201    1.59    0.54    0.09   0.006
20080204   -0.91    0.13    0.11   0.006
20080205   -3.09    0.57    0.06   0.006
20080206   -0.81   -0.27    0.56   0.006
20080207    0.77    0.34    0.01   0.006
20080208   -0.21   -0.08   -0.25   0.006
20080211    0.57   -0.32   -0.39   0.006
20080212    0.62   -0.15   -0.03   0.006
20080213    1.44    0.55   -0.03   0.006
20080214   -1.33   -0.72    0.39   0.006
20080215   -0.06   -0.75    0.33   0.006
20080219    0.04    0.21   -0.25   0.006
20080220    0.89    0.16   -0.13   0.006
20080221   -1.20   -0.24   -0.30   0.006
20080222    0.67   -0.83    0.55   0.006
20080225    1.51    0.34   -0.09   0.006
20080226    0.81    0.30    0.00   0.006
20080227   -0.09    0.00   -0.46   0.006
20080228   -0.78   -0.39   -0.13   0.006
20080229   -2.63    0.27   -0.08   0.006
20080303   -0.06   -0.26   -0.15   0.008
20080304   -0.48    0.05    0.09   0.008
20080305    0.68   -0.29   -0.23   0.008
20080306   -2.21   -0.32   -0.11   0.008
20080307   -0.88    0.31    0.51   0.008
20080310   -1.84   -0.43    0.62   0.008
20080311    3.57    0.02   -0.08   0.008
20080312   -0.71    0.18   -0.65   0.008
20080313    0.73    1.14   -0.17   0.008
20080314   -2.01   -0.12   -0.06   0.008
20080317   -1.51   -0.65    0.57   0.008
20080318    3.97   -0.19   -0.52   0.008
20080319   -2.61    0.26    0.01   0.008
20080320    2.13   -0.13    0.19   0.008
20080324    1.75    0.93   -0.69   0.008
20080325    0.56    0.32    0.04   0.008
20080326   -0.65    0.54   -0.19   0.008
20080327   -1.03   -0.15    0.17   0.008
20080328   -0.81   -0.35    0.31   0.008
20080331    0.52    0.02    0.48   0.008
20080401    3.22   -0.81   -0.11   0.008
20080402    0.03    0.39    0.04   0.008
20080403    0.26   -0.10   -0.05   0.008
20080404    0.19    0.02   -0.26   0.008
20080407    0.16   -0.39    0.48   0.008
20080408   -0.32    0.29    0.08   0.008
20080409   -0.91   -0.69   -0.11   0.008
20080410    0.56    0.66   -0.72   0.008
20080411   -1.97   -0.47    0.64   0.008
20080414   -0.26    0.08    0.13   0.008
20080415    0.50    0.25    0.35   0.008
20080416    2.41    0.26    0.19   0.008
20080417   -0.12   -0.73    0.22   0.008
20080418    1.66   -0.02   -0.69   0.008
20080421   -0.07   -0.16   -0.32   0.008
20080422   -0.94   -0.94    0.30   0.008
20080423    0.10    0.21   -1.09   0.008
20080424    0.51    0.54    0.19   0.008
20080425    0.69   -0.19    0.19   0.008
20080428    0.01    0.50    0.20   0.008
20080429   -0.57   -0.31    0.32   0.008
20080430   -0.17   -0.11    0.17   0.008
20080501    1.46    0.02    0.06   0.008
20080502    0.32   -0.73    0.10   0.008
20080505   -0.28    0.29    0.00   0.008
20080506    0.84   -0.12    0.50   0.008
20080507   -1.60    0.14   -0.14   0.008
20080508    0.45    0.02    0.03   0.008
20080509   -0.47    0.63   -0.23   0.008
20080512    1.09    0.52   -0.32   0.008
20080513    0.07    0.54    0.05   0.008
20080514    0.30   -0.39    0.14   0.008
20080515    1.10   -0.17   -0.26   0.008
20080516    0.23   -0.43    0.14   0.008
20080519   -0.03   -0.28    0.36   0.008
20080520   -0.60    0.55    0.02   0.008
20080521   -1.55    0.50    0.25   0.008
20080522    0.28    0.28   -0.04   0.008
20080523   -1.17    0.23   -0.47   0.008
20080527    0.49    0.47   -0.21   0.008
20080528    0.57   -0.12   -0.03   0.008
20080529    0.44    0.25   -0.30   0.008
20080530    0.32    0.20    0.12   0.008
20080602   -0.91    0.18    0.37   0.008
20080603   -0.49    0.28   -0.02   0.008
20080604   -0.09    0.61   -0.64   0.008
20080605    2.02    0.16   -0.02   0.008
20080606   -2.69    0.34    0.05   0.008
20080609   -0.06   -0.57    0.08   0.008
20080610   -0.49    0.11   -0.36   0.008
20080611   -1.53   -0.08    0.00   0.008
20080612    0.14    0.03   -0.17   0.008
20080613    1.47    0.12   -0.29   0.008
20080616    0.32    0.77   -0.18   0.008
20080617   -0.41    0.13    0.02   0.008
20080618   -0.84    0.23    0.37   0.008
20080619    0.24    0.48   -0.65   0.008
20080620   -1.76    0.45    0.06   0.008
20080623   -0.09   -0.61    0.07   0.008
20080624   -0.63   -0.95   -0.01   0.008
20080625    0.61    0.28   -0.42   0.008
20080626   -2.64    0.65    0.15   0.008
20080627   -0.26    0.19   -0.35   0.008
20080630   -0.11   -1.16    0.73   0.008
20080701    0.19   -0.29    0.02   0.007
20080702   -2.11   -0.68   -0.25   0.007
20080703   -0.25   -0.68   -0.07   0.007
20080707   -0.87    0.04   -0.93   0.007
20080708    1.71    1.36    1.75   0.007
20080709   -1.95   -0.30   -0.97   0.007
20080710    0.75   -0.29   -0.82   0.007
20080711   -0.84    1.33   -0.89   0.007
20080714   -0.84   -0.43   -1.92   0.007
20080715   -1.16    1.14   -1.08   0.007
20080716    2.41    0.80    3.32   0.007
20080717    0.96    0.52    3.02   0.007
20080718    0.03   -0.69    1.04   0.007
20080721    0.39    0.16   -0.32   0.007
20080722    1.12    1.35    2.46   0.007
20080723    0.18    0.32    1.19   0.007
20080724   -2.45    0.17   -2.41   0.007
20080725    0.55    0.81   -0.91   0.007
20080728   -1.67   -0.18   -1.01   0.007
20080729    2.13    0.15    2.53   0.007
20080730    1.65   -1.53    0.11   0.007
20080731   -1.18    0.69    0.30   0.007
20080801   -0.52    0.78    0.52   0.006
20080804   -1.34   -0.03    0.26   0.006
20080805    2.46   -0.33    1.23   0.006
20080806    0.57    0.42   -0.95   0.006
20080807   -1.69    0.39   -1.39   0.006
20080808    1.93    0.73    1.24   0.006
20080811    0.67    1.55    0.90   0.006
20080812   -0.97    0.83   -1.77   0.006
20080813   -0.01    0.40   -1.44   0.006
20080814    0.51    0.32    0.89   0.006
