"","ccode","year","cap","milper","milex","energy","irst","upop","tpop","majpow","riskTeur","riskTmid","riskTafr","riskTasi","riskTame","riskTglo"
"2284",200,1883,0.206400007009506,239,24410,138112,8670,9834,35450,1,0.0599999986588955,0.145999997854233,NA,-0.0529999993741512,0.0520000010728836,NA
"2285",210,1883,0.0118479998782277,45,2855,3504,330,624,4192,0,0.541000008583069,NA,NA,0.470999985933304,0.564000010490417,NA
"2286",211,1883,0.01948899962008,45,2078,14250,780,605,5655,0,0.368999987840652,NA,NA,NA,NA,NA
"2287",220,1883,0.109500996768475,516,38423,32020,2070,3937,37860,1,0.275999993085861,0.245000004768372,NA,0.130999997258186,0.216000005602837,NA
"2288",225,1883,0.00160499999765307,0,701,730,10,0,2874,0,0.551999986171722,NA,NA,NA,NA,NA
"2289",230,1883,0.0220049992203712,154,6616,2399,140,1097,17136,0,0.345999985933304,0.370000004768372,NA,0.298000007867813,0.503000020980835,NA
"2290",235,1883,0.00500100012868643,29,1359,405,0,379,4704,0,0.479999989271164,NA,NA,0.569000005722046,0.529999971389771,NA
"2291",255,1883,0.109012000262737,457,20054,55860,3140,3700,46016,1,-0.388999998569489,-0.519999980926514,NA,-0.234999999403954,NA,NA
"2292",300,1883,0.0474460013210773,290,10807,13712,700,1757,39862,1,-0.537000000476837,-0.72299998998642,NA,NA,NA,NA
"2293",325,1883,0.03464600071311,163,12290,2524,20,2483,28658,1,-0.586000025272369,-0.542999982833862,NA,NA,NA,NA
"2294",345,1883,0.00123799999710172,10,523,16,0,0,1855,0,0.00899999961256981,NA,NA,NA,NA,NA
"2295",350,1883,0.00283899996429682,28,995,154,0,103,1769,0,0.465000003576279,0.504999995231628,NA,NA,NA,NA
"2296",360,1883,0.0044060000218451,36,1056,133,0,225,5585,0,-0.725000023841858,NA,NA,NA,NA,NA
"2297",365,1883,0.0927150025963783,803,22196,6704,480,3539,105203,1,-0.30799999833107,-0.379999995231628,NA,-0.241999998688698,NA,NA
"2298",380,1883,0.0105090001598001,69,1406,1842,420,305,6510,0,0.467000007629395,NA,NA,NA,NA,NA
"2299",390,1883,0.00307300011627376,6,927,1240,0,256,2041,0,0.540000021457672,NA,NA,NA,NA,NA
"2300",600,1883,0.00206799991428852,9,NA,NA,0,118,2961,0,NA,0.639999985694885,NA,NA,NA,NA
"2301",630,1883,0.00573399988934398,30,NA,NA,0,287,8041,0,NA,0.605000019073486,NA,NA,NA,NA
"2302",640,1883,0.0203130003064871,231,4340,486,10,705,22178,0,0.358999997377396,0.351999998092651,NA,NA,NA,NA
"2303",710,1883,0.217555999755859,1000,NA,NA,20,NA,373361,0,NA,NA,NA,-0.0750000029802322,NA,NA
"2304",740,1883,0.020864000543952,48,2046,1266,0,2341,37569,0,NA,NA,NA,0.230000004172325,NA,NA
"2305",2,1884,0.133802995085716,38,11438,110450,4160,7422,55379,0,NA,NA,NA,NA,0.0149999996647239,NA
"2306",41,1884,0.000638000026810914,7,NA,NA,0,0,855,0,NA,NA,NA,NA,0.303000003099442,NA
"2307",70,1884,0.00687800021842122,27,1712,NA,10,285,10501,0,NA,NA,NA,NA,0.266999989748001,NA
"2308",90,1884,0.000300999992759898,2,NA,NA,0,0,669,0,NA,NA,NA,NA,0.36599999666214,NA
"2309",92,1884,0.000310000003082678,1,111,NA,0,0,644,0,NA,NA,NA,NA,0.243000000715256,NA
"2310",100,1884,0.00111299997661263,3,NA,NA,0,0,3371,0,NA,NA,NA,NA,0.277999997138977,NA
"2311",101,1884,0.000792999984696507,3,NA,NA,0,0,2225,0,NA,NA,NA,NA,0.319999992847443,NA
"2312",130,1884,0.000646999978926033,5,NA,NA,0,0,1295,0,NA,NA,NA,NA,0.349999994039536,NA
"2313",135,1884,0.00182100001256913,5,751,1,0,106,2874,0,NA,NA,NA,NA,0.282999992370605,NA
"2314",140,1884,0.010058999992907,20,2154,NA,0,834,12893,0,NA,NA,NA,NA,0.374000012874603,NA
"2315",145,1884,0.000541999994311482,2,NA,NA,0,0,1533,0,NA,NA,NA,NA,0.372000008821487,NA
"2316",150,1884,0.000134999994770624,1,NA,NA,0,0,281,0,NA,NA,NA,NA,0.416999995708466,NA
"2317",155,1884,0.00292999995872378,14,409,NA,0,275,2477,0,NA,NA,NA,NA,0.298000007867813,NA
"2318",160,1884,0.0043529998511076,10,1530,NA,0,342,2798,0,NA,NA,NA,NA,0.331999987363815,NA
"2319",165,1884,0.0015140000032261,3,595,NA,0,127,597,0,NA,NA,NA,NA,0.453000009059906,NA
"2320",200,1884,0.203821003437042,240,27051,134634,7930,10019,35724,1,0.101000003516674,0.150000005960464,NA,-0.0500000007450581,0.0869999974966049,NA
"2321",210,1884,0.0121320001780987,46,2811,3375,370,643,4242,0,0.563000023365021,NA,NA,0.474000006914139,0.370000004768372,NA
"2322",211,1884,0.0194940008223057,47,2096,14055,750,616,5721,0,0.361999988555908,NA,NA,NA,NA,NA
"2323",220,1884,0.10385899990797,526,35795,30580,1870,3981,38010,1,0.27700001001358,0.250999987125397,NA,0.138999998569489,0.277999997138977,NA
"2324",225,1884,0.00158299994654953,0,701,752,10,0,2887,0,0.572000026702881,NA,NA,NA,NA,NA
"2325",230,1884,0.0212619993835688,150,7049,1403,120,1115,17230,0,0.340000003576279,0.379000008106232,NA,0.300999999046326,0.483999997377396,NA
"2326",235,1884,0.00497699994593859,31,1356,428,0,383,4742,0,0.460999995470047,NA,NA,0.568000018596649,0.38400000333786,NA
"2327",255,1884,0.111883997917175,457,20634,57356,3240,3933,46336,1,-0.41499999165535,-0.532999992370605,NA,-0.250999987125397,NA,NA
"2328",300,1884,0.0475069992244244,279,11097,14023,730,1840,40268,1,-0.563000023365021,-0.735000014305115,NA,NA,NA,NA
"2329",325,1884,0.0366050004959106,223,12708,2790,20,2518,28857,1,-0.582000017166138,-0.554000020027161,NA,NA,NA,NA
"2330",345,1884,0.00163099996279925,18,648,16,0,0,1902,0,-0.0209999997168779,NA,NA,NA,NA,NA
"2331",350,1884,0.00267699989490211,29,835,164,0,104,1832,0,0.5,0.568000018596649,NA,NA,NA,NA
"2332",360,1884,0.00445199990645051,35,1231,153,0,226,5664,0,-0.726000010967255,NA,NA,NA,NA,NA
"2333",365,1884,0.0921519994735718,803,22500,6570,510,3643,106985,1,-0.321000009775162,-0.39300000667572,NA,-0.256999999284744,NA,NA
"2334",380,1884,0.0106440000236034,62,1464,2102,430,325,6554,0,0.449999988079071,NA,NA,NA,NA,NA
"2335",390,1884,0.00307799992151558,6,1050,1108,0,263,2065,0,0.794000029563904,NA,NA,NA,NA,NA
"2336",600,1884,0.0020620001014322,9,NA,NA,0,119,3038,0,NA,0.702000021934509,NA,NA,NA,NA
"2337",630,1884,0.014487000182271,30,9115,NA,0,296,8168,0,NA,0.456000000238419,NA,NA,NA,NA
"2338",640,1884,0.0199149996042252,211,5166,455,10,712,22304,0,0.352999985218048,0.368000000715256,NA,NA,NA,NA
"2339",710,1884,0.216189995408058,1000,NA,NA,20,NA,375495,0,NA,NA,NA,-0.0820000022649765,NA,NA
"2340",740,1884,0.0206780005246401,48,2120,1360,0,2363,37962,0,NA,NA,NA,0.228000000119209,NA,NA
"2341",2,1885,0.130487993359566,38,9748,101894,4110,7761,56658,0,NA,NA,NA,NA,0.108000002801418,NA
"2342",41,1885,0.000744000019039959,7,219,NA,0,0,876,0,NA,NA,NA,NA,0.26800000667572,NA
"2343",70,1885,0.00657500000670552,21,1719,NA,10,290,10639,0,NA,NA,NA,NA,0.296000003814697,NA
"2344",90,1885,0.000357000011717901,3,NA,NA,0,0,681,0,NA,NA,NA,NA,0.372999995946884,NA
"2345",92,1885,0.000320999999530613,1,123,NA,0,0,651,0,NA,NA,NA,NA,0.449999988079071,NA
"2346",100,1885,0.00111499999184161,3,NA,NA,0,0,3416,0,NA,NA,NA,NA,0.352999985218048,NA
"2347",101,1885,0.000682000012602657,1,NA,NA,0,0,2258,0,NA,NA,NA,NA,0.384999990463257,NA
"2348",130,1885,0.000705000013113022,5,177,NA,0,0,1311,0,NA,NA,NA,NA,0.247999995946884,NA
"2349",135,1885,0.00135300005786121,5,NA,1,0,106,2903,0,NA,NA,NA,NA,0.337000012397766,NA
"2350",140,1885,0.0100330002605915,21,2098,NA,0,860,13110,0,NA,NA,NA,NA,0.35699999332428,NA
"2351",145,1885,0.000540999986696988,2,NA,NA,0,0,1548,0,NA,NA,NA,NA,0.414000004529953,NA
"2352",150,1885,0.000136000002385117,1,NA,NA,0,0,288,0,NA,NA,NA,NA,0.505999982357025,NA
"2353",155,1885,0.00252399989403784,10,158,NA,0,294,2527,0,NA,NA,NA,NA,0.374000012874603,NA
"2354",160,1885,0.00462700007483363,11,1684,NA,0,369,2880,0,NA,NA,NA,NA,0.347000002861023,NA
"2355",165,1885,0.00168400001712143,3,768,NA,0,129,611,0,NA,NA,NA,NA,0.446000009775162,NA
"2356",200,1885,0.211955994367599,256,38021,132024,7530,10208,36014,1,0.096000000834465,0.143999993801117,NA,-0.0590000003576279,0.0659999996423721,NA
"2357",210,1885,0.0125660002231598,46,2661,3529,420,663,4294,0,0.563000023365021,NA,NA,0.474000006914139,0.39300000667572,NA
"2358",211,1885,0.0191619992256165,46,2046,13729,710,627,5785,0,0.398000001907349,NA,NA,NA,NA,NA
"2359",220,1885,0.100726999342442,519,35721,29450,1630,4018,38110,1,0.280000001192093,0.254999995231628,NA,0.151999995112419,0.273999989032745,NA
"2360",225,1885,0.00161399994976819,0,722,781,10,0,2904,0,0.569999992847443,NA,NA,NA,NA,NA
"2361",230,1885,0.0235099997371435,176,7694,2478,160,1146,17322,0,0.344999998807907,0.34400001168251,NA,0.291000008583069,0.508000016212463,NA
"2362",235,1885,0.00531799998134375,39,1455,442,0,387,4781,0,0.47299998998642,NA,NA,0.552999973297119,0.479000002145767,NA
"2363",255,1885,0.113580003380775,459,19973,58710,3270,4182,46706,1,-0.428000003099442,-0.537999987602234,NA,-0.254999995231628,NA,NA
"2364",300,1885,0.0478749983012676,295,10426,14820,710,1927,40672,1,-0.555999994277954,-0.731000006198883,NA,NA,NA,NA
"2365",325,1885,0.0366830006241798,226,12898,3159,20,2554,29058,1,-0.589999973773956,-0.547999978065491,NA,NA,NA,NA
"2366",345,1885,0.00139300001319498,13,603,16,0,0,1946,0,0,NA,NA,NA,NA,NA
"2367",350,1885,0.00264699989929795,28,864,175,0,104,1898,0,0.500999987125397,0.546000003814697,NA,NA,NA,NA
"2368",360,1885,0.00427999999374151,34,1138,146,0,226,5748,0,-0.718999981880188,NA,NA,NA,NA,NA
"2369",365,1885,0.094761997461319,803,25140,7369,530,3750,108798,1,-0.319999992847443,-0.395000010728836,NA,-0.257999986410141,NA,NA
"2370",380,1885,0.0113610001280904,65,1581,2379,460,346,6610,0,0.458000004291534,NA,NA,NA,NA,NA
"2371",390,1885,0.00297100003808737,8,827,1162,0,271,2068,0,0.569999992847443,NA,NA,NA,NA,NA
"2372",600,1885,0.00210799998603761,10,NA,NA,0,120,3105,0,NA,0.683000028133392,NA,NA,NA,NA
"2373",630,1885,0.0108519997447729,25,6055,NA,0,305,8286,0,NA,0.523000001907349,NA,NA,NA,NA
"2374",640,1885,0.0181269999593496,211,NA,511,10,719,22420,0,0.35699999332428,0.391000002622604,NA,NA,NA,NA
"2375",710,1885,0.214790999889374,1000,NA,NA,20,NA,377636,0,NA,NA,NA,-0.0750000029802322,NA,NA
"2376",740,1885,0.0204620007425547,52,1873,1555,0,2381,38313,0,NA,NA,NA,0.233999997377396,NA,NA
"2377",2,1886,0.145508006215096,37,10382,104736,5770,8114,57938,0,NA,NA,NA,NA,0.025000000372529,NA
"2378",41,1886,0.000746999983675778,7,219,NA,0,0,898,0,NA,NA,NA,NA,0.328000009059906,NA
"2379",70,1886,0.00742800021544099,21,2500,NA,10,294,10780,0,NA,NA,NA,NA,0.291000008583069,NA
"2380",90,1886,0.000357000011717901,3,NA,NA,0,0,694,0,NA,NA,NA,NA,0.34400001168251,NA
"2381",92,1886,0.000291000003926456,2,NA,NA,0,0,658,0,NA,NA,NA,NA,0.412999987602234,NA
"2382",100,1886,0.00111499999184161,3,NA,NA,0,0,3462,0,NA,NA,NA,NA,0.310000002384186,NA
"2383",101,1886,0.000788000004831702,3,NA,NA,0,0,2270,0,NA,NA,NA,NA,0.345999985933304,NA
"2384",130,1886,0.000742000003810972,5,210,NA,0,0,1327,0,NA,NA,NA,NA,0.256000012159348,NA
"2385",135,1886,0.00134099996648729,5,NA,1,0,107,2934,0,NA,NA,NA,NA,0.298000007867813,NA
"2386",140,1886,0.00991799961775541,21,1966,NA,0,882,13331,0,NA,NA,NA,NA,0.324999988079071,NA
"2387",145,1886,0.000538999971468002,2,NA,NA,0,0,1564,0,NA,NA,NA,NA,0.368000000715256,NA
"2388",150,1886,0.000136999995447695,1,NA,NA,0,0,296,0,NA,NA,NA,NA,0.46000000834465,NA
"2389",155,1886,0.00247199996374547,9,134,NA,0,308,2544,0,NA,NA,NA,NA,0.326999992132187,NA
"2390",160,1886,0.00463300012052059,12,1538,NA,0,398,2979,0,NA,NA,NA,NA,0.444999992847443,NA
"2391",165,1886,0.00163299997802824,4,674,NA,0,131,625,0,NA,NA,NA,NA,0.483000010251999,NA
"2392",200,1886,0.198467001318932,265,29412,130710,7120,10400,36312,1,0.0989999994635582,0.153999999165535,NA,-0.0520000010728836,0.0879999995231628,NA
"2393",210,1886,0.0114369997754693,44,2669,3575,300,684,4348,0,0.586000025272369,NA,NA,0.476000010967255,0.430000007152557,NA
"2394",211,1886,0.0186609998345375,45,1991,13455,700,638,5853,0,0.397000014781952,NA,NA,NA,NA,NA
"2395",220,1886,0.0991059988737106,536,34895,29236,1520,4046,38230,1,0.280000001192093,0.256999999284744,NA,0.144999995827675,0.282000005245209,NA
"2396",225,1886,0.0016509999986738,0,722,851,10,0,2910,0,0.565999984741211,NA,NA,NA,NA,NA
"2397",230,1886,0.0225740000605583,153,7701,2549,150,1174,17418,0,0.344999998807907,0.375999987125397,NA,0.294999986886978,0.556999981403351,NA
"2398",235,1886,0.00519899977371097,35,1505,447,0,392,4819,0,0.472000002861023,NA,NA,0.561999976634979,0.474999994039536,NA
"2399",255,1886,0.110329002141953,460,20838,52828,3130,4446,47134,1,-0.435999989509583,-0.547999978065491,NA,-0.254999995231628,NA,NA
"2400",300,1886,0.0479749999940395,297,10227,15174,720,2019,41062,1,-0.555000007152557,-0.739000022411346,NA,NA,NA,NA
"2401",325,1886,0.0366600006818771,227,13001,3115,10,2591,29261,1,-0.592000007629395,-0.547999978065491,NA,NA,NA,NA
"2402",345,1886,0.00135499995667487,13,555,16,0,0,1977,0,-0.00400000018998981,NA,NA,NA,NA,NA
"2403",350,1886,0.00273699988611042,29,912,186,0,105,1966,0,0.495000004768372,0.563000023365021,NA,NA,NA,NA
"2404",360,1886,0.00425999984145164,34,1132,166,0,227,5775,0,-0.721000015735626,NA,NA,NA,NA,NA
"2405",365,1886,0.0955979973077774,820,24932,8331,530,3860,110368,1,-0.324000000953674,-0.400999993085861,NA,-0.257999986410141,NA,NA
"2406",380,1886,0.0110619999468327,65,1581,2329,440,368,6662,0,0.456999987363815,NA,NA,NA,NA,NA
"2407",390,1886,0.00291200005449355,11,637,1136,0,279,2089,0,0.616999983787537,NA,NA,NA,NA,NA
"2408",600,1886,0.00210199994035065,10,NA,NA,0,121,3193,0,NA,0.71399998664856,NA,NA,NA,NA
"2409",630,1886,0.0150429997593164,25,9802,NA,0,313,8407,0,NA,0.474000006914139,NA,NA,NA,NA
"2410",640,1886,0.0188170000910759,231,NA,495,10,727,22540,0,0.35699999332428,0.368000000715256,NA,NA,NA,NA
"2411",710,1886,0.214040994644165,1000,NA,NA,20,NA,382238,0,NA,NA,NA,-0.0869999974966049,NA,NA
"2412",740,1886,0.0216240007430315,56,3109,1776,0,2401,38541,0,NA,NA,NA,0.223000004887581,NA,NA
"2413",2,1887,0.14979399740696,37,10765,120176,6520,8484,59217,0,NA,NA,NA,NA,0.00600000005215406,NA
"2414",41,1887,0.000633999996352941,7,NA,NA,0,0,920,0,NA,NA,NA,NA,0.395000010728836,NA
"2415",70,1887,0.00720599992200732,21,2408,NA,10,298,10923,0,NA,NA,NA,NA,0.300000011920929,NA
"2416",90,1887,0.000356000004103407,3,NA,NA,0,0,706,0,NA,NA,NA,NA,0.435999989509583,NA
"2417",92,1887,0.000344000000040978,2,106,NA,0,0,664,0,NA,NA,NA,NA,0.282000005245209,NA
"2418",100,1887,0.00133100000675768,7,NA,NA,0,0,3508,0,NA,NA,NA,NA,0.351999998092651,NA
"2419",101,1887,0.000752000021748245,2,161,NA,0,0,2284,0,NA,NA,NA,NA,0.291999995708466,NA
"2420",130,1887,0.000717999995686114,5,196,NA,0,0,1344,0,NA,NA,NA,NA,0.264999985694885,NA
"2421",135,1887,0.00137700000777841,4,304,3,0,119,2970,0,NA,NA,NA,NA,0.352999985218048,NA
"2422",140,1887,0.0100429998710752,21,2182,NA,0,903,13555,0,NA,NA,NA,NA,0.354999989271164,NA
"2423",145,1887,0.000480999995488673,1,NA,NA,0,0,1580,0,NA,NA,NA,NA,0.446000009775162,NA
"2424",150,1887,0.000136999995447695,1,NA,NA,0,0,303,0,NA,NA,NA,NA,0.486999988555908,NA
"2425",155,1887,0.00239500007592142,8,117,NA,0,318,2562,0,NA,NA,NA,NA,0.29899999499321,NA
"2426",160,1887,0.00402700016275048,10,1584,409,0,429,3082,0,NA,NA,NA,NA,0.453000009059906,NA
"2427",165,1887,0.00161799998022616,4,686,NA,0,134,639,0,NA,NA,NA,NA,0.485000014305115,NA
"2428",200,1887,0.191165000200272,273,27740,133728,7680,10597,36598,1,-0.342000007629395,-0.308999985456467,NA,-0.0260000005364418,0.100000001490116,NA
"2429",210,1887,0.0122210001572967,37,2736,3631,490,705,4421,0,0.470999985933304,NA,NA,0.375,0.529999971389771,NA
"2430",211,1887,0.0182470008730888,45,1939,14202,760,649,5910,0,0.345999985933304,NA,NA,NA,NA,NA
"2431",220,1887,0.0962959975004196,519,35359,30804,1570,4111,38260,1,0.202000007033348,0.324000000953674,NA,0.129999995231628,0.296999990940094,NA
"2432",225,1887,0.00163499999325722,0,726,953,10,0,2918,0,0.474000006914139,NA,NA,NA,NA,NA
"2433",230,1887,0.0221929997205734,153,7758,2522,170,1190,17512,0,-0.453000009059906,-0.398000001907349,NA,0.25,0.551999986171722,NA
"2434",235,1887,0.0049129999242723,29,1532,461,0,396,4918,0,0.442999988794327,NA,NA,0.42399999499321,0.425999999046326,NA
"2435",255,1887,0.12168200314045,503,30038,60828,3530,4719,47153,1,-0.72299998998642,-0.720000028610229,NA,-0.256000012159348,NA,NA
"2436",300,1887,0.0496760010719299,295,13574,16035,700,2114,41454,1,-0.677999973297119,-0.83899998664856,NA,NA,NA,NA
"2437",325,1887,0.0392969995737076,230,16384,3804,10,2628,29465,1,-0.736000001430511,-0.781000018119812,NA,NA,NA,NA
"2438",345,1887,0.0013399999588728,13,555,16,0,0,2027,0,-0.210999995470047,NA,NA,NA,NA,NA
"2439",350,1887,0.00257900008000433,27,862,197,0,105,2037,0,0.435999989509583,0.523999989032745,NA,NA,NA,NA
"2440",360,1887,0.00427799997851253,36,1166,164,0,227,5803,0,-0.839999973773956,NA,NA,NA,NA,NA
"2441",365,1887,0.0938410013914108,837,23279,8773,610,3973,111960,1,-0.382999986410141,-0.395000010728836,NA,-0.294999986886978,NA,NA
"2442",380,1887,0.0106680002063513,65,1496,2305,460,391,6693,0,0.44200000166893,NA,NA,NA,NA,NA
"2443",390,1887,0.0029810001142323,14,658,1155,0,287,2109,0,0.479999989271164,NA,NA,NA,NA,NA
"2444",600,1887,0.00208800006657839,10,NA,NA,0,122,3271,0,NA,0.612999975681305,NA,NA,NA,NA
"2445",630,1887,0.00522900000214577,25,850,NA,0,322,8539,0,NA,0.589999973773956,NA,NA,NA,NA
"2446",640,1887,0.0176749993115664,211,NA,466,10,734,22687,0,0.298000007867813,0.407999992370605,NA,NA,NA,NA
"2447",710,1887,0.212853997945786,1000,NA,NA,20,NA,386892,0,NA,NA,NA,-0.0850000008940697,NA,NA
"2448",730,1887,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"2449",740,1887,0.0217070002108812,62,3271,2027,10,2422,38703,0,NA,NA,NA,0.194999992847443,NA,NA
"2450",800,1887,0.00298499991185963,15,NA,NA,0,193,4162,0,NA,NA,NA,0.501999974250793,NA,NA
"2451",2,1888,0.15149399638176,37,12647,136820,6590,8871,60496,0,NA,NA,NA,NA,-0.00400000018998981,NA
"2452",41,1888,0.000623000029008836,7,NA,NA,0,0,943,0,NA,NA,NA,NA,0.393999993801117,NA
"2453",70,1888,0.00765200005844235,32,2768,NA,10,303,11107,0,NA,NA,NA,NA,0.291999995708466,NA
"2454",90,1888,0.000495999993290752,3,230,NA,0,0,719,0,NA,NA,NA,NA,0.266999989748001,NA
"2455",92,1888,0.000335999997332692,2,116,NA,0,0,671,0,NA,NA,NA,NA,0.294999986886978,NA
"2456",100,1888,0.00131099997088313,7,NA,NA,0,0,3554,0,NA,NA,NA,NA,0.30799999833107,NA
"2457",101,1888,0.000720000010915101,2,160,NA,0,0,2297,0,NA,NA,NA,NA,0.38400000333786,NA
"2458",130,1888,0.000625999993644655,5,NA,NA,0,0,1361,0,NA,NA,NA,NA,0.379999995231628,NA
"2459",135,1888,0.00137900002300739,7,280,3,0,110,3017,0,NA,NA,NA,NA,0.328999996185303,NA
"2460",140,1888,0.0103369997814298,20,2935,NA,0,923,13783,0,NA,NA,NA,NA,0.303999990224838,NA
"2461",145,1888,0.000474000000394881,1,NA,NA,0,0,1597,0,NA,NA,NA,NA,0.382999986410141,NA
"2462",150,1888,0.000134999994770624,1,NA,NA,0,0,311,0,NA,NA,NA,NA,0.333000004291534,NA
"2463",155,1888,0.00236900011077523,8,148,NA,0,325,2581,0,NA,NA,NA,NA,0.349000006914139,NA
"2464",160,1888,0.00397699978202581,10,1708,336,0,462,3188,0,NA,NA,NA,NA,0.35699999332428,NA
"2465",165,1888,0.00153400003910065,4,678,NA,0,142,653,0,NA,NA,NA,NA,0.503000020980835,NA
"2466",200,1888,0.185388997197151,273,27136,138900,8130,10796,36880,1,-0.264999985694885,-0.252000004053116,NA,-0.00100000004749745,0.114000000059605,NA
"2467",210,1888,0.0120449997484684,38,2787,4042,520,727,4478,0,0.483999997377396,NA,NA,0.32600000500679,0.620000004768372,NA
"2468",211,1888,0.0182760003954172,48,1980,15172,830,661,5975,0,0.340999990701675,NA,NA,NA,NA,NA
"2469",220,1888,0.0933410003781319,569,35068,32008,1680,4256,38290,1,0.199000000953674,0.319000005722046,NA,0.123999997973442,0.31700000166893,NA
"2470",225,1888,0.00197899993509054,0,807,1046,10,104,2929,0,0.465999990701675,NA,NA,NA,NA,NA
"2471",230,1888,0.0203009992837906,149,6957,2652,170,1225,17600,0,-0.389999985694885,-0.35699999332428,NA,0.236000001430511,0.527999997138977,NA
"2472",235,1888,0.00463500013574958,28,1525,498,0,400,4956,0,0.439000010490417,NA,NA,0.354000002145767,0.49099999666214,NA
"2473",255,1888,0.125036001205444,504,38013,64188,3810,5009,48168,1,-0.680999994277954,-0.712999999523163,NA,-0.298000007867813,NA,NA
"2474",300,1888,0.0476269982755184,280,13484,16940,790,2215,41836,1,-0.620999991893768,-0.74099999666214,NA,NA,NA,NA
"2475",325,1888,0.0410769991576672,237,21137,4099,10,2666,29670,1,-0.791000008583069,-0.774999976158142,NA,NA,NA,NA
"2476",345,1888,0.00128600001335144,13,575,16,0,0,2077,0,-0.0379999987781048,NA,NA,NA,NA,NA
"2477",350,1888,0.00224799988791347,25,688,208,0,106,2111,0,0.421999990940094,0.546000003814697,NA,NA,NA,NA
"2478",360,1888,0.00423000007867813,37,1301,208,0,228,5830,0,-0.811999976634979,NA,NA,NA,NA,NA
"2479",365,1888,0.0912659987807274,900,21482,9221,670,4090,113576,1,-0.126000002026558,-0.0900000035762787,NA,-0.31700000166893,NA,NA
"2480",380,1888,0.0102779995650053,64,1448,2628,460,416,6717,0,0.435999989509583,NA,NA,NA,NA,NA
"2481",390,1888,0.00296800001524389,17,592,1314,0,295,2130,0,0.508000016212463,NA,NA,NA,NA,NA
"2482",600,1888,0.0020479999948293,10,NA,NA,0,122,3349,0,NA,0.630999982357025,NA,NA,NA,NA
"2483",630,1888,0.00899599958211184,25,5036,NA,0,330,8654,0,NA,0.522000014781952,NA,NA,NA,NA
"2484",640,1888,0.0206989999860525,221,7676,408,10,742,22828,0,0.337000012397766,0.409999996423721,NA,NA,NA,NA
"2485",710,1888,0.209157004952431,1000,NA,NA,20,NA,391601,0,NA,NA,NA,-0.0689999982714653,NA,NA
