AGE	CAREPROV	CARESELF	CHILDU15	CHILDUP3	CHILDUP5	CHRONDIS	CIVILSTAT	CLOTHPRV	EDUC	EMPLOYEE	FEMALE	FLEXSCHED	FOODPROV	FULLTIME	GOODHLTH	HELPOTHF	HHINC	HHSIZE	HOBBIES	HOMEMNT	HOUSWIFE	HOUSWORK	LABFORCE	LEISURE	MEDTIME	NORESDOM	PAIDWORK	PERSINC	PRIVEMPL	PUBEMPL	REGION	RESDMSTC	RETIRED	SATURDAY	SLEEP	SOCLIFE	SPANIARD	SPORT	STUDY	SUNDAY	TOTALWRK	UNEMPLYD	UNPAIDWK	VOLWORK	WEEKDOMH	WEEKWRKH	WORKDAY	WORKNOPR
48	0	110	0	0	0	0	1	0	8	1	1	0	0	1	1	0	769,76	2	0	0	0	0	1	300	0	0	780	769,759	1	0	7	0	0	1	360	0	1	190	0	0	780	0	0	0	0	48	0	0
13	0	110	1	0	0	1	2	0	6,5	0	0	0	170	0	1	0	1248,25	4	0	0	0	170	0	580	280	0	0	0	0	0	9	0	0	0	690	190	1	0	0	1	170	0	170	0	0	0	0	0
72	141	130	0	0	0	1	1	0	2,5	0	0	0	152,75	0	1	0	760,95	2	0	176,25	0	470	0	470	300	0	0	0	0	0	9	0	1	0	500	40	1	0	0	0	470	0	470	0	0	0	1	0
55	0	130	0	0	0	0	1	117,2727273	8	0	1	0	234,5454545	0	1	0	2086,55	2	0	78,18181818	0	430	0	390	50	0	0	0	0	0	7	0	0	0	620	100	1	110	0	0	430	0	430	0	0	0	1	0
34	80	130	1	0	0	0	1	10	9	0	0	0	240	0	1	0	1248,25	3	0	0	0	330	1	310	90	0	360	769,759	0	0	12	0	0	1	440	0	1	90	0	0	690	0	330	0	0	0	0	0
31	140	180	1	1	1	0	1	0	17	0	0	0	0	0	1	0	2249,32	3	0	140	0	280	1	490	120	0	0	1124,66	0	0	15	0	0	0	670	160	1	30	0	1	280	0	280	0	0	0	0	0
88	0	170	1	0	0	1	2	0	2,5	0	0	0	0	0	0	0	1740,81	5	0	0	0	0	0	630	190	0	0	0	0	0	1	0	1	0	810	270	1	0	0	0	0	0	0	0	0	0	1	0
63	0	330	0	0	0	1	3	0	0	0	0	0	0	0	0	0	313,4	1	0	50	0	50	0	730	120	0	0	0	0	0	5	0	1	0	660	230	1	50	0	0	50	0	50	0	0	0	1	0
52	0	150	0	0	0	0	1	70	8	1	0	0	130	0	1	0	1894,42	3	0	20	0	220	1	730	0	0	0	769,759	1	0	13	0	0	1	490	580	0	0	0	0	220	0	220	0	0	0	0	0
81	0	270	0	0	0	1	3	0	17	0	1	0	0	0	1	0	3601,12	5	0	20	0	20	0	710	250	1	0	0	0	0	1	0	1	0	710	80	1	110	0	0	20	0	20	0	9	0	1	0
26	0	280	0	0	0	0	1	27,2	17	0	0	0	176,8	0	1	0	3601,12	3	0	136	0	340	1	500	40	0	0	0	0	0	18	0	0	0	600	30	1	150	0	0	340	1	340	0	0	0	1	0
24	0	140	0	0	0	0	2	0	17	1	0	0	0	1	1	0	3601,12	7	40	0	0	0	1	400	120	0	530	769,759	1	0	8	0	0	0	510	100	1	0	0	0	530	0	0	0	0	37,5	1	0
17	0	220	1	0	0	0	2	0	6,5	1	1	0	0	1	1	0	1894,42	4	230	70	0	70	1	1000	0	0	0	769,759	1	0	11	0	0	1	370	280	1	270	0	0	70	0	70	0	0	50	0	0
51	0	170	0	0	0	0	1	0	15	1	1	1	0	1	1	0	2237,04	4	0	0	0	0	1	380	150	0	400	1124,66	0	1	8	0	0	0	660	0	1	60	0	0	400	0	0	0	0	35	1	0
42	83,02325581	140	2	0	0	0	1	189,7674419	15	0	0	0	189,7674419	0	1	0	1740,81	4	0	47,44186047	0	510,0000001	1	369,9999999	140	0	0	0	0	0	5	0	0	1	560	90	1	0	0	0	510,0000001	1	510,0000001	0	0	0	0	0
27	0	90	0	0	0	0	2	0	15	1	1	0	30	1	0	0	2235,26	2	0	0	0	30	1	750	560	1	0	769,759	1	0	10	0	0	0	660	0	1	100	0	0	30	0	30	0	3	40	1	0
53	0	160	0	0	0	0	2	0	6,5	0	0	0	420	0	1	0	1248,25	4	0	0	0	420	0	360	200	0	0	0	0	0	9	0	1	0	660	0	1	0	0	0	420	0	420	0	0	0	1	0
47	0	230	0	0	0	0	1	0	9	1	1	0	0	1	1	250	2235,26	4	0	0	0	0	1	910	210	0	0	1723,23	0	1	12	0	0	1	530	220	1	0	0	0	0	0	250	250	0	38	0	0
45	0	90	0	0	0	0	2	0	12	1	1	0	0	1	1	0	2730,65	3	0	80	0	80	1	220	70	0	720	1124,66	0	1	18	0	0	0	420	60	1	0	0	0	800	0	80	0	0	37,5	1	0
12	0	150	3	0	0	0	2	0	6,5	0	0	0	0	0	1	0	3601,12	5	0	550	0	550	0	210	0	1	0	0	0	0	15	0	0	0	680	0	1	30	30	1	550	0	550	0	6	0	0	0
69	0	120	0	0	0	1	1	0	2,5	0	0	0	250	0	0	280	1248,25	3	0	0	0	250	0	320	200	0	0	0	0	0	12	0	1	0	590	0	1	0	0	0	530	0	530	280	0	0	1	0
63	0	190	0	0	0	1	1	0	2,5	0	1	0	0	0	1	0	1539,52	4	0	10	0	10	1	320	90	0	740	769,759	0	0	8	0	0	0	370	40	1	0	0	0	750	0	10	0	0	0	1	0
52	0	330	3	1	1	0	1	0	6,5	1	0	0	170	1	1	0	1248,25	6	0	170	0	340	1	330	0	0	0	342,621	1	0	10	0	0	1	770	0	0	0	0	0	340	0	340	0	0	40	0	0
21	0	90	1	0	0	0	2	0	8	1	1	0	0	1	1	0	1248,25	4	30	20	0	20	1	420	230	0	480	769,759	1	0	5	0	0	0	520	70	1	0	0	0	500	0	20	0	0	40	1	0
76	0	220	0	0	0	0	2	0	2,5	0	0	0	30	0	0	0	313,4	1	0	100	0	130	0	700	240	0	0	0	0	0	9	0	1	0	610	130	1	110	0	1	130	0	130	0	0	0	0	0
41	0	150	1	1	1	0	5	0	8	0	1	0	10	0	1	0	5502,96	3	50	330	0	340	1	440	90	0	0	3232,29	0	0	9	0	0	0	660	0	1	150	0	1	340	0	340	0	0	0	0	0
55	90	200	0	0	0	0	1	0	6,5	1	1	0	0	1	1	0	2141,66	3	0	90	0	180	1	700	400	0	0	1371,9	0	1	1	0	0	1	560	100	1	0	0	0	180	0	180	0	0	37,5	0	0
36	0	120	0	0	0	0	2	0	15	1	1	0	50	1	1	0	3211,21	2	0	0	0	50	1	610	220	0	480	2086,549	0	1	9	0	0	0	300	120	1	150	0	0	530	0	50	0	0	40	1	0
24	0	80	0	0	0	0	2	0	11	1	1	0	0	1	1	0	2237,04	5	0	0	0	0	1	360	110	0	630	769,759	1	0	4	0	0	0	450	0	1	170	0	0	630	0	0	0	0	45	1	0
46	0	230	2	0	0	0	1	0	17	0	1	1	0	1	1	0	5921,13	4	130	60	0	60	1	810	410	1	0	3232,29	0	0	11	0	0	0	570	10	1	30	0	0	60	0	60	0	30	0	1	0
39	53,33333333	210	2	0	0	0	1	0	12	1	1	0	40	1	1	0	1740,81	4	0	66,66666667	0	160	1	760	190	0	0	1371,9	1	0	1	0	0	1	520	260	1	100	0	0	160	0	160	0	0	40	0	0
45	10	210	1	0	0	0	1	0	12	1	1	1	60	1	1	0	2235,26	4	220	0	0	70	1	900	110	0	0	1723,23	1	0	10	0	0	1	470	360	1	0	0	0	70	0	70	0	0	0	0	0
77	40	100	0	0	0	0	3	0	2,5	0	1	0	30	0	1	0	3601,12	5	0	0	0	70	0	650	480	1	0	0	0	0	9	0	1	0	720	70	1	0	0	1	70	0	70	0	6	0	0	0
72	0	210	0	0	0	0	1	0	6,5	0	0	0	450	0	1	0	760,95	2	0	0	1	450	0	520	190	1	0	0	0	0	1	0	0	0	470	120	1	0	0	0	450	0	450	0	3	0	1	0
26	0	150	0	0	0	0	2	0	12	0	1	0	0	0	1	0	2492,99	6	0	90	0	90	0	350	80	0	370	0	0	0	12	0	0	0	630	0	1	120	0	0	460	0	90	0	0	0	1	0
30	395,4545455	140	1	1	1	0	1	39,54545455	9	1	0	0	105,4545455	1	1	0	1467,28	3	0	39,54545455	0	580,0000001	1	339,9999999	50	0	0	342,621	0	1	7	0	0	0	520	80	1	70	0	0	580,0000001	0	580,0000001	0	0	40	1	0
61	15	160	0	0	0	0	1	15	8	0	1	0	15	0	1	0	760,95	2	0	15	0	60	0	730	200	0	0	0	0	0	1	0	1	0	650	180	1	190	0	0	60	0	60	0	0	0	1	0
19	0	190	0	0	0	0	2	0	12	0	1	0	60	0	1	0	1740,81	3	0	0	0	60	0	780	0	0	0	0	0	0	13	0	0	0	600	60	1	230	300	1	60	0	60	0	0	0	0	0
39	174,1935484	170	3	1	1	0	1	23,22580645	6,5	0	0	0	116,1290323	0	1	0	313,4	5	0	46,4516129	1	360,0000001	0	650	20	0	0	0	0	0	18	0	0	0	430	460	1	0	0	0	360,0000001	0	360,0000001	0	0	0	1	0
54	0	200	0	0	0	0	2	0	6,5	0	0	0	216,2068966	0	1	0	2730,65	4	0	353,7931034	0	570	1	390	160	0	0	769,759	0	0	13	0	0	1	480	30	1	0	0	0	570	0	570	0	0	0	0	0
51	0	120	0	0	0	0	1	10	15	1	0	0	90	1	1	0	3601,12	4	0	0	0	100	1	310	100	1	620	2688,84	0	1	14	0	0	0	410	0	1	90	0	0	720	0	100	0	15	40	1	0
47	0	200	0	0	0	0	1	0	17	1	1	1	0	1	1	0	3601,12	4	30	0	0	0	1	770	130	0	0	1723,23	0	1	1	0	0	0	670	410	1	0	0	1	0	0	0	0	0	35	0	0
41	200	160	1	0	1	0	1	0	12	0	1	0	0	0	1	0	2249,32	4	150	0	0	200	1	580	270	0	0	1124,66	0	0	5	0	0	0	660	0	1	0	0	1	200	0	200	0	0	0	0	0
17	0	90	0	0	0	0	2	10	8	0	0	0	30	0	1	0	760,95	3	0	30	0	70	1	800	190	0	0	0	0	0	9	0	0	0	570	240	1	280	0	0	70	1	70	0	0	0	1	0
22	120	80	0	0	0	0	2	0	15	0	1	0	0	0	1	0	1248,25	4	150	0	0	120	0	720	150	0	0	0	0	0	16	0	0	0	600	0	1	0	340	0	120	0	120	0	0	0	1	0
16	0	70	0	0	0	0	2	0	8	1	1	0	0	1	1	0	1370,48	6	70	0	0	0	1	450	250	0	700	342,621	1	0	7	0	0	0	290	60	1	0	0	0	700	0	0	0	0	0	1	0
36	47,5	70	1	1	1	0	1	47,5	6,5	0	1	0	47,5	0	1	0	2235,26	4	0	47,5	0	190	1	280	210	0	470	1723,23	0	0	1	0	0	1	500	0	1	0	0	0	660	0	190	0	0	0	0	0
30	0	100	0	0	0	0	2	0	15	0	0	0	30	0	1	0	3006,8	4	0	10	0	40	1	380	50	0	680	342,621	0	0	12	0	0	0	340	90	1	0	140	0	720	0	40	0	0	0	1	0
17	0	100	1	0	0	0	2	0	8	0	1	0	0	0	1	0	3601,12	4	0	0	0	0	0	1200	50	0	0	0	0	0	12	0	0	0	240	0	1	0	1050	0	0	0	0	0	0	0	1	0
63	0	130	0	0	0	0	3	52,72727273	0	0	0	0	184,5454545	0	1	300	313,4	1	0	52,72727273	0	290	0	340	100	0	0	0	0	0	1	0	1	0	510	110	1	0	0	0	590	0	590	300	0	0	1	0
57	0	350	0	0	0	1	1	0	12	0	0	0	0	0	1	0	7836,48	3	0	90	0	90	1	690	190	1	240	3232,29	0	0	13	0	0	0	420	150	1	0	0	0	330	0	90	0	25	0	1	0
16	0	160	1	0	0	0	2	0	8	0	1	0	0	0	1	0	3601,12	4	0	0	0	0	0	960	10	0	0	0	0	0	9	0	0	0	480	0	0	110	680	0	0	0	0	0	0	0	1	0
62	0	300	0	0	0	1	1	0	2,5	0	1	0	90	0	0	0	760,95	2	0	0	0	90	0	940	350	0	0	0	0	0	14	0	1	0	410	80	1	210	0	1	90	0	90	0	0	0	0	0
36	0	60	0	0	0	1	2	0	6,5	1	1	0	0	1	1	0	769,76	2	0	0	0	0	1	590	0	0	0	769,759	1	0	12	0	0	1	850	530	1	0	0	0	0	0	0	0	0	40	0	0
40	395,6521739	180	2	2	2	0	1	0	9	0	0	0	273,9130435	0	1	0	1248,25	4	0	30,43478261	1	700	0	280	0	0	0	0	0	0	1	0	0	0	460	0	1	100	0	0	700	0	700	0	0	0	1	0
41	80	160	2	0	0	0	1	0	15	1	1	0	68,57142857	1	1	0	3928,7	4	50	11,42857143	0	160	1	240	30	0	600	2205,47	1	0	8	0	0	1	440	0	1	0	0	0	760	0	160	0	0	37,5	0	0
13	0	300	1	0	0	0	2	0	6,5	0	1	0	0	0	1	0	0	4	80	0	0	0	0	910	230	0	0	0	0	0	11	0	0	0	530	150	1	0	150	0	0	0	0	0	0	0	1	0
24	0	170	0	0	0	0	2	0	15	0	1	0	0	0	1	0	1740,81	4	20	20	0	20	0	1160	120	0	0	0	0	0	3	0	0	1	260	440	1	0	410	0	20	0	20	0	0	0	0	0
54	0	150	0	0	0	0	1	0	8	0	1	0	0	0	1	0	769,76	2	0	0	0	0	1	420	230	0	610	769,759	0	0	7	0	0	0	410	40	1	0	0	0	610	0	0	0	0	0	1	0
58	0	80	0	0	0	1	5	0	6,5	0	0	0	128,7096774	0	0	0	342,62	1	120	441,2903226	0	570	1	240	0	0	0	342,621	0	0	12	0	0	0	630	40	1	0	0	0	570	0	570	0	0	0	1	0
74	10	200	0	0	0	1	3	40	2,5	0	0	0	120	0	0	0	760,95	2	0	40	0	210	0	580	0	0	0	0	0	0	12	0	1	1	650	280	1	100	0	0	210	0	210	0	0	0	0	0
63	0	120	0	0	0	1	3	0	8	0	0	0	129,4117647	0	0	40	313,4	1	0	70,58823529	0	200	0	430	180	0	0	0	0	0	5	0	1	0	810	90	1	0	0	1	200	0	240	40	0	0	0	0
22	0	30	0	0	0	0	2	0	9	1	0	0	0	1	1	0	1740,81	3	0	0	0	0	1	210	0	0	530	769,759	0	1	9	0	0	1	700	0	1	180	0	0	530	0	0	0	0	40	0	0
12	0	120	2	0	0	0	2	0	6,5	0	0	0	20	0	1	0	1248,25	4	20	30	0	50	0	1040	120	0	0	0	0	0	1	0	0	0	350	70	1	0	710	0	50	0	50	0	0	0	1	0
49	0	250	1	0	0	0	1	0	17	1	1	0	54,54545455	1	1	0	5502,96	5	0	145,4545455	0	200,0000001	1	690	170	1	0	2688,84	0	1	12	0	0	1	550	110	1	160	0	0	200,0000001	0	200,0000001	0	23	37,5	0	0
40	0	90	0	0	0	0	2	0	8	1	0	1	60	1	1	0	3601,12	4	0	0	0	60	1	230	140	0	600	1124,66	1	0	6	0	0	0	550	0	1	0	0	0	660	0	60	0	0	0	1	0
46	0	190	0	0	0	0	1	0	8	0	0	0	270	0	1	0	1027,86	5	0	0	0	270	0	220	0	0	430	342,621	0	0	12	0	1	1	520	30	1	0	0	0	700	0	270	0	0	0	0	0
45	340	140	2	0	0	0	1	0	8	1	1	0	40	1	1	0	1248,25	4	0	40	0	420	1	550	50	0	0	1124,66	1	0	1	0	0	0	470	240	1	120	0	1	420	0	420	0	0	40	0	0
41	0	70	1	0	0	0	1	0	17	1	0	0	129,2307692	1	1	0	3601,12	3	0	110,7692308	0	240	1	150	50	1	600	2688,84	0	1	1	0	0	0	450	30	1	0	0	0	840	0	240	0	35	35	1	0
77	0	140	0	0	0	1	3	0	2,5	0	0	0	80	0	0	0	313,4	1	0	0	0	80	0	680	80	1	0	0	0	0	12	0	1	0	680	330	1	130	0	0	80	0	80	0	21	0	1	0
42	0	220	1	0	0	0	1	0	8	1	0	0	327,027027	1	1	0	2249,32	4	0	222,972973	0	550	1	410	180	0	0	1124,66	1	0	9	0	0	1	480	10	1	0	0	0	550	0	550	0	0	40	0	0
59	0	220	0	0	0	0	1	0	8	0	1	0	0	0	1	0	769,76	4	60	380	0	380	0	420	0	1	90	0	0	0	12	0	1	0	550	140	1	0	0	0	470	0	380	0	4	0	1	0
48	0	170	0	0	0	0	1	60	6,5	1	0	0	130	0	1	0	1740,81	4	0	250	0	440	1	220	50	0	310	769,759	1	0	4	0	0	0	470	0	1	0	0	0	750	0	440	0	0	2	1	0
52	0	190	0	0	0	0	1	0	17	0	1	0	40	0	1	0	2730,65	4	160	0	0	40	0	630	170	1	0	0	0	0	18	0	1	0	770	110	1	0	0	1	40	0	40	0	20	0	0	0
70	0	130	0	0	0	0	1	0	2,5	0	1	0	10	0	1	0	769,76	4	0	0	0	10	0	710	40	0	0	0	0	0	16	0	1	0	720	180	1	360	0	0	10	0	10	0	0	0	1	0
67	0	150	0	0	0	0	1	280	0	0	0	0	280	0	0	0	760,95	2	0	70	1	630	0	270	120	0	0	0	0	0	1	0	0	1	540	0	1	0	0	0	630	0	630	0	0	0	0	0
74	0	230	0	0	0	1	1	0	6,5	0	0	0	100	0	0	0	313,4	2	0	0	1	100	0	500	260	1	0	0	0	0	10	0	0	0	840	10	1	0	0	0	100	0	100	0	2	0	1	0
49	0	170	0	0	0	0	1	0	11	1	1	0	70	1	1	0	3433,94	4	0	0	0	70	1	370	200	1	520	1124,66	0	1	9	0	0	0	480	0	1	0	0	0	590	0	70	0	5	40	1	0
60	0	100	0	0	0	0	3	40	6,5	1	0	1	20	0	1	0	1248,25	1	0	90	0	150	1	570	160	0	0	769,759	1	0	9	0	0	0	720	310	1	0	0	1	150	0	150	0	0	0	0	0
50	50	140	0	0	0	0	1	0	6,5	1	1	1	0	1	1	0	1371,9	3	0	0	0	50	1	380	240	0	360	1371,9	1	0	16	0	0	0	650	0	1	0	0	1	410	0	50	0	0	0	0	0
67	212,2580645	180	0	0	0	0	1	0	8	0	0	0	257,7419355	0	1	0	760,95	3	30	0	1	470	0	460	170	0	0	0	0	0	1	0	0	0	510	80	1	0	0	0	470	0	470	0	0	0	1	0
68	0	250	0	0	0	0	3	0	15	0	0	0	0	0	1	0	1248,25	2	0	60	0	60	0	990	0	1	0	0	0	0	1	0	1	0	390	740	1	0	0	0	60	0	60	0	4	0	1	0
12	0	130	2	0	0	0	2	0	6,5	0	1	0	0	0	1	0	3601,12	4	240	0	0	0	0	940	110	1	0	0	0	0	2	0	0	0	500	50	1	0	410	0	0	0	0	0	10	0	1	0
57	0	150	0	0	0	0	1	0	6,5	1	0	0	120	0	1	0	1882,14	4	0	180	0	300	1	360	150	0	330	342,621	1	0	9	0	0	0	450	60	1	0	0	0	630	0	300	0	0	0	1	0
35	0	180	2	1	2	0	1	0	8	1	1	0	240	1	1	0	1248,25	4	0	120	0	360	1	280	30	0	40	769,759	1	0	10	0	0	1	760	70	1	0	0	0	400	0	360	0	0	40	0	0
59	0	160	0	0	0	1	2	0	8	1	0	0	60	1	1	0	1248,25	1	0	30	0	90	1	380	220	0	540	1124,66	0	1	5	0	0	0	430	0	1	0	0	0	630	0	90	0	0	35	1	0
53	0	140	0	0	0	0	1	0	20	1	1	0	45,71428571	0	1	0	6207,52	5	150	114,2857143	0	160	1	500	90	1	360	2205,47	0	1	8	0	0	0	420	50	1	10	60	0	520	0	160	0	9	25	1	0
84	0	130	0	0	0	0	1	0	8	0	1	0	30	0	1	0	1248,25	4	0	0	0	30	0	750	620	0	0	0	0	0	13	0	1	1	660	0	1	0	0	0	30	0	30	0	0	0	0	0
37	31,42857143	220	1	0	1	0	1	0	11	1	1	0	0	1	1	0	1248,25	3	0	78,57142857	0	110	1	360	30	0	540	1124,66	1	0	9	0	0	0	430	110	1	0	0	0	650	0	110	0	0	40	1	0
36	40	150	1	0	0	0	1	10	17	1	0	0	90	1	1	0	1467,28	3	0	40	0	180	1	400	60	0	470	1124,66	0	1	11	0	0	0	390	90	1	0	100	0	650	0	180	0	0	35	1	0
15	0	180	2	0	0	0	2	0	6,5	0	1	0	0	0	1	0	313,4	5	0	20	0	20	0	930	170	0	0	0	0	0	1	0	0	0	490	0	1	60	520	0	20	0	20	0	0	0	1	0
10	5	210	2	0	1	0	2	5	2,5	0	0	0	5	0	1	0	769,76	4	350	5	0	20	0	790	120	0	0	0	0	0	7	0	0	0	630	110	1	0	0	1	20	0	20	0	0	0	0	0
39	0	110	1	0	0	0	1	0	12	1	1	1	30	1	1	0	2492,99	3	0	120	0	150	1	250	100	0	580	1723,23	1	0	7	0	0	0	460	40	1	0	0	0	730	0	150	0	0	40	1	0
18	10	120	1	0	0	0	2	70	12	0	0	0	120	0	1	80	1248,25	4	10	140	0	340	0	520	170	0	50	0	0	0	12	0	0	0	450	220	1	0	0	0	470	0	420	80	0	0	1	0
59	0	130	0	0	0	0	1	0	8	0	0	0	250	0	1	0	1740,81	3	0	170	1	420	0	490	210	0	0	0	0	0	7	0	0	0	530	0	1	150	0	1	420	0	420	0	0	0	0	0
28	0	190	3	2	3	0	1	0	6,5	1	1	0	0	1	1	0	3433,94	10	0	0	0	0	1	900	0	0	0	1124,66	1	0	1	0	0	0	540	710	1	0	0	1	0	0	0	0	0	45	0	0
32	0	260	0	0	0	0	2	0	9	1	0	0	25	1	1	0	2235,26	3	0	75	0	100	1	370	0	0	460	769,759	0	1	2	0	0	0	510	30	1	0	80	0	560	0	100	0	0	0	1	0
72	28	200	0	0	0	0	1	0	2,5	0	1	0	112	0	1	0	313,4	2	0	0	0	140	0	840	220	0	0	0	0	0	14	0	1	0	460	220	1	200	0	0	140	0	140	0	0	0	1	0
52	0	170	0	0	0	0	1	245,4166667	8	0	0	0	193,75	0	1	0	1248,25	3	0	180,8333333	1	620	0	300	120	0	0	0	0	0	11	0	0	0	520	10	1	0	0	0	620	0	620	0	0	0	1	0
57	0	140	0	0	0	1	3	53,07692308	6,5	0	1	0	123,8461538	0	0	260	1740,81	2	0	53,07692308	0	230	0	740	300	0	0	0	0	0	17	0	1	1	470	40	1	0	0	0	230	0	490	260	0	0	0	0
19	30	90	0	0	0	0	2	0	8	0	0	0	0	0	1	0	1894,42	4	50	0	0	30	0	850	280	0	0	0	0	0	15	0	0	0	560	130	1	0	300	0	30	0	30	0	0	0	1	0
45	30	70	1	0	0	0	2	0	8	1	0	0	10	1	1	0	1740,81	4	20	0	0	40	1	210	80	0	810	769,759	1	0	12	0	0	0	380	30	1	10	0	0	850	0	40	0	0	40	1	0
22	0	120	0	0	0	0	2	0	17	1	0	1	0	0	1	0	3361,7	4	60	70	0	70	1	660	170	0	0	342,621	1	0	9	0	0	0	710	90	1	0	220	1	70	0	70	0	0	20	0	0
74	0	250	0	0	0	0	1	0	2,5	0	0	0	132	0	1	0	313,4	2	0	228	1	360	0	550	110	0	0	0	0	0	12	0	0	0	530	0	1	190	0	0	360	0	360	0	0	0	1	0
51	0	100	0	0	0	0	1	244,6341463	8	1	0	0	86,34146341	1	1	0	3361,7	4	0	259,0243902	0	589,9999999	1	290,0000001	0	0	0	769,759	1	0	9	0	0	0	560	100	1	90	0	1	589,9999999	0	589,9999999	0	0	40	0	0
21	0	200	0	0	0	0	2	0	12	0	0	0	0	0	1	0	1112,38	3	160	0	0	0	0	1230	0	0	0	0	0	0	16	0	0	1	210	580	1	0	290	0	0	0	0	0	0	0	0	0
54	0	260	0	0	0	0	1	0	6,5	0	0	0	370	0	1	0	1539,52	4	0	0	1	370	0	480	60	0	0	0	0	0	1	0	0	0	590	100	1	60	0	0	370	0	370	0	0	0	1	0
17	0	300	0	0	0	0	2	0	8	0	1	0	10	0	1	0	2309,28	5	0	0	0	10	0	890	140	0	0	0	0	0	8	0	0	1	540	450	1	0	0	0	10	0	10	0	0	0	0	0
50	101,25	130	1	0	0	1	1	0	8	1	1	0	151,875	1	1	110	1740,81	5	0	16,875	0	270	1	300	130	0	510	1124,66	1	0	1	0	0	0	250	40	1	0	0	0	890	0	380	110	0	40	1	0
66	0	260	0	0	0	0	1	0	12	0	0	0	184,516129	0	1	0	1740,81	3	0	255,483871	1	440	0	530	100	0	0	0	0	0	17	0	0	0	470	100	1	70	0	0	440	0	440	0	0	0	1	0
40	0	190	0	0	0	0	4	21,81818182	15	1	1	1	43,63636364	1	1	0	1740,81	1	0	54,54545455	0	120	1	330	0	0	490	1723,23	1	0	5	0	0	0	500	40	1	100	0	1	610	0	120	0	0	40	0	0
65	222,3076923	160	0	0	0	0	1	26,15384615	15	0	0	0	156,9230769	0	1	50	1740,81	3	0	104,6153846	0	510	0	440	250	1	0	0	0	0	10	0	1	0	440	30	1	0	0	0	560	0	560	50	1	0	1	0
74	0	100	0	0	0	0	1	0	2,5	0	0	0	360	0	1	130	1248,25	5	0	0	1	360	0	380	280	0	0	0	0	0	10	0	0	0	570	0	1	0	0	0	490	0	490	130	0	0	1	0
33	17,5	110	1	0	0	0	1	17,5	6,5	1	1	0	17,5	1	1	0	1882,14	4	0	17,5	0	70	1	240	80	0	650	769,759	1	0	13	0	0	0	480	50	0	0	0	0	720	0	70	0	0	40	1	0
44	0	200	0	0	0	0	1	0	8	1	1	1	270	1	1	0	1740,81	3	0	0	0	270	1	540	340	0	0	769,759	1	0	9	0	0	0	630	0	1	0	0	0	270	0	270	0	0	40	1	0
66	0	130	0	0	0	1	1	0	6,5	0	1	0	12,63157895	0	1	130	1248,25	3	0	227,3684211	0	240,0000001	0	490	140	0	0	0	0	0	7	0	1	0	580	150	1	70	0	0	370,0000001	0	370,0000001	130	0	0	1	0
43	0	180	0	0	0	0	2	0	8	0	1	0	40	0	1	0	1740,81	3	120	120	0	160	1	660	270	0	120	1124,66	0	0	2	0	0	0	500	30	1	60	0	0	280	0	160	0	0	0	1	0
21	0	120	0	0	0	0	2	0	9	1	0	1	55	1	1	0	5994,99	6	0	55	0	110	1	790	330	0	0	769,759	0	1	15	0	0	0	540	340	1	0	0	0	110	0	110	0	0	35	1	0
72	0	230	0	0	0	1	1	0	6,5	0	1	0	0	0	0	0	760,95	4	0	0	0	0	0	750	270	0	0	0	0	0	1	0	1	1	690	0	1	250	0	0	0	0	0	0	0	0	0	0
11	0	200	2	0	0	1	2	0	6,5	0	0	0	40	0	1	0	1467,28	5	110	20	0	60	0	690	180	0	0	0	0	0	8	0	0	0	690	80	1	120	0	1	60	0	60	0	0	0	0	0
17	0	120	0	0	0	0	2	0	6,5	0	0	0	0	0	1	0	1371,9	4	0	0	0	0	0	900	220	0	0	0	0	0	13	0	0	0	540	0	1	0	560	0	0	0	0	0	0	0	1	0
33	410,2597403	130	2	1	2	0	1	84,15584416	17	0	0	0	136,7532468	0	1	0	2235,26	4	0	178,8311688	0	810,0000001	1	219,9999999	50	1	0	342,621	0	0	10	0	0	0	410	40	1	0	0	0	810,0000001	0	810,0000001	0	5	0	1	0
29	0	420	0	0	0	0	1	0	8	1	1	1	30	1	1	0	3601,12	2	0	0	0	30	1	570	110	0	380	1124,66	1	0	9	0	0	0	460	40	1	0	0	0	410	0	30	0	0	0	1	0
49	60	140	2	0	0	0	1	0	6,5	1	1	0	0	1	1	50	1112,38	4	0	0	0	60	1	360	180	0	600	769,759	1	0	12	0	0	0	370	40	1	0	0	0	710	0	110	50	0	40	1	0
25	0	230	0	0	0	0	2	0	12	1	0	0	0	1	1	0	1809,9	4	0	0	0	0	1	550	170	0	420	342,621	1	0	7	0	0	0	470	150	1	0	0	0	420	0	0	0	0	40	1	0
44	0	100	2	0	1	0	4	0	12	0	1	0	0	0	1	0	1371,9	4	0	0	0	0	1	270	120	0	780	1371,9	0	0	6	0	0	1	390	50	1	0	0	0	780	0	0	0	0	0	0	0
49	0	250	0	0	0	1	1	0	11	1	1	0	120	1	1	0	2235,26	4	170	0	0	120	1	580	110	0	0	1124,66	1	0	3	0	0	0	740	30	1	20	0	1	120	0	120	0	0	38	0	0
73	0	130	0	0	0	1	1	0	6,5	0	0	0	10	0	0	0	1248,25	3	0	50	0	60	0	850	590	0	0	0	0	0	3	0	1	0	530	130	1	0	0	0	60	0	60	0	0	0	1	0
