AGE	CAREPROV	CARSELF	CHILD35	CHILD515	CHILDU15	CHILDUP3	CHILDUP5	CHRONDIS	CIVILSTAT	CLOTHPRV	DOMESTIC	EDUC	EMPLOYEE	FEMALE	FLEXSCHD	FOODPROV	FULLTIME	GOODHLTH	HELPOTHF	HHINC	HHSIZE	HOBBIES	HOMEMNT	HOUSWIFE	LABFORCE	MEDTIME	NONRESDOM	PAIDWORK	PERSINC	PRIVEMPL	PUBEMPL	REGION	RESDMSTC	RETIRED	SATURDAY	SLEEP	SOCLIFE	SPANIARD	SPORT	STUDY	SUNDAY	UNEMPL	WATCHTV	WEEKDOMH	WEEKWRKH	WORKDAY	WORKNOPR	Y2009
60	0	150	0	0	0	0	0	1	1	49.65517241	0	6.5	0	1	0	186.2068966	0	1	180	1248.25	3	0	124.137931	1	0	30	0	0	0	0	0	1	0	0	0	460	210	1	50	0	0	0	30	0	0	1	0	0
43	0	80	0	2	2	0	0	0	1	0	0	8	1	0	0	20	1	1	0	1740.81	4	0	0	0	1	70	0	760	1723.23	1	0	1	0	0	0	410	100	1	0	0	0	0	70	0	40	1	0	0
55	0	110	0	0	0	0	0		2	69.67741935	0	12	1	1	1	127.7419355	1	1	0	2433.18	2	0	162.5806452	0	1	110		390	1392.46			10		0	0	470	0	1	0	0	0	0	110		50	1	0	1
76	0	100	0	0	0	0	0		2	0	0	4.5	0	0	0	0	0	1	0	313.399	2	0	390	0	0	230		0	0			15		1	0	690	30	1	0	0	0	0	230		0	1	0	1
46	0	70	0	0	0	0	0	0	1	0	0	9	1	0	0	20	1	1	0	769.76	3	0	0	0	1	120	0	780	769.759	1	0	13	0	0	0	450	0	1	0	0	0	0	120	0	38.5	1	0	0
31	500.3773585	120	0	1	2	1	1	0	1	0	1	17	0	1	0	179.6226415	0	1	0	2235.26	4	0	0	1	0	60	1	0	0	0	0	9	0	0	0	450	0	0	130	0	0	0	60	25	0	1	0	0
45	0	230	0	1	1	0	0	1	1	77.14285714	0	15	1	1	0	102.8571429	1	1	0	3601.12	4	10	0	0	1	60	0	0	1723.23	0	1	3	0	0	0	420	420	1	120	0	1	0	0	0	35	0	0	0
24	0	300	0	0	0	0	0	0	2	0	0	11	1	0	0	0	1	1	0	3601.12	4	110	0	0	1	0	0	30	1371.9	1	0	12	0	0	0	630	300	1	0	70	0	0	0	0	38	1	0	0
11	0	150	0	2	2	0	0	0	2	50	0	6.5	0	1	0	30	0	1	0	3928.7	4	0	40	0	0	190	0	0	0	0	0	7	0	0	1	510	440	1	30	0	0	0	190	0	0	0	0	0
46	0	130	0	0	0	0	0		2	0	0	11	1	0	0	0	1	1	0	2433.18	3	40	20	0	1	110		580	1784.67			3		0	0	480	40	1	40	0	1	0	80		38.5	0	0	1
13	0	130	1	2	3	0	1	0	2	0	0	8	0	1	0	10	0	1	0	1338.57	5	0	0	0	0	160	0	0	0	0	0	14	0	0	0	470	100	1	0	570	0	0	160	0	0	1	0	0
98	0	220	0	0	0	0	0	1	3	0	0	2.5	0	1	0	0	0	0	0	1248.25	2	0	0	0	0	280	0	0	0	0	0	12	0	1	1	550	390	1	0	0	0	0	280	0	0	0	0	0
60	0	100	0	0	0	0	0	1	1	0	0	12	0	0	0	0	0	1	0	1326.29	4	0	30	0	0	140	0	0	0	0	0	12	0	1	0	540	330	1	120	180	0	0	80	0	0	1	0	0
58	0	150	0	0	0	0	0	1	4	0	0	8	0	1	0	270	0	0	0	0	1	0	90	0	1	350	0	0	0	0	0	1	0	0	0	480	100	1	0	0	0	1	350	0	0	1	0	0
64	0	230	0	0	0	0	0		2	0	0	4.5	1	0	0	0	1	1	0	1212.93	2	0	0	0	1	210		590	911.388			1		0	0	410	0	1	0	0	0	0	90		40	1	0	1
80	0	190	0	0	0	0	0	1	1	0	0	2.5	0	0	0	0	0	1	0	313.4	2	0	0	0	0	260	0	0	0	0	0	1	0	1	0	770	220	1	0	0	0	0	260	0	0	1	0	0
52	0	80	0	0	0	0	0	1	2	0	0	8	1	0	0	90	1	0	0	769.76	1	0	90	0	1	460	0	0	769.759	1	0	12	0	0	1	660	0	1	60	0	0	0	460	0	0	0	0	0
29	0	90	0	0	0	0	0	0	1	0	1	15	1	0	0	50	1	1	0	6635.78	2	50	10	0	1	110	1	490	3946.939	0	1	5	0	0	0	510	130	1	0	0	0	0	70	4	40	1	0	0
27	130	80	0	0	1	1	1	0	1	0	0	12	1	0	0	60	1	1	0	1539.52	4	0	10	0	1	120	0	480	769.759	1	0	13	0	0	0	470	0	0	0	90	0	0	120	0	40	1	0	0
64	0	330	0	0	0	0	0		2	0	0	12	0	1	0	188.5714286	1	1	0	0	2	110	51.42857143	0	1	100		0	0			15		0	1	510	70	1	80	0	0	0	100		40	0	0	1
73	0	210	0	0	0	0	0		2	0	0	4.5	0	0	0	0	0	1	0	313.399	2	0	20	0	0	330		0	0			12		1	0	570	210	1	100	0	1	0	330		0	0	0	1
38	210	140	0	2	2	0	0		2	60	0	4.5	1	1	0	90	0	1	0	2433.18	4	0	10	0	1	60		360	399.004			4		0	0	510	0	1	0	0	0	0	20		20	1	0	1
59	0	160	0	0	0	0	0	1	3	0	1	8	0	1	0	0	0	1	0	1740.81	1	0	150	1	0	300	1	0	0	0	0	17	0	0	0	470	40	1	320	0	0	0	210	6	0	1	0	0
46	0	90	0	0	0	0	0	1	1	0	0	9	0	1	0	90	0	0	600	2279.76	3	0	20	1	0	0	0	0	0	0	0	9	0	0	0	640	0	1	0	0	0	0	0	0	0	1	0	0
42	109.8360656	170	0	0	0	0	0	0	1	21.96721311	0	12	0	1	0	142.7868852	0	1	0	1740.81	3	0	395.4098361	0	1	30	0	0	0	0	0	16	0	0	1	390	20	1	160	0	0	1	0	0	0	0	0	0
36	0	130	0	1	1	0	0		2	0	0	12	1	0	0	80	0	1	0	1212.93	4	0	0	0	1	340		0	0			9		0	0	720	170	0	0	0	1	1	340		0	0	0	1
21	0	110	0	0	0	0	0		1	0	0	12	1	0	0	0	0	1	0	2433.18	4	70	0	0	0	60		0	0			7		0	0	450	110	1	0	640	0	0	60		0	1	0	1
49	0	120	0	0	0	0	0		2	60	0	8	1	1	0	160	1	1	160	1212.93	4	0	80	0	1	0		420	911.388			13		0	0	430	10	1	0	0	0	0	0		35	1	0	1
59	0	110	0	0	0	0	0		3	0	0	9	0	1	0	240	0	1	0	2433.18	5	120	50	0	0	330		0	0			15		1	1	590	0	1	0	0	0	0	220		0	0	0	1
58	0	160	0	0	0	0	0		2	0	0	4.5	1	0	0	260	1	1	0	1392.46	4	20	0	0	1	220		230	1392.46			15		0	0	530	20	1	0	0	0	0	170		40	1	0	1
62	0	150	0	0	0	0	0		2	0	0	4.5	1	0	0	0	1	1	0	0	2	0	0	0	1	80		620	0			11		0	1	560	30	1	0	0	0	0	30		50	0	0	1
70	0	110	0	0	0	0	0	0	3	0	0	0	0	1	0	103.8461538	0	0	0	760.95	3	0	196.1538462	0	0	300	0	0	0	0	0	1	0	1	0	580	150	1	0	0	0	0	300	0	0	1	0	0
26	0	830	0	0	0	0	0	0	2	0	0	12	1	1	0	0	1	1	0	3601.12	4	0	0	0	1	0	0	0	769.759	1	0	5	0	0	0	610	0	1	0	0	0	0	0	0	0	1	0	0
27	0	90	0	0	0	0	0	0	2	0	0	11	0	1	0	0	0	1	0	2730.65	2	0	90	0	1	110	0	650	1371.9	0	0	13	0	0	0	500	0	1	0	0	0	0	110	0	0	1	0	0
68	0	160	0	0	0	0	0	1	1	97.5	1	8	0	1	0	146.25	0	1	0	1248.25	3	0	146.25	0	0	210	1	0	0	0	0	9	0	1	1	580	100	1	0	0	0	0	210	3	0	0	0	0
71	0	170	0	0	0	0	0	0	3	41.78571429	0	2.5	0	1	0	264.6428571	0	1	0	760.95	2	0	83.57142857	0	0	220	0	0	0	0	0	9	0	1	0	660	0	1	0	0	0	0	220	0	0	1	0	0
73	22.5	160	0	0	0	0	0		2	22.5	1	2.5	0	0	0	22.5	0	1	0	0	2	90	22.5	0	0	570		0	0			4		1	0	530	0	1	0	0	0	0	570		0	1	0	1
25	0	190	0	0	0	0	0	0	1	0	0	8	0	1	0	170.625	0	1	0	1539.52	4	0	249.375	1	0	0	0	0	0	0	0	8	0	0	0	650	180	1	0	0	0	0	0	0	0	1	0	0
10	0	190	0	2	3	1	1	0	2	0	0	2.5	0	0	0	10	0	1	0	1248.25	6	240	0	0	0	180	0	0	0	0	0	18	0	0	0	620	200	1	0	0	0	0	180	0	0	1	0	0
56	0	160	0	0	0	0	0	1	1	103.8461538	0	2.5	0	1	0	207.6923077	0	0	0	0	3	0	138.4615385	1	0	240	0	0	0	0	0	1	0	0	0	530	60	1	0	0	0	0	240	0	0	1	0	0
65	12.5	200	1	1	2	0	1	1	1	12.5	0	6.5	0	0	0	12.5	0	1	0	2235.26	6	0	12.5	0	0	360	0	0	0	0	0	7	0	1	0	670	60	1	100	0	1	0	310	0	0	0	0	0
40	0	140	0	0	0	0	0	0	2	0	0	17	1	1	0	50	1	1	0	3601.12	4	0	0	0	1	50	0	610	769.759	1	0	16	0	0	0	460	130	1	0	0	0	0	0	0	40	1	0	0
19	0	160	0	0	0	0	0	1	2	0	0	12	0	1	0	60	0	1	0	1248.25	2	0	300	0	0	0	0	0	0	0	0	12	0	0	0	750	70	1	0	100	1	0	0	0	0	0	0	0
30	42.85714286	150	0	0	1	1	1		2	0	0	11	1	0	0	10.71428571	1	1	0	2433.18	3	80	546.4285714	0	1	0		0	1392.46			15		0	0	560	50	0	0	0	0	0	0		40	1	0	1
52	0	280	0	1	1	0	0	0	3	0	0	6.5	0	1	0	250	0	1	130	1740.81	5	0	0	0	0	60	0	0	0	0	0	18	0	1	0	520	200	1	0	0	0	0	60	0	0	1	0	0
19	20	130	0	0	0	0	0	0	2	0	0	8	1	0	0	0	0	1	0	769.76	5	0	0	0	0	20	0	580	769.759	1	0	1	0	0	0	400	10	1	200	80	0	0	20	0	0	1	0	0
47	0	160	0	1	1	0	0		2	60	0	8	0	1	0	320	0	1	0	2433.18	4	0	0	0	1	30		240	0			13		0	0	470	90	1	70	0	0	0	30		30	1	0	1
35	680	60	1	0	2	1	2	0	1	10	0	12	0	1	0	150	0	1	0	1248.25	4	0	40	1	0	0	0	0	0	0	0	7	0	0	0	310	190	1	0	0	1	0	0	0	0	0	0	0
67	0	180	0	0	0	0	0	1	2	0	1	8	0	1	0	150	0	0	0	760.95	1	180	0	0	0	200	1	0	0	0	0	13	0	1	0	480	140	1	110	0	0	0	200	2	0	1	0	0
35	10	160	0	2	2	0	0	0	1	0	0	6.5	0	1	0	120	0	1	0	342.62	4	0	10	0	1	230	0	520	342.621	0	0	10	0	0	0	390	0	1	0	0	0	0	230	0	0	1	0	0
49	0	190	0	0	0	0	0	0	3	0	0	8	0	1	0	90	0	1	0	760.95	2	0	30	0	1	120	0	480	556.531	0	0	12	0	0	0	510	0	1	20	0	0	0	120	0	0	1	0	0
31	0	170	0	1	2	1	1		1	0	0	8	1	0	0	150	0	1	0	0	6	0	230	0	1	80		0	0			13		0	0	510	0	0	300	0	0	1	80		0	1	0	1
41	0	170	0	1	1	0	0	0	1	0	0	8	1	1	0	125.2173913	0	1	0	1112.38	5	0	194.7826087	0	1	170	0	0	342.621	1	0	2	0	0	1	370	410	1	0	0	0	0	170	0	15	0	0	0
62	0	120	0	0	0	0	0		2	0	0	4.5	0	1	0	120	0	0	300	1212.93	2	0	0	1	0	340		0	0			3		0	0	540	20	1	0	0	0	0	340		0	1	0	1
45	150	80	0	0	1	1	1	0	1	0	0	12	1	0	1	75	1	1	0	2743.8	3	80	25	0	1	70	0	480	1371.9	0	1	9	0	0	0	380	100	1	0	0	0	0	70	0	37.5	1	0	0
30	5	110	0	0	0	0	0		1	5	0	17	1	0	0	5	1	1	0	911.388	5	30	5	0	1	80		710	911.388			10		0	0	490	0	1	0	0	0	0	80		40	1	0	1
12	0	170	0	2	2	0	0	0	2	0	0	6.5	0	0	0	0	0	1	0	1112.38	4	190	120	0	0	150	0	0	0	0	0	13	0	0	0	740	70	1	0	0	1	0	150	0	0	0	0	0
36	0	90	1	0	2	1	2	0	1	0	1	20	1	0	1	0	1	1	0	5502.96	4	0	0	0	1	60	1	870	3232.29	1	0	9	0	0	0	420	0	0	0	0	0	0	60	8	40	1	0	0
38	0	120	0	0	1	1	1	0	1	0	0	6.5	0	1	0	0	0	1	0	1112.38	5	0	20	0	1	50	0	650	769.759	0	0	12	0	0	0	600	0	1	0	0	0	0	50	0	0	1	0	0
30	327.7777778	100	1	0	2	1	2	0	1	109.2592593	0	11	0	1	0	109.2592593	0	1	0	769.76	4	0	43.7037037	1	0	40	0	0	0	0	0	1	0	0	1	590	0	1	120	0	0	0	40	0	0	0	0	0
70	0	250	0	0	0	0	0	1	1	76.74418605	0	2.5	0	1	0	434.8837209	0	0	0	1248.25	2	0	38.37209302	0	0	60	0	0	0	0	0	1	0	1	0	510	70	1	0	0	0	0	60	0	0	1	0	0
34	0	180	0	0	0	0	0	0	1	66.66666667	1	17	1	0	0	22.22222222	1	1	80	2730.65	4	160	11.11111111	0	1	110	1	0	1124.66	1	0	15	0	0	0	730	80	1	0	0	1	0	80	4	40	0	0	0
79	0	80	0	0	0	0	0	1	2	220	0	8	0	1	0	20	0	1	0	760.95	1	0	170	0	0	320	0	0	0	0	0	9	0	1	0	450	0	1	180	0	0	0	320	0	0	1	0	0
76	52.4137931	160	0	0	0	0	0	1	1	0	1	2.5	0	1	0	222.7586207	0	0	0	760.95	2	0	104.8275862	0	0	120	1	0	0	0	0	10	0	1	0	570	100	1	110	0	0	0	120	2	0	1	0	0
21	0	230	0	1	1	0	0	0	2	100	0	11	0	1	0	20	0	1	0	1740.81	6	0	220	0	0	10	0	0	0	0	0	12	0	0	0	260	510	1	0	90	0	0	10	0	0	1	0	0
12	0	230	0	1	1	0	0	0	2	0	0	2.5	0	0	0	0	0	1	0	1740.81	4	240	0	0	0	120	0	0	0	0	0	12	0	0	1	630	220	1	0	0	0	0	0	0	0	0	0	0
40	0	240	1	1	2	0	1	0	1	0	0	9	0	0	0	0	0	1	0	1248.25	4	0	0	0	1	170	0	0	769.759	0	0	12	0	0	0	880	0	1	150	0	1	0	80	0	0	0	0	0
78	0	100	0	0	0	0	0	1	3	0	0	6.5	0	1	0	210	0	1	0	1248.25	2	210	0	0	0	230	0	0	0	0	0	7	0	1	0	630	60	1	0	0	0	0	230	0	0	1	0	0
73	0	120	0	0	0	0	0		2	0	0	4.5	0	1	0	60	0	1	0	313.399	3	0	0	1	0	70		0	0			7		0	0	510	680	1	0	0	0	0	70		0	1	0	1
41	150	140	1	0	1	0	1	0	1	20	1	12	1	0	1	110	1	1	0	3601.12	3	0	50	0	1	210	1	0	1723.23	1	0	13	0	0	0	580	180	1	0	0	1	0	210	5	40	0	0	0
47	0	280	0	0	0	0	0	0	1	0	0	8	0	1	0	0	0	1	0	3864.89	5	20	0	1	0	40	0	0	0	0	0	10	0	0	0	460	390	1	250	0	0	0	40	0	0	1	0	0
46	82.96296296	270	1	1	2	0	1		2	0	1	17	1	1	0	31.11111111	1	1	0	3765.14	4	0	165.9259259	0	1	0		130	1392.46			10		0	1	520	240	1	0	0	0	0	0		32	0	0	1
34	143.2653061	80	0	0	1	1	1	0	1	209.3877551	0	8	0	1	0	132.244898	0	1	0	1248.25	3	10	55.10204082	1	0	100	0	0	0	0	0	7	0	0	0	470	240	1	0	0	0	0	80	0	0	1	0	0
53	0	270	0	0	0	0	0		4	0	0	12	0	1	0	160	0	1	0	313.399	1	0	160	1	0	190		0	0			1		0	0	440	110	1	110	0	0	0	190		0	1	0	1
61	176	260	0	0	0	0	0		3	33	0	8	0	1	0	55	0	1	0	1212.93	2	0	66	0	0	360		0	0			1		1	0	490	0	1	0	0	0	0	300		0	1	0	1
13	0	100	0	1	1	0	0	0	2	0	0	6.5	0	1	0	0	0	1	0	1371.9	3	140	140	0	0	80	0	0	0	0	0	7	0	0	0	680	160	1	140	0	1	0	50	0	0	0	0	0
23	0	200	0	0	0	0	0	1	2	0	0	12	0	1	0	110	0	1	0	1248.25	3	0	20	0	0	200	0	0	0	0	0	3	0	0	0	490	340	1	80	0	1	0	140	0	0	0	0	0
87	0	230	0	0	0	0	0	1	1	0	1	8	0	0	0	70	0	0	0	1740.81	3	0	0	0	0	530	1	0	0	0	0	4	0	1	0	500	110	1	0	0	0	0	310	4	0	1	0	0
70	0	90	0	0	0	0	0	1	1	0	0	6.5	0	0	0	0	0	1	0	760.95	2	0	60	0	0	280	0	0	0	0	0	13	0	1	0	530	270	1	210	0	0	0	280	0	0	1	0	0
24	273.877551	170	0	0	1	1	1	0	1	0	0	6.5	0	1	0	261.4285714	0	1	0	1248.25	3	0	74.69387755	0	1	90	0	0	0	0	0	1	0	0	1	450	120	1	0	0	0	1	90	0	0	0	0	0
20	0	160	1	0	1	0	1	0	2	0	1	12	0	0	0	0	0	1	0	3601.12	4	0	0	0	0	220	1	0	0	0	0	14	0	0	0	570	90	1	0	400	0	0	200	6	0	1	0	0
85	0	170	0	0	0	0	0		2	47.27272727	1	17	0	1	0	130	0	1	0	0	2	0	82.72727273	0	0	360		0	0			12		1	1	500	40	1	110	0	0	0	90		0	0	0	1
80	0	150	0	0	0	0	0		3	0	0	4.5	0	1	0	100	0	1	0	313.399	1	0	60	0	0	470		0	0			16		1	0	490	170	1	0	0	0	0	470		0	1	0	1
56	0	150	0	0	0	0	0	0	1	68.57142857	0	8	0	1	0	137.1428571	0	1	0	2743.8	2	0	34.28571429	0	1	0	0	480	1371.9	0	0	2	0	0	0	480	30	1	60	0	0	0	0	0	0	1	0	0
53	0	120	0	0	0	0	0		2	0	0	11	1	0	0	40	1	1	0	3765.14	4	30	0	0	1	100		630	2214.12			16		0	0	480	40	1	0	0	0	0	100		40	1	0	1
27	0	130	0	0	0	0	0	0	2	0	0	15	1	1	0	10	0	1	0	2664.18	5	0	50	0	1	160	0	490	769.759	1	0	16	0	0	0	480	0	1	120	0	0	0	160	0	30	1	0	0
60	0	110	0	0	0	0	0	1	2	0	0	8	0	0	0	0	0	1	0	1248.25	2	0	0	0	0	240	0	0	0	0	0	6	0	1	0	670	200	1	220	0	0	0	240	0	0	1	0	0
37	0	240	0	0	0	0	0		1	0	0	8	1	0	0	120	1	1	0	0	1	0	300	0	1	0		490	0			13		0	0	290	0	1	0	0	0	0	0		40	1	0	1
55	0	150	0	0	0	0	0		2	0	0	4.5	1	0	0	76	1	1	0	0	2	60	114	0	1	330		0	0			9		0	1	530	0	1	180	0	0	0	330		40	0	0	1
30	168	230	0	0	0	0	0	0	2	0	0	17	1	0	1	42	1	1	0	5502.96	2	180	0	0	1	120	0	0	3232.29	1	0	13	0	0	0	480	70	1	150	0	1	0	60	0	40	0	0	0
13	0	110	0	2	2	0	0		1	0	0	8	1	1	0	20	0	1	0	1212.93	4	40	0	0	0	60		0	0			15		0	0	530	20	1	40	620	0	0	60		0	1	0	1
41	0	170	0	2	2	0	0	0	1	30	1	12	1	1	0	60	1	1	0	2249.32	4	0	220	0	1	30	1	0	1124.66	1	0	13	0	0	0	580	240	1	110	0	1	0	30	30	40	0	0	0
36	0	410	0	0	0	0	0	0	2	0	0	9	1	1	0	20	1	1	0	1740.81	3	0	0	0	1	200	0	0	769.759	1	0	10	0	0	1	250	520	1	40	0	0	0	200	0	36	0	0	0
40	0	240	0	0	0	0	0	0	2	0	1	15	1	1	1	0	1	1	0	1371.9	1	40	20	0	1	160	1	150	1371.9	0	1	14	0	0	1	530	300	1	0	0	0	0	160	3	35	0	0	0
24	0	180	0	1	1	0	0	0	2	0	0	12	1	1	0	80	1	1	0	1740.81	4	0	0	0	1	320	0	340	769.759	1	0	1	0	0	0	490	30	1	0	0	1	0	320	0	40	0	0	0
71	0	140	1	1	2	0	1	0	1	0	0	6.5	0	1	0	252.6315789	0	1	0	1248.25	6	0	67.36842105	0	0	230	0	0	0	0	0	12	0	1	0	580	170	1	0	0	0	0	230	0	0	1	0	0
39	256.25	110	0	1	1	0	0		2	0	0	11	1	0	0	102.5	1	1	0	3765.14	3	90	51.25	0	1	190		0	1784.67			6		0	0	630	10	1	0	0	1	0	140		30	0	0	1
43	0	230	0	1	1	0	0	0	1	0	0	6.5	1	0	0	60	1	1	0	1248.25	3	80	0	0	1	40	0	0	1124.66	1	0	8	0	0	1	650	220	1	160	0	0	0	40	0	40	0	0	0
38	75	120	1	0	1	0	1	0	1	0	0	0	0	0	0	90	1	1	0	2235.26	3	0	45	0	1	180	0	0	769.759	0	0	15	0	0	0	600	330	1	0	0	0	0	180	0	0	1	0	0
44	0	120	0	2	2	0	0	0	1	13.15789474	0	17	1	1	0	171.0526316	1	1	0	3928.7	4	0	315.7894737	0	1	20	0	90	2205.47	0	1	7	0	0	1	440	230	1	40	0	0	0	20	0	0	0	0	0
93	15	140	0	0	0	0	0		3	15	0	2.5	0	0	0	15	0	0	0	313.399	1	0	15	0	0	310		0	0			8		1	1	660	150	1	120	0	0	0	310		0	0	0	1
53	60	220	0	0	0	0	0	0	1	0	0	8	1	0	0	0	1	1	0	1248.25	4	0	120	0	1	90	0	0	1124.66	1	0	1	0	0	0	570	260	1	120	0	1	0	90	0	40	0	0	0
65	0	160	0	0	0	0	0	0	3	0	0	2.5	0	1	0	258.4615385	0	1	0	760.95	1	40	21.53846154	0	0	30	0	0	0	0	0	1	0	1	0	410	450	1	70	0	0	0	30	0	0	1	0	0
77	0	170	0	0	0	0	0		2	0	0	2.5	0	0	0	135	0	1	0	0	2	0	135	0	0	240		0	0			9		1	1	660	100	1	0	0	0	0	240		0	0	0	1
75	140	180	0	0	0	0	0	1	1	0	0	0	0	1	0	250	0	0	0	0	4	0	120	0	0	190	0	0	0	0	0	1	0	1	0	560	0	1	0	0	0	0	190	0	0	1	0	0
33	158.4	90	0	1	1	0	0	0	2	0	0	12	1	1	1	66	0	1	0	2706.9	3	0	105.6	0	1	0	0	510	983.669	1	0	9	0	0	0	480	30	1	0	0	0	0	0	0	30	1	0	0
53	143.6842105	100	0	0	0	0	0	0	1	176.8421053	0	2.5	0	1	0	154.7368421	0	1	0	1248.25	3	0	154.7368421	1	0	110	0	0	0	0	0	5	0	0	0	470	130	1	0	0	0	0	110	0	0	1	0	0
49	27.27272727	200	0	1	1	0	0		2	95.45454545	0	15	0	1	0	150	1	1	0	3765.14	4	0	27.27272727	0	1	150		320	1392.46			16		0	0	460	10	1	0	0	0	0	30		42	1	0	1
49	10	160	0	2	2	0	0		2	0	0	15	1	0	1	0	1	1	0	2433.18	5	0	0	0	1	140		650	2214.12			8		0	0	420	0	1	60	0	0	0	60		40	1	0	1
60	0	180	0	0	0	0	0	0	1	0	0	8	0	0	0	10	0	1	0	3601.12	4	0	0	0	1	60	0	540	1371.9	0	0	18	0	0	0	610	0	1	40	0	0	0	60	0	0	1	0	0
36	0	100	0	0	0	0	0		4	0	0	15	1	1	0	110	0	1	0	399.004	2	0	0	0	1	180		270	399.004			17		0	0	580	200	0	0	0	0	0	0		20	1	0	1
65	0	290	0	0	0	0	0	0	1	0	0	6.5	0	0	0	0	0	1	0	760.95	2	0	40	0	0	170	0	0	0	0	0	7	0	1	0	440	110	1	390	0	0	0	170	0	0	1	0	0
42	0	340	0	2	2	0	0	0	1	0	0	8	0	1	0	260	0	1	0	1371.9	4	0	50	1	0	0	0	0	0	0	0	13	0	0	0	650	0	1	140	0	1	0	0	0	0	0	0	0
61	0	90	0	0	0	0	0	0	3	13.33333333	0	6.5	0	0	0	93.33333333	0	1	0	1248.25	1	60	13.33333333	0	0	170	0	200	342.621	0	0	2	0	1	1	510	200	1	90	0	0	0	110	0	0	0	0	0
70	0	120	0	0	0	0	0	0	3	80.24390244	0	0	0	1	0	298.0487805	0	1	0	313.4	1	0	91.70731707	0	0	290	0	0	0	0	0	9	0	1	0	560	0	1	0	0	0	0	290	0	0	1	0	0
20	0	130	0	0	0	0	0	0	2	0	0	12	0	1	0	30	0	1	0	760.95	4	0	20	0	0	150	0	0	0	0	0	12	0	0	0	460	10	1	0	640	0	0	120	0	0	1	0	0
57	0	170	0	0	0	0	0	0	1	0	0	2.5	1	0	0	0	1	1	0	1740.81	3	0	0	0	1	60	0	610	1371.9	0	1	7	0	0	0	490	110	1	0	0	0	0	60	0	40	1	0	0
76	0	150	0	0	0	0	0	0	1	0	0	6.5	0	1	0	430.2325581	0	1	0	313.4	2	0	69.76744186	1	0	40	0	0	0	0	0	15	0	0	0	580	80	1	90	0	1	0	40	0	0	0	0	0
69	30	180	0	0	0	0	0	1	1	0	0	2.5	0	1	0	120	0	1	0	760.95	2	0	200	1	0	160	0	0	0	0	0	12	0	0	0	580	170	1	0	0	1	0	160	0	0	0	0	0
61	0	160	0	0	0	0	0		2	0	0	4.5	0	0	0	0	1	1	0	1212.93	3	0	0	0	1	30		800	911.388			9		0	0	450	0	1	0	0	0	0	0		60	1	0	1
91	20	110	0	0	0	0	0	0	3	70	0	0	0	1	0	100	0	1	0	313.4	2	0	40	0	0	270	0	0	0	0	0	12	0	1	0	770	60	1	0	0	0	0	270	0	0	1	0	0
63	330	110	0	0	0	0	0		1	0	0	2.5	1	0	0	30	0	1	0	313.399	2	0	290	0	1	170		0	0			11		0	0	510	0	1	0	0	0	1	170		0	1	0	1
39	0	170	0	0	0	0	0		1	0	0	8	1	1	1	160	1	1	0	1212.93	2	0	0	0	1	0		480	911.388			15		0	0	0	530	1	100	0	0	0	0		39	1	0	1
60	0	190	0	0	0	0	0		2	0	0	11	0	0	0	0	0	1	0	0	3	0	0	0	0	560		0	0			2		1	0	690	0	1	0	0	1	0	560		0	0	0	1
34	0	190	0	0	0	0	0	0	2	0	0	8	1	0	0	0	1	1	0	769.76	2	0	90	0	1	0	0	350	769.759	1	0	12	0	0	1	210	580	1	20	0	0	0	0	0	40	0	0	0
34	30	30	1	1	4	2	3	0	1	0	0	8	1	0	0	40	1	1	0	1248.25	6	0	0	0	1	100	0	510	1124.66	1	0	1	0	0	0	480	130	1	0	120	0	0	100	0	40	1	0	0
68	0	130	0	0	0	0	0		2	0	0	4.5	0	0	0	0	0	1	0	0	2	60	0	0	0	450		0	0			2		1	0	670	0	1	130	0	0	0	180		0	1	0	1
35	252.195122	150	0	0	0	0	0	0	2	11.46341463	0	8	1	1	1	80.24390244	0	1	0	1740.81	3	0	126.097561	0	1	460	0	0	769.759	1	0	13	0	0	1	350	10	1	0	0	0	0	460	0	0	0	0	0
70	7.5	210	0	0	0	0	0	0	1	7.5	0	8	0	0	0	7.5	0	1	0	1248.25	4	0	7.5	0	0	390	0	0	0	0	0	13	0	1	0	570	90	1	150	0	0	0	300	0	0	1	0	0
50	590	110	0	0	0	0	0	0	2	0	0	12	1	0	0	0	1	1	0	1248.25	6	0	0	0	1	80	0	0	769.759	1	0	12	0	0	1	660	0	1	0	0	0	0	80	0	40	0	0	0
46	0	80	0	0	0	0	0		4	37.05882353	0	8	1	1	0	148.2352941	1	1	0	1212.93	3	0	24.70588235	0	1	90		490	911.388			10		0	0	480	30	1	60	0	0	0	90		40	1	0	1
46	0	280	0	0	0	0	0	0	1	51.2	0	8	0	1	0	204.8	0	1	0	1248.25	5	190	64	1	0	90	0	0	0	0	0	2	0	0	1	390	70	1	100	0	0	0	90	0	0	0	0	0
77	0	200	0	0	0	0	0	0	2	0	0	2.5	0	0	0	160	0	1	30	760.95	2	0	0	0	0	160	0	0	0	0	0	1	0	1	0	570	320	1	0	0	0	0	160	0	0	1	0	0
64	102.5	90	0	0	0	0	0	0	1	25.625	0	6.5	0	1	0	166.5625	0	1	0	1248.25	3	0	115.3125	1	0	240	0	0	0	0	0	8	0	0	1	570	60	1	70	0	0	0	240	0	0	0	0	0
