 Roll       Pitch     Heave    Surge      Sway      Yaw       Wave     Wind
-2.03900   4.94200   0.00874  -0.02478   0.31330   0.41500   1.19200  14.148
-2.05400   4.19100  -0.01136  -0.00787   0.29840   0.34010   0.90820  13.066
-2.05200   2.84400  -0.02850   0.00515   0.28430   0.25170  -0.03287  12.359
-2.05500   1.55600  -0.03538   0.00503   0.27230   0.42170  -0.58800  12.231
-2.09900   0.77280  -0.02760  -0.00886   0.25880   0.33440  -0.87080  12.963
-2.09900   0.77160  -0.00412  -0.03466   0.23910   0.25280  -0.91730  14.905
-2.21700   1.60100   0.03351  -0.07096   0.20700   0.15040  -0.45660  15.318
-2.29100   2.40300   0.07393  -0.11220   0.15980   0.18040   0.48320  15.971
-2.25900   3.13800   0.09390  -0.13640   0.12190   0.32780   0.56520  15.690
-2.24300   3.61800   0.09750  -0.14890   0.08550   0.61420   0.47380  15.451
-2.19800   3.74300   0.07950  -0.14600   0.05917   0.61870   0.75230  15.289
-2.24500   3.58000   0.04480  -0.13190   0.04880   0.44950   0.67540  15.154
-2.25800   2.83900   0.00457  -0.11540   0.04647   0.21870   0.39110  14.540
-2.53800   1.84200  -0.02442  -0.10380   0.03544  -0.20210   0.14890  14.388
-2.56900   0.73140  -0.03565  -0.09390   0.00922  -0.20840  -0.11790  15.096
-2.50600   0.13070  -0.03204  -0.08010  -0.02787   0.19160  -0.81220  14.734
-2.32500  -0.01825  -0.01766  -0.06260  -0.06699   0.65290  -1.03930  14.588
-2.09900   0.72080   0.00540  -0.04175  -0.10950   0.72380  -0.51460  15.918
-1.65000   1.84100   0.02335  -0.03004  -0.13580   0.61140   0.45140  15.909
-1.61100   3.24200   0.03777  -0.02258  -0.15390   0.51130   0.45670  16.100
-1.47800   4.53600   0.04549  -0.01242  -0.15740   0.59310   0.33740  16.154
-1.61400   5.15800   0.04807  -0.00027  -0.15150   0.52950   0.30140  15.810
-1.61700   5.04700   0.04700   0.00913  -0.14390   0.20250   0.20350  15.497
-1.96100   3.77100   0.04348   0.00969  -0.14260   0.00102   0.16500  15.004
-2.05600   2.19600   0.03813  -0.00164  -0.15080  -0.15070   0.00339  14.003
-2.06300   0.80390   0.03176  -0.01553  -0.16540  -0.05093  -0.08370  13.182
-2.05600   0.23940   0.02309  -0.02488  -0.18160   0.05730  -0.10490  13.962
-1.70600   0.45890   0.00946  -0.02339  -0.19940   0.39070  -0.12750  15.233
-1.61700   1.09400  -0.00190  -0.01443  -0.21000   0.61300  -0.11010  15.657
-1.61400   2.69000  -0.01148  -0.00453  -0.21820   0.62720   0.05720  16.677
-1.48000   3.99700  -0.01308  -0.00792  -0.22520   0.57800   0.21850  17.361
-1.61700   5.15100  -0.00461  -0.03190  -0.23390   0.32730   0.94830  17.076
-1.66300   5.47000   0.01181  -0.07048  -0.24840   0.25560   0.99490  16.758
-1.96300   4.92900   0.03145  -0.11040  -0.26760   0.48210   0.92470  16.344
-2.00500   3.23800   0.04375  -0.13180  -0.27930   0.64230   0.57530  15.376
-2.08200   0.72990   0.04125  -0.12750  -0.27670   0.69230   0.10030  14.040
-2.15100  -1.23900   0.02145  -0.09540  -0.25620   0.61100  -0.31070  13.290
-2.39200  -2.27800  -0.01067  -0.03430  -0.22330   0.33710  -0.70960  12.978
-2.70000  -1.83200  -0.03031   0.01877  -0.20300   0.20240  -0.90100  13.277
-2.99200  -0.02766  -0.03625   0.08330  -0.18970   0.19040  -0.95040  14.498
-3.14000   2.16300  -0.01444   0.13550  -0.19090   0.21300  -1.11390  16.017
-3.23700   4.03800   0.03154   0.16410  -0.20120   0.10460  -1.05470  16.916
-3.28900   5.14700   0.08840   0.17060  -0.21460  -0.10334  -0.89820  17.024
-3.23800   5.46400   0.13820   0.16240  -0.22590  -0.14470  -0.51810  16.367
-3.21700   5.15000   0.16270   0.15250  -0.23090  -0.10780  -0.42420  15.661
-3.14300   3.99800   0.15130   0.15180  -0.22550   0.30920  -0.01835  14.732
-3.12400   2.54800   0.10460   0.16500  -0.20250   0.85880   0.59970  13.753
-3.11000   0.83390   0.02599   0.19120  -0.15490   1.01410   0.91310  13.176
-3.07800   0.36020  -0.03621   0.21160  -0.11520   0.81430   0.81370  13.205
-3.07600  -0.02336  -0.09420   0.23170  -0.08120   0.37400   0.79390  13.487
-3.11100   0.40740  -0.12400   0.24670  -0.07170  -0.00767   0.96370  14.607
-3.11500   0.82990  -0.12160   0.25420  -0.08530  -0.03866   0.84280  15.455
-3.08800   1.84200  -0.09140   0.25370  -0.11430   0.14690   0.72400  16.115
-2.77100   2.80300  -0.04420   0.24690  -0.14000   0.11610   0.62370  15.654
-2.64500   3.51000   0.00898   0.23700  -0.15170   0.18650   0.43150  16.059
-2.64400   3.74600   0.05529   0.22810  -0.14530   0.13920   0.43690  16.003
-2.63900   3.74900   0.08870   0.22030  -0.12580   0.13350   0.62920  16.201
-2.65700   3.07200   0.10760   0.21490  -0.09970   0.17740   0.65380  15.533
-2.65000   2.20200   0.10950   0.21590  -0.08040   0.13740   0.43180  14.629
-2.65100   1.06000   0.09780   0.22840  -0.05397   0.38530   0.09050  14.239
-2.67400   0.19510   0.07460   0.25190  -0.02039   0.46130  -0.40680  13.810
-2.65300  -0.04844   0.04548   0.28140   0.02019   0.50660  -0.39550  13.773
-2.64800   0.30650   0.01817   0.30880   0.05739   0.30450  -0.26880  14.057
-2.77500   1.32000  -0.00271   0.32990   0.07852   0.21270  -0.25720  15.420
-2.77900   2.87300  -0.01314   0.33940   0.07472   0.03008  -0.08500  15.897
-2.61100   4.33600  -0.01052   0.33150   0.04971  -0.04134   0.22860  16.520
-2.28300   5.24900   0.00157   0.30360   0.01272   0.10660   0.64710  16.659
-2.10400   5.51700   0.02098   0.25090  -0.03386   0.32280   0.80280  16.744
-1.90700   5.13600   0.03413   0.20420  -0.06688   0.51040   0.75730  16.347
-1.61000   3.70000   0.04052   0.15860  -0.09480   0.64710   0.64910  15.537
-1.23400   1.58700   0.03248   0.12790  -0.10850   0.29800   0.36980  15.582
-1.17300  -0.56380   0.01144   0.11970  -0.10800  -0.01774  -0.08850  14.757
-1.17200  -1.90000  -0.01511   0.13520  -0.09430  -0.12429  -0.22280  14.191
-1.40300  -2.22500  -0.03662   0.16730  -0.06690  -0.11141  -0.43280  14.317
-1.70100  -1.38000  -0.04320   0.20750  -0.02758   0.10740  -0.66900  14.911
-2.10400   0.62500  -0.02867   0.24210   0.01673   0.17960  -0.96800  15.937
-2.51100   2.77000   0.00816   0.26020   0.05872   0.09910  -0.87260  16.129
-3.14000   4.99300   0.05977   0.24890   0.08840   0.17950  -0.88640  16.856
-3.33900   6.01900   0.09400   0.21890   0.09380   0.13480  -0.73690  16.943
-3.38400   6.52500   0.11510   0.17250   0.08550   0.04172  -0.21330  17.076
-3.28700   6.05800   0.11080   0.12010   0.06470   0.04340   0.38940  16.420
-3.08600   4.62700   0.08150   0.07090   0.03651   0.19320   0.93580  16.803
-2.28400   2.46500   0.03495   0.03270   0.00555   0.21470   1.36720  15.817
-1.85400  -0.15410  -0.01598   0.01659  -0.02406   0.17010   1.45120  14.994
-1.13900  -2.45500  -0.05718   0.02574  -0.04437   0.22930   0.85460  14.512
-0.90900  -3.71900  -0.08210   0.05610  -0.05171   0.26060   0.11660  14.727
-0.57360  -3.45900  -0.08390   0.09940  -0.04336   0.10530  -0.46660  15.487
-0.33890  -1.34200  -0.05330   0.15110  -0.02005  -0.33060  -0.61650  15.898
-0.63040   1.12800  -0.01110   0.18340   0.00161  -0.46370  -0.65310  16.865
-1.00070   4.00000   0.04362   0.20460   0.02337  -0.38060  -0.81320  17.129
-1.34200   6.05500   0.09260   0.21700   0.04055   0.14120  -0.67490  16.523
-2.00900   6.87700   0.12540   0.21990   0.05651   0.37820  -0.46360  15.478
-2.25100   6.51500   0.13540   0.21110   0.07780   0.38200  -0.06450  14.383
-2.72700   5.09100   0.12090   0.18710   0.10060   0.12510   0.24340  14.197
-3.30700   3.24100   0.08900   0.14690   0.11720   0.03831   0.26510  15.053
-3.72700   1.24100   0.04686   0.09820   0.12040  -0.15170  -0.16690  15.596
-4.17900  -0.00527   0.00536   0.05501   0.10890  -0.21060   0.04770  15.867
-4.23600  -1.01700  -0.03650   0.01996   0.08510   0.19920   0.16810  15.967
-4.18600  -1.09200  -0.05963   0.00393   0.06730   0.45440   0.40550  16.154
-3.70700  -0.53060  -0.07499  -0.00344   0.05219   0.64550   0.70040  16.552
-3.30500   0.64620  -0.07844   0.00087   0.04692   0.33720   0.75100  16.496
-3.08500   1.85100  -0.06821   0.01547   0.04945  -0.03104   0.52680  15.840
-2.58700   3.23700  -0.04476   0.03081   0.05257  -0.03070   0.24140  15.021
-2.24800   3.99000  -0.00984   0.03708   0.05215  -0.03485   0.18600  15.595
-2.15200   4.45500   0.03388   0.02357   0.04514   0.09962  -0.20980  16.057
-2.05400   4.35200   0.07930  -0.01021   0.03466  -0.05424  -0.67370  16.211
-1.61900   3.75000   0.12040  -0.05437   0.02476  -0.32050  -0.94290  15.981
-1.61500   2.56800   0.15050  -0.10460   0.02001  -0.30130  -0.66160  15.932
-1.61300   1.21800   0.15290  -0.13060   0.02438  -0.21710  -0.32790  15.265
-1.99900  -0.05258   0.12710  -0.13890   0.03976   0.26150   0.00208  14.695
-2.10600  -0.87020   0.07620  -0.11630   0.06585   0.80950   0.50740  13.878
-2.37000  -0.83320   0.00907  -0.06810   0.09940   0.99610   0.83330  13.697
-2.76200   0.24120  -0.05252  -0.01195   0.12480   0.81260   0.77210  13.741
-3.09100   1.61300  -0.09440   0.03462   0.13120   0.21770   0.44090  14.628
-3.21300   3.23900  -0.10440   0.05656   0.11340  -0.17900   0.38490  15.278
-3.34400   4.60900  -0.08070   0.04759   0.07310  -0.19040   0.13810  15.676
-3.82800   5.05600  -0.03154   0.01041   0.02075   0.05666  -0.22710  16.044
-3.88500   4.60900   0.03034  -0.04203  -0.02663   0.08182  -0.32970  17.077
-3.88100   3.70100   0.06724  -0.07814  -0.04752  -0.00723  -0.17040  16.098
-3.88200   2.13400   0.08810  -0.10560  -0.05059  -0.30570  -0.13060  15.383
-3.72700   0.43640   0.08150  -0.11220  -0.03700  -0.32740  -0.05420  14.723
-3.43000  -0.54790   0.05503  -0.09780  -0.01765  -0.20330   0.17550  14.233
-3.32100  -0.98180   0.02265  -0.07030  -0.00075   0.23570   0.05590  14.654
-3.11300  -0.40700  -0.00378  -0.03734   0.01553   0.57350  -0.06920  14.420
-2.64900   0.40570  -0.01333  -0.01251   0.02900   0.68530  -0.27580  15.476
-2.45400   1.55600  -0.00351   0.00372   0.04079   0.59940  -0.62220  16.651
-2.24500   2.64700   0.02169   0.01207   0.04411   0.15720  -0.70180  16.837
-2.15100   3.45400   0.05340   0.01614   0.03822  -0.07531  -0.57510  16.957
-2.10500   3.74700   0.07131   0.01439   0.02817  -0.18550  -0.45960  15.942
-2.00800   3.74900   0.07870   0.00445   0.01281  -0.31440   0.38590  15.423
-1.69500   3.74700   0.06975  -0.01570  -0.00385  -0.27660   1.00950  14.823
-1.61100   3.42600   0.04704  -0.04204  -0.01822  -0.04997   1.37880  14.726
-1.29000   2.72900   0.01484  -0.06432  -0.02152   0.43280   1.44430  14.301
-1.34800   1.74600  -0.01941  -0.07294  -0.01376   0.73880   0.85610  14.270
-1.61100   0.39480  -0.04744  -0.06837  -0.00105   0.57100   0.28760  13.339
-1.70100  -0.73380  -0.06458  -0.05616   0.01092   0.23560  -0.43300  12.596
-2.10500  -1.12100  -0.06583  -0.04371   0.01828   0.05588  -0.75370  13.058
-2.51500  -0.02372  -0.04533  -0.03641   0.02347   0.04639  -0.78550  13.800
-2.82200   1.25300  -0.01301  -0.04141   0.02882   0.26340  -0.50090  15.272
-3.29900   3.23300   0.03205  -0.06293   0.03794   0.41540  -0.75080  16.605
-3.44000   4.81900   0.08190  -0.10460   0.05185   0.30250  -0.74000  17.392
-3.80500   5.90900   0.12000  -0.15440   0.06367   0.04150  -0.48480  16.874
-3.88700   5.85700   0.13710  -0.20330   0.06760   0.00003  -0.06210  16.180
-3.89600   4.62700   0.12740  -0.24560   0.06200   0.07500   0.27930  15.485
-3.45500   2.69500   0.09070  -0.27530   0.04812   0.16360   0.78180  15.271
-2.99900   0.35410   0.03425  -0.28310   0.03077   0.10830   0.88190  15.190
-2.15600  -1.84100  -0.02318  -0.26540   0.01833   0.07579   0.27280  14.588
-1.33200  -3.04300  -0.07109  -0.22460   0.01323   0.08310   0.30340  14.890
-0.98300  -2.80400  -0.08750  -0.18560   0.01718  -0.00031   0.37400  15.179
-0.62450  -1.18200  -0.07400  -0.14580   0.02929  -0.04563   0.17470  16.204
-0.31390   1.54500  -0.02939  -0.12100   0.04954  -0.15710   0.07850  17.087
-0.31330   4.23200   0.02974  -0.11520   0.07182  -0.00564   0.25770  17.294
-0.55080   6.21500   0.08600  -0.12850   0.09250   0.24200   0.22010  16.593
-0.71960   7.24900   0.11970  -0.15280   0.10790   0.25100   0.18740  15.907
-1.14900   6.90100   0.12290  -0.18970   0.11640   0.33980   0.61760  15.876
-1.60800   5.73900   0.09480  -0.23500   0.11270   0.27100   1.10360  14.860
-2.01100   3.69800   0.04312  -0.28620   0.09390   0.21800   1.29800  14.879
-2.10500   0.73140  -0.02308  -0.33610   0.06067   0.38760   1.16070  14.793
-2.10300  -1.18500  -0.06602  -0.35810   0.03930   0.31220   0.72270  14.264
-2.10400  -2.80500  -0.09850  -0.36390   0.02217   0.17920   0.25290  14.121
-2.19700  -3.29700  -0.10580  -0.35050   0.01370  -0.01284  -0.06850  14.192
-2.45800  -2.76600  -0.08600  -0.32150   0.00916  -0.29020  -0.20700  14.801
-2.77600  -1.17900  -0.04115  -0.28340   0.00284  -0.44870  -0.24770  14.680
-3.23400   1.12400   0.01931  -0.24310  -0.00858  -0.43900  -1.06320  15.464
-3.52500   3.70100   0.07950  -0.20160  -0.01879  -0.11870  -1.40090  15.515
-3.88700   5.25400   0.12230  -0.16760  -0.02170   0.23110  -1.06560  15.761
-4.22900   6.09400   0.14590  -0.14090  -0.01174   0.36050  -0.64100  15.722
-4.36500   5.97700   0.14130  -0.13000   0.01501   0.59160  -0.70540  15.043
-4.29900   5.14200   0.11600  -0.13660   0.04141   0.43870  -0.65230  15.222
-4.23600   3.70400   0.06940  -0.15430   0.06656   0.26540  -0.05460  14.689
-3.88800   1.97700   0.01412  -0.17760   0.07900   0.13490   0.53310  14.443
-3.29600   0.46240  -0.02944  -0.19860   0.07480   0.19540   0.72330  15.075
-2.78500  -0.73440  -0.05879  -0.21280   0.05863   0.16610   0.70780  15.520
-2.22500  -1.23800  -0.07056  -0.21320   0.03759   0.05041   0.67730  15.422
-1.65300  -1.05400  -0.06556  -0.20080   0.01453  -0.19540   0.44160  15.772
-1.25600   0.22650  -0.04864  -0.18290  -0.00922  -0.29510   0.39040  16.539
-1.03200   1.86300  -0.02260  -0.16790  -0.03277  -0.16030   0.45580  17.601
-0.69090   3.74300   0.00925  -0.16310  -0.05321  -0.01480   0.64810  18.062
-0.64190   4.98100   0.03067  -0.16470  -0.06405  -0.08052   0.73480  17.562
-0.64180   5.40700   0.04680  -0.16470  -0.07160  -0.20040   0.23850  16.251
-0.94920   4.72600   0.05128  -0.15670  -0.07348  -0.31200  -0.36490  14.515
-1.17100   3.23200   0.04427  -0.13930  -0.06771  -0.12670  -0.77790  13.169
-1.65000   0.91600   0.02911  -0.11720  -0.05107   0.13780  -0.71100  12.310
-2.19700  -0.67100   0.01486  -0.09860  -0.02464   0.29790  -0.66070  11.675
-2.77500  -1.18500   0.00808  -0.08290   0.01326   0.49300  -0.53630  12.041
-3.24300  -0.73010   0.01372  -0.07030   0.05514   0.67140  -0.70660  12.735
-4.18200   0.70940   0.03059  -0.06030   0.08650   0.65910  -0.91500  13.549
-4.44500   2.68700   0.05739  -0.05429   0.09840   0.43940  -0.72020  12.736
-4.81700   3.74700   0.07289  -0.05545   0.09080   0.13080  -0.35390  13.471
-4.44000   4.70300   0.07755  -0.05948   0.06930  -0.14170   0.17410  13.631
-4.18600   5.15300   0.06422  -0.06453   0.03879  -0.15970   0.88690  13.031
-3.23700   5.05100   0.03385  -0.06977   0.00317  -0.17620   1.50920  13.379
-2.24600   4.24200  -0.00741  -0.07670  -0.03326  -0.27860   1.27590  13.208
-1.16700   2.99000  -0.04573  -0.08880  -0.06757  -0.20000   0.81860  13.932
-0.53210   1.84200  -0.06914  -0.10640  -0.09340  -0.09550   0.48300  14.355
 0.03457   0.72180  -0.07323  -0.12680  -0.10740   0.11190   0.24740  15.102
 0.49170  -0.03715  -0.05916  -0.14460  -0.11010   0.17260  -0.13350  14.901
 0.51320  -0.26350  -0.02743  -0.15850  -0.09960   0.21300  -0.57960  14.600
 0.36660   0.22440   0.00303  -0.16290  -0.08010   0.35290  -0.82380  15.331
-0.01059   1.17900   0.03944  -0.16120  -0.04089   0.39960  -0.51380  15.063
-0.64710   2.60900   0.06711  -0.15810   0.00763   0.38750  -0.11100  12.037
-1.21700   3.89500   0.08370  -0.15770   0.05498   0.13140   0.20750  14.780
-2.20000   4.89500   0.09130  -0.15960   0.09940  -0.20230   0.55850  15.563
-3.15500   5.09700   0.08860  -0.16580   0.12790  -0.23710   0.64150  14.434
-3.51700   4.60900   0.07550  -0.17810   0.13960  -0.27950   0.38010  14.931
-3.90200   3.74400   0.05435  -0.19890   0.13450  -0.06491   0.42290  15.158
-4.19100   2.83700   0.02781  -0.22700   0.11610   0.21370   0.35650  15.870
-4.17500   1.84200  -0.00137  -0.25920   0.08250   0.61280   0.28870  16.802
-3.87600   1.14400  -0.02104  -0.27650   0.05218   0.46630   0.31980  17.369
-3.23600   0.73380  -0.03790  -0.28350   0.01975   0.24490   0.36050  17.763
-2.64800   0.73130  -0.04463  -0.27590  -0.00446  -0.14920   0.44700  17.422
-2.25800   0.72890  -0.03819  -0.25650  -0.01840  -0.25050   0.37750  17.682
-2.09000   1.10900  -0.01866  -0.22970  -0.02214  -0.04298   0.30570  17.310
-1.66100   1.60700   0.01054  -0.20130  -0.01864   0.12410   0.28620  17.232
-1.61400   2.19000   0.04505  -0.17010  -0.00533   0.32770  -0.07940  16.937
-1.61600   2.84900   0.07482  -0.13740   0.02211   0.23560  -0.45230  16.883
-1.68800   3.23700   0.09280  -0.10630   0.06242   0.22190  -0.93950  16.776
-2.15100   3.74300   0.09420  -0.08180   0.12170  -0.06063  -0.88490  16.921
-2.53200   4.19400   0.08140  -0.07610   0.17010  -0.08870  -0.82780  17.023
-3.07600   4.60400   0.05660  -0.08410   0.22080   0.07873  -0.38000  16.614
-3.31300   4.49700   0.02621  -0.10030   0.25470   0.45140  -0.02017  17.283
-3.38700   3.73700  -0.00202  -0.11430   0.26300   0.69180   0.43810  16.480
-3.25800   2.34100  -0.02632  -0.11990   0.24700   0.63900   0.81310  16.115
-2.82300   0.73100  -0.04527  -0.11530   0.21400   0.31260   1.07070  16.388
-2.25500  -0.05573  -0.05843  -0.09890   0.17000  -0.14350   1.08820  16.441
-2.02700  -0.52970  -0.06111  -0.07230   0.12040  -0.35550   0.72200  17.274
-1.61500   0.05372  -0.05210  -0.03780   0.06980  -0.32800   0.24820  17.843
-1.15900   1.20700  -0.02545   0.00455   0.02079  -0.15100  -0.13330  18.190
-1.03200   2.34200   0.00577   0.03574  -0.00198  -0.00432  -0.54330  18.401
-1.03200   3.55700   0.04708   0.06579  -0.00785  -0.10351  -0.88090  17.916
-1.16900   4.21600   0.08410   0.08660   0.00463  -0.06766  -0.88590  17.523
-1.67800   4.56700   0.11290   0.09980   0.03260  -0.05535  -0.64950  17.344
-2.29100   4.34200   0.12750   0.10790   0.07736   0.31410  -0.17510  16.547
-3.11700   3.74700   0.12300   0.11490   0.13260   0.62080   0.03169  16.319
-3.75500   2.84500   0.09910   0.12870   0.18930   0.69960  -0.00491  15.529
-4.36700   1.84200   0.05686   0.15380   0.23780   0.83140  -0.01745  15.239
-4.81700   0.83500   0.00911   0.18330   0.26220   0.60410  -0.10660  15.607
-4.82400   0.73070  -0.03524   0.21020   0.25870   0.35390  -0.05920  16.129
-4.38900   1.10700  -0.05473   0.22130   0.23360   0.17250   0.17280  16.669
-4.09700   1.88500  -0.05664   0.22150   0.18480  -0.18290   0.45000  17.306
-3.34300   2.68200  -0.04005   0.21040   0.12380  -0.25000   0.81910  18.754
-2.81700   3.24100  -0.01258   0.20040   0.05891  -0.04960   1.09870  19.271
-2.20100   3.23400   0.01441   0.20640   0.00640   0.22420   0.96630  18.485
-1.61300   2.54900   0.03047   0.23210  -0.02857   0.38260   0.67790  17.102
-1.17200   1.87100   0.03063   0.27590  -0.04000   0.39420   0.38260  16.633
-1.16900   1.54400   0.01870   0.32670  -0.02738   0.20560  -0.15200  15.477
